DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE,_YEAR
경기도,이천시,111095609,10540.0,29.4,2787370,1670.0,2.5,2021
경기도,파주시,111095609,10540.0,29.4,6859365,2619.0,6.2,2021
경기도,평택시,111095609,10540.0,29.4,3031326,1741.0,2.7,2021
경기도,포천시,111095609,10540.0,29.4,3119100,1766.0,2.8,2021
경기도,하남시,111095609,10540.0,29.4,4136062,2034.0,3.7,2021
경기도,화성시,111095609,10540.0,29.4,6897287,2626.0,6.2,2021
경상남도,거제시,18327070,4281.0,4.9,2185071,1478.0,11.9,2021
경상남도,거창군,18327070,4281.0,4.9,224197,473.0,1.2,2021
경상남도,고성군,18327070,4281.0,4.9,353223,594.0,1.9,2021
경상남도,김해시,18327070,4281.0,4.9,2225049,1492.0,12.1,2021
경상남도,남해군,18327070,4281.0,4.9,1005618,1003.0,5.5,2021
경상남도,밀양시,18327070,4281.0,4.9,869620,933.0,4.7,2021
경상남도,사천시,18327070,4281.0,4.9,830289,911.0,4.5,2021
경상남도,산청군,18327070,4281.0,4.9,248598,499.0,1.4,2021
경상남도,양산시,18327070,4281.0,4.9,1808740,1345.0,9.9,2021
경상남도,의령군,18327070,4281.0,4.9,136452,369.0,0.7,2021
경상남도,진주시,18327070,4281.0,4.9,1032554,1016.0,5.6,2021
경상남도,창녕군,18327070,4281.0,4.9,336153,580.0,1.8,2021
경상남도,창원시,18327070,4281.0,4.9,4204421,2050.0,22.9,2021
경상남도,통영시,18327070,4281.0,4.9,1481860,1217.0,8.1,2021
경상남도,하동군,18327070,4281.0,4.9,567690,753.0,3.1,2021
경상남도,함안군,18327070,4281.0,4.9,274363,524.0,1.5,2021
경상남도,함양군,18327070,4281.0,4.9,204441,452.0,1.1,2021
경상남도,합천군,18327070,4281.0,4.9,338731,582.0,1.8,2021
경상북도,경산시,17170318,4144.0,4.5,754203,868.0,4.4,2021
경상북도,경주시,17170318,4144.0,4.5,5150585,2269.0,30.0,2021
경상북도,고령군,17170318,4144.0,4.5,165740,407.0,1.0,2021
경상북도,구미시,17170318,4144.0,4.5,1175933,1084.0,6.8,2021
경상북도,김천시,17170318,4144.0,4.5,609610,781.0,3.6,2021
경상북도,문경시,17170318,4144.0,4.5,553876,744.0,3.2,2021
경상북도,봉화군,17170318,4144.0,4.5,123943,352.0,0.7,2021
경상북도,상주시,17170318,4144.0,4.5,319821,566.0,1.9,2021
경상북도,성주군,17170318,4144.0,4.5,149263,386.0,0.9,2021
경상북도,안동시,17170318,4144.0,4.5,830649,911.0,4.8,2021
경상북도,영덕군,17170318,4144.0,4.5,690823,831.0,4.0,2021
경상북도,영양군,17170318,4144.0,4.5,21689,147.0,0.1,2021
경상북도,영주시,17170318,4144.0,4.5,429429,655.0,2.5,2021
경상북도,영천시,17170318,4144.0,4.5,432853,658.0,2.5,2021
경상북도,예천군,17170318,4144.0,4.5,223797,473.0,1.3,2021
경상북도,울릉군,17170318,4144.0,4.5,77826,279.0,0.5,2021
경상북도,울진군,17170318,4144.0,4.5,649728,806.0,3.8,2021
경상북도,의성군,17170318,4144.0,4.5,141386,376.0,0.8,2021
경상북도,청도군,17170318,4144.0,4.5,663866,815.0,3.9,2021
경상북도,청송군,17170318,4144.0,4.5,205878,454.0,1.2,2021
경상북도,칠곡군,17170318,4144.0,4.5,545261,738.0,3.2,2021
경상북도,포항시,17170318,4144.0,4.5,3254159,1804.0,19.0,2021
대구광역시,군위군,9794361,3130.0,2.6,300702,548.0,3.1,2021
대구광역시,남구,9794361,3130.0,2.6,579919,762.0,5.9,2021
대구광역시,달서구,9794361,3130.0,2.6,1307726,1144.0,13.4,2021
대구광역시,달성군,9794361,3130.0,2.6,975361,988.0,10.0,2021
대구광역시,동구,9794361,3130.0,2.6,2467916,1571.0,25.2,2021
대구광역시,북구,9794361,3130.0,2.6,1122470,1059.0,11.5,2021
대구광역시,서구,9794361,3130.0,2.6,265201,515.0,2.7,2021
대구광역시,수성구,9794361,3130.0,2.6,1725415,1314.0,17.6,2021
대구광역시,중구,9794361,3130.0,2.6,1049651,1025.0,10.7,2021
대전광역시,대덕구,7268576,2696.0,1.9,586426,766.0,8.1,2021
대전광역시,동구,7268576,2696.0,1.9,1195450,1093.0,16.4,2021
대전광역시,서구,7268576,2696.0,1.9,1695703,1302.0,23.3,2021
대전광역시,유성구,7268576,2696.0,1.9,2863156,1692.0,39.4,2021
대전광역시,중구,7268576,2696.0,1.9,927841,963.0,12.8,2021
부산광역시,강서구,18863671,4343.0,5.0,1933257,1390.0,10.2,2021
부산광역시,금정구,18863671,4343.0,5.0,751639,867.0,4.0,2021
부산광역시,기장군,18863671,4343.0,5.0,3612710,1901.0,19.2,2021
부산광역시,남구,18863671,4343.0,5.0,787072,887.0,4.2,2021
부산광역시,동구,18863671,4343.0,5.0,650456,807.0,3.4,2021
부산광역시,동래구,18863671,4343.0,5.0,794878,892.0,4.2,2021
부산광역시,부산진구,18863671,4343.0,5.0,1435309,1198.0,7.6,2021
부산광역시,북구,18863671,4343.0,5.0,458630,677.0,2.4,2021
부산광역시,사상구,18863671,4343.0,5.0,715691,846.0,3.8,2021
부산광역시,사하구,18863671,4343.0,5.0,689397,830.0,3.7,2021
부산광역시,서구,18863671,4343.0,5.0,404401,636.0,2.1,2021
부산광역시,수영구,18863671,4343.0,5.0,1066960,1033.0,5.7,2021
부산광역시,연제구,18863671,4343.0,5.0,295498,544.0,1.6,2021
부산광역시,영도구,18863671,4343.0,5.0,557785,747.0,3.0,2021
부산광역시,중구,18863671,4343.0,5.0,679491,824.0,3.6,2021
부산광역시,해운대구,18863671,4343.0,5.0,4030497,2008.0,21.4,2021
서울특별시,강남구,56509990,7517.0,15.0,8565741,2927.0,15.2,2021
서울특별시,강동구,56509990,7517.0,15.0,1261297,1123.0,2.2,2021
서울특별시,강북구,56509990,7517.0,15.0,854417,924.0,1.5,2021
서울특별시,강서구,56509990,7517.0,15.0,4743917,2178.0,8.4,2021
서울특별시,관악구,56509990,7517.0,15.0,779380,883.0,1.4,2021
서울특별시,광진구,56509990,7517.0,15.0,1993442,1412.0,3.5,2021
서울특별시,구로구,56509990,7517.0,15.0,856268,925.0,1.5,2021
서울특별시,금천구,56509990,7517.0,15.0,679795,824.0,1.2,2021
서울특별시,노원구,56509990,7517.0,15.0,1206232,1098.0,2.1,2021
서울특별시,도봉구,56509990,7517.0,15.0,445480,667.0,0.8,2021
서울특별시,동대문구,56509990,7517.0,15.0,893946,945.0,1.6,2021
서울특별시,동작구,56509990,7517.0,15.0,940626,970.0,1.7,2021
서울특별시,마포구,56509990,7517.0,15.0,2598030,1612.0,4.6,2021
서울특별시,서대문구,56509990,7517.0,15.0,933285,966.0,1.7,2021
서울특별시,서초구,56509990,7517.0,15.0,4667896,2161.0,8.3,2021
서울특별시,성동구,56509990,7517.0,15.0,1299924,1140.0,2.3,2021
서울특별시,성북구,56509990,7517.0,15.0,906878,952.0,1.6,2021
서울특별시,송파구,56509990,7517.0,15.0,5390161,2322.0,9.5,2021
서울특별시,양천구,56509990,7517.0,15.0,1195842,1094.0,2.1,2021
서울특별시,영등포구,56509990,7517.0,15.0,4267264,2066.0,7.6,2021
서울특별시,용산구,56509990,7517.0,15.0,3591022,1895.0,6.4,2021
서울특별시,은평구,56509990,7517.0,15.0,1031462,1016.0,1.8,2021
서울특별시,종로구,56509990,7517.0,15.0,2697643,1642.0,4.8,2021
서울특별시,중구,56509990,7517.0,15.0,4193152,2048.0,7.4,2021
서울특별시,중랑구,56509990,7517.0,15.0,516890,719.0,0.9,2021
세종특별자치시,세종특별자치시,2451015,1566.0,0.6,2451015,1566.0,100.0,2021
울산광역시,남구,5116320,2262.0,1.4,1474729,1214.0,28.8,2021
울산광역시,동구,5116320,2262.0,1.4,549411,741.0,10.7,2021
울산광역시,북구,5116320,2262.0,1.4,792371,890.0,15.5,2021
울산광역시,울주군,5116320,2262.0,1.4,1834985,1355.0,35.9,2021
울산광역시,중구,5116320,2262.0,1.4,464824,682.0,9.1,2021
인천광역시,강화군,22774411,4772.0,6.0,2879091,1697.0,12.6,2021
인천광역시,계양구,22774411,4772.0,6.0,930494,965.0,4.1,2021
인천광역시,남동구,22774411,4772.0,6.0,2499921,1581.0,11.0,2021
인천광역시,동구,22774411,4772.0,6.0,121903,349.0,0.5,2021
인천광역시,미추홀구,22774411,4772.0,6.0,1594818,1263.0,7.0,2021
인천광역시,부평구,22774411,4772.0,6.0,1137699,1067.0,5.0,2021
인천광역시,서구,22774411,4772.0,6.0,2322465,1524.0,10.2,2021
인천광역시,연수구,22774411,4772.0,6.0,4336760,2082.0,19.0,2021
인천광역시,옹진군,22774411,4772.0,6.0,682423,826.0,3.0,2021
인천광역시,중구,22774411,4772.0,6.0,6268837,2504.0,27.5,2021
전남광주통합특별시,강진군,18160445,4262.0,4.8,217479,466.0,1.2,2021
전남광주통합특별시,고흥군,18160445,4262.0,4.8,369392,608.0,2.0,2021
전남광주통합특별시,곡성군,18160445,4262.0,4.8,202212,450.0,1.1,2021
전남광주통합특별시,광산구,18160445,4262.0,4.8,1408956,1187.0,7.8,2021
전남광주통합특별시,광양시,18160445,4262.0,4.8,518937,720.0,2.9,2021
전남광주통합특별시,구례군,18160445,4262.0,4.8,417718,646.0,2.3,2021
전남광주통합특별시,나주시,18160445,4262.0,4.8,689715,830.0,3.8,2021
전남광주통합특별시,남구,18160445,4262.0,4.8,413220,643.0,2.3,2021
전남광주통합특별시,담양군,18160445,4262.0,4.8,1070038,1034.0,5.9,2021
전남광주통합특별시,동구,18160445,4262.0,4.8,583280,764.0,3.2,2021
전남광주통합특별시,목포시,18160445,4262.0,4.8,1291309,1136.0,7.1,2021
전남광주통합특별시,무안군,18160445,4262.0,4.8,412472,642.0,2.3,2021
전남광주통합특별시,보성군,18160445,4262.0,4.8,310675,557.0,1.7,2021
전남광주통합특별시,북구,18160445,4262.0,4.8,958801,979.0,5.3,2021
전남광주통합특별시,서구,18160445,4262.0,4.8,1747077,1322.0,9.6,2021
전남광주통합특별시,순천시,18160445,4262.0,4.8,1362716,1167.0,7.5,2021
전남광주통합특별시,신안군,18160445,4262.0,4.8,298462,546.0,1.6,2021
전남광주통합특별시,여수시,18160445,4262.0,4.8,3179414,1783.0,17.5,2021
전남광주통합특별시,영광군,18160445,4262.0,4.8,379910,616.0,2.1,2021
전남광주통합특별시,영암군,18160445,4262.0,4.8,189327,435.0,1.0,2021
전남광주통합특별시,완도군,18160445,4262.0,4.8,333442,577.0,1.8,2021
전남광주통합특별시,장성군,18160445,4262.0,4.8,371430,609.0,2.0,2021
전남광주통합특별시,장흥군,18160445,4262.0,4.8,148381,385.0,0.8,2021
전남광주통합특별시,진도군,18160445,4262.0,4.8,357428,598.0,2.0,2021
전남광주통합특별시,함평군,18160445,4262.0,4.8,198248,445.0,1.1,2021
전남광주통합특별시,해남군,18160445,4262.0,4.8,342890,586.0,1.9,2021
전남광주통합특별시,화순군,18160445,4262.0,4.8,387516,623.0,2.1,2021
전북특별자치도,고창군,10305898,3210.0,2.7,478974,692.0,4.6,2021
전북특별자치도,군산시,10305898,3210.0,2.7,2015940,1420.0,19.6,2021
전북특별자치도,김제시,10305898,3210.0,2.7,350546,592.0,3.4,2021
전북특별자치도,남원시,10305898,3210.0,2.7,494389,703.0,4.8,2021
전북특별자치도,무주군,10305898,3210.0,2.7,401838,634.0,3.9,2021
전북특별자치도,부안군,10305898,3210.0,2.7,851580,923.0,8.3,2021
전북특별자치도,순창군,10305898,3210.0,2.7,209521,458.0,2.0,2021
전북특별자치도,완주군,10305898,3210.0,2.7,601653,776.0,5.8,2021
전북특별자치도,익산시,10305898,3210.0,2.7,891194,944.0,8.6,2021
전북특별자치도,임실군,10305898,3210.0,2.7,187364,433.0,1.8,2021
전북특별자치도,장수군,10305898,3210.0,2.7,56752,238.0,0.6,2021
전북특별자치도,전주시,10305898,3210.0,2.7,3175999,1782.0,30.8,2021
전북특별자치도,정읍시,10305898,3210.0,2.7,421795,649.0,4.1,2021
전북특별자치도,진안군,10305898,3210.0,2.7,168353,410.0,1.6,2021
제주특별자치도,서귀포시,19703136,4439.0,5.2,8459791,2909.0,42.9,2021
제주특별자치도,제주시,19703136,4439.0,5.2,11243345,3353.0,57.1,2021
충청남도,계룡시,18900594,4347.0,5.0,168718,411.0,0.9,2021
충청남도,공주시,18900594,4347.0,5.0,1356082,1165.0,7.2,2021
충청남도,금산군,18900594,4347.0,5.0,242381,492.0,1.3,2021
충청남도,논산시,18900594,4347.0,5.0,719039,848.0,3.8,2021
충청남도,당진시,18900594,4347.0,5.0,1593977,1263.0,8.4,2021
충청남도,보령시,18900594,4347.0,5.0,1575741,1255.0,8.3,2021
충청남도,부여군,18900594,4347.0,5.0,671923,820.0,3.6,2021
충청남도,서산시,18900594,4347.0,5.0,1258762,1122.0,6.7,2021
충청남도,서천군,18900594,4347.0,5.0,526621,726.0,2.8,2021
충청남도,아산시,18900594,4347.0,5.0,2486625,1577.0,13.2,2021
충청남도,예산군,18900594,4347.0,5.0,801336,895.0,4.2,2021
충청남도,천안시,18900594,4347.0,5.0,4337163,2083.0,22.9,2021
충청남도,청양군,18900594,4347.0,5.0,131557,363.0,0.7,2021
충청남도,태안군,18900594,4347.0,5.0,2513033,1585.0,13.3,2021
충청남도,홍성군,18900594,4347.0,5.0,517636,719.0,2.7,2021
충청북도,괴산군,11690068,3419.0,3.1,363384,603.0,3.1,2021
충청북도,단양군,11690068,3419.0,3.1,929242,964.0,7.9,2021
충청북도,보은군,11690068,3419.0,3.1,303369,551.0,2.6,2021
충청북도,영동군,11690068,3419.0,3.1,158830,399.0,1.4,2021
충청북도,옥천군,11690068,3419.0,3.1,252726,503.0,2.2,2021
충청북도,음성군,11690068,3419.0,3.1,680882,825.0,5.8,2021
충청북도,제천시,11690068,3419.0,3.1,1228403,1108.0,10.5,2021
충청북도,증평군,11690068,3419.0,3.1,269180,519.0,2.3,2021
충청북도,진천군,11690068,3419.0,3.1,736117,858.0,6.3,2021
충청북도,청주시,11690068,3419.0,3.1,4827959,2197.0,41.3,2021
충청북도,충주시,11690068,3419.0,3.1,1939976,1393.0,16.6,2021
강원특별자치도,강릉시,34960754,5913.0,7.8,6319599,2514.0,18.1,2022
강원특별자치도,고성군,34960754,5913.0,7.8,2282249,1511.0,6.5,2022
강원특별자치도,동해시,34960754,5913.0,7.8,954903,977.0,2.7,2022
강원특별자치도,삼척시,34960754,5913.0,7.8,1360823,1167.0,3.9,2022
강원특별자치도,속초시,34960754,5913.0,7.8,5647619,2376.0,16.2,2022
강원특별자치도,양구군,34960754,5913.0,7.8,132241,364.0,0.4,2022
강원특별자치도,양양군,34960754,5913.0,7.8,2637874,1624.0,7.5,2022
강원특별자치도,영월군,34960754,5913.0,7.8,640284,800.0,1.8,2022
강원특별자치도,원주시,34960754,5913.0,7.8,3008578,1735.0,8.6,2022
강원특별자치도,인제군,34960754,5913.0,7.8,523398,723.0,1.5,2022
강원특별자치도,정선군,34960754,5913.0,7.8,1248070,1117.0,3.6,2022
강원특별자치도,철원군,34960754,5913.0,7.8,738789,860.0,2.1,2022
강원특별자치도,춘천시,34960754,5913.0,7.8,3894912,1974.0,11.1,2022
강원특별자치도,태백시,34960754,5913.0,7.8,354795,596.0,1.0,2022
강원특별자치도,평창군,34960754,5913.0,7.8,2286335,1512.0,6.5,2022
강원특별자치도,홍천군,34960754,5913.0,7.8,1872552,1368.0,5.4,2022
강원특별자치도,화천군,34960754,5913.0,7.8,164589,406.0,0.5,2022
강원특별자치도,횡성군,34960754,5913.0,7.8,893144,945.0,2.6,2022
경기도,가평군,132302961,11502.0,29.6,3598467,1897.0,2.7,2022
경기도,고양시,132302961,11502.0,29.6,11799847,3435.0,8.9,2022
경기도,과천시,132302961,11502.0,29.6,1370295,1171.0,1.0,2022
경기도,광명시,132302961,11502.0,29.6,3024018,1739.0,2.3,2022
경기도,광주시,132302961,11502.0,29.6,3538746,1881.0,2.7,2022
경기도,구리시,132302961,11502.0,29.6,1762365,1328.0,1.3,2022
경기도,군포시,132302961,11502.0,29.6,718480,848.0,0.5,2022
경기도,김포시,132302961,11502.0,29.6,4619874,2149.0,3.5,2022
경기도,남양주시,132302961,11502.0,29.6,6780431,2604.0,5.1,2022
경기도,동두천시,132302961,11502.0,29.6,500853,708.0,0.4,2022
경기도,부천시,132302961,11502.0,29.6,3565137,1888.0,2.7,2022
경기도,성남시,132302961,11502.0,29.6,7700886,2775.0,5.8,2022
경기도,수원시,132302961,11502.0,29.6,10554642,3249.0,8.0,2022
경기도,시흥시,132302961,11502.0,29.6,4272597,2067.0,3.2,2022
경기도,안산시,132302961,11502.0,29.6,4056548,2014.0,3.1,2022
경기도,안성시,132302961,11502.0,29.6,3062561,1750.0,2.3,2022
경기도,안양시,132302961,11502.0,29.6,2690203,1640.0,2.0,2022
경기도,양주시,132302961,11502.0,29.6,2495079,1580.0,1.9,2022
경기도,양평군,132302961,11502.0,29.6,2677473,1636.0,2.0,2022
경기도,여주시,132302961,11502.0,29.6,3184482,1785.0,2.4,2022
경기도,연천군,132302961,11502.0,29.6,839389,916.0,0.6,2022
경기도,오산시,132302961,11502.0,29.6,1510068,1229.0,1.1,2022
경기도,용인시,132302961,11502.0,29.6,11651218,3413.0,8.8,2022
경기도,의왕시,132302961,11502.0,29.6,2282220,1511.0,1.7,2022
경기도,의정부시,132302961,11502.0,29.6,2265367,1505.0,1.7,2022
경기도,이천시,132302961,11502.0,29.6,3294197,1815.0,2.5,2022
경기도,파주시,132302961,11502.0,29.6,7572772,2752.0,5.7,2022
경기도,평택시,132302961,11502.0,29.6,4008259,2002.0,3.0,2022
경기도,포천시,132302961,11502.0,29.6,3425093,1851.0,2.6,2022
경기도,하남시,132302961,11502.0,29.6,4931170,2221.0,3.7,2022
경기도,화성시,132302961,11502.0,29.6,8550224,2924.0,6.5,2022
경상남도,거제시,21358632,4622.0,4.8,2471599,1572.0,11.6,2022
경상남도,거창군,21358632,4622.0,4.8,308482,555.0,1.4,2022
경상남도,고성군,21358632,4622.0,4.8,369774,608.0,1.7,2022
경상남도,김해시,21358632,4622.0,4.8,2830380,1682.0,13.3,2022
경상남도,남해군,21358632,4622.0,4.8,1038220,1019.0,4.9,2022
경상남도,밀양시,21358632,4622.0,4.8,929711,964.0,4.4,2022
경상남도,사천시,21358632,4622.0,4.8,970081,985.0,4.5,2022
경상남도,산청군,21358632,4622.0,4.8,315407,562.0,1.5,2022
경상남도,양산시,21358632,4622.0,4.8,2145824,1465.0,10.0,2022
경상남도,의령군,21358632,4622.0,4.8,153806,392.0,0.7,2022
경상남도,진주시,21358632,4622.0,4.8,1382936,1176.0,6.5,2022
경상남도,창녕군,21358632,4622.0,4.8,362401,602.0,1.7,2022
경상남도,창원시,21358632,4622.0,4.8,5054335,2248.0,23.7,2022
경상남도,통영시,21358632,4622.0,4.8,1529991,1237.0,7.2,2022
경상남도,하동군,21358632,4622.0,4.8,586086,766.0,2.7,2022
경상남도,함안군,21358632,4622.0,4.8,315936,562.0,1.5,2022
경상남도,함양군,21358632,4622.0,4.8,210216,458.0,1.0,2022
경상남도,합천군,21358632,4622.0,4.8,383447,619.0,1.8,2022
경상북도,경산시,20318218,4508.0,4.5,969203,984.0,4.8,2022
경상북도,경주시,20318218,4508.0,4.5,6074425,2465.0,29.9,2022
경상북도,고령군,20318218,4508.0,4.5,167904,410.0,0.8,2022
경상북도,구미시,20318218,4508.0,4.5,1564699,1251.0,7.7,2022
경상북도,김천시,20318218,4508.0,4.5,756963,870.0,3.7,2022
경상북도,문경시,20318218,4508.0,4.5,638923,799.0,3.1,2022
경상북도,봉화군,20318218,4508.0,4.5,144738,380.0,0.7,2022
경상북도,상주시,20318218,4508.0,4.5,368521,607.0,1.8,2022
경상북도,성주군,20318218,4508.0,4.5,160219,400.0,0.8,2022
경상북도,안동시,20318218,4508.0,4.5,994561,997.0,4.9,2022
경상북도,영덕군,20318218,4508.0,4.5,706076,840.0,3.5,2022
경상북도,영양군,20318218,4508.0,4.5,25064,158.0,0.1,2022
경상북도,영주시,20318218,4508.0,4.5,515971,718.0,2.5,2022
경상북도,영천시,20318218,4508.0,4.5,499360,707.0,2.5,2022
경상북도,예천군,20318218,4508.0,4.5,246731,497.0,1.2,2022
