DPTR_REGN_NM,DPTR_REGN_DTL_NM,TMAP_CATE_MCLS_NM,SRCH_CNT,SPPY_SRCH_CNT,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE,_YEAR
창원시,자연관광,자연관광,183672,0,4204421,2050.0,1.1,183672,429.0,4.4,2021
창원시,체험관광,체험관광,50809,0,4204421,2050.0,1.1,50809,225.0,1.2,2021
천안시,기타관광,기타관광,267499,0,4337163,2083.0,1.1,267499,517.0,6.2,2021
천안시,레저스포츠,레저스포츠,188627,0,4337163,2083.0,1.1,188627,434.0,4.3,2021
천안시,문화관광,문화관광,385355,0,4337163,2083.0,1.1,385355,621.0,8.9,2021
천안시,쇼핑,쇼핑,490622,0,4337163,2083.0,1.1,490622,700.0,11.3,2021
천안시,숙박,숙박,371006,0,4337163,2083.0,1.1,371006,609.0,8.6,2021
천안시,역사관광,역사관광,69220,0,4337163,2083.0,1.1,69220,263.0,1.6,2021
천안시,음식,음식,2458555,0,4337163,2083.0,1.1,2458555,1568.0,56.7,2021
천안시,자연관광,자연관광,78162,0,4337163,2083.0,1.1,78162,280.0,1.8,2021
천안시,체험관광,체험관광,28117,0,4337163,2083.0,1.1,28117,168.0,0.6,2021
철원군,기타관광,기타관광,154843,0,547521,740.0,0.1,154843,394.0,28.3,2021
철원군,레저스포츠,레저스포츠,36840,0,547521,740.0,0.1,36840,192.0,6.7,2021
철원군,문화관광,문화관광,80194,0,547521,740.0,0.1,80194,283.0,14.6,2021
철원군,쇼핑,쇼핑,8581,0,547521,740.0,0.1,8581,93.0,1.6,2021
철원군,숙박,숙박,39841,0,547521,740.0,0.1,39841,200.0,7.3,2021
철원군,역사관광,역사관광,48172,0,547521,740.0,0.1,48172,219.0,8.8,2021
철원군,음식,음식,104817,0,547521,740.0,0.1,104817,324.0,19.1,2021
철원군,자연관광,자연관광,74113,0,547521,740.0,0.1,74113,272.0,13.5,2021
철원군,체험관광,체험관광,120,0,547521,740.0,0.1,120,11.0,0.0,2021
청도군,기타관광,기타관광,69624,0,663866,815.0,0.2,69624,264.0,10.5,2021
청도군,레저스포츠,레저스포츠,107297,0,663866,815.0,0.2,107297,328.0,16.2,2021
청도군,문화관광,문화관광,47871,0,663866,815.0,0.2,47871,219.0,7.2,2021
청도군,쇼핑,쇼핑,7358,0,663866,815.0,0.2,7358,86.0,1.1,2021
청도군,숙박,숙박,69195,0,663866,815.0,0.2,69195,263.0,10.4,2021
청도군,역사관광,역사관광,102680,0,663866,815.0,0.2,102680,320.0,15.5,2021
청도군,음식,음식,216271,0,663866,815.0,0.2,216271,465.0,32.6,2021
청도군,자연관광,자연관광,28405,0,663866,815.0,0.2,28405,169.0,4.3,2021
청도군,체험관광,체험관광,15165,0,663866,815.0,0.2,15165,123.0,2.3,2021
청송군,기타관광,기타관광,7305,0,205878,454.0,0.1,7305,85.0,3.5,2021
청송군,레저스포츠,레저스포츠,237,0,205878,454.0,0.1,237,15.0,0.1,2021
청송군,문화관광,문화관광,10957,0,205878,454.0,0.1,10957,105.0,5.3,2021
청송군,쇼핑,쇼핑,2752,0,205878,454.0,0.1,2752,52.0,1.3,2021
청송군,숙박,숙박,52674,0,205878,454.0,0.1,52674,230.0,25.6,2021
청송군,역사관광,역사관광,11057,0,205878,454.0,0.1,11057,105.0,5.4,2021
청송군,음식,음식,43082,0,205878,454.0,0.1,43082,208.0,20.9,2021
청송군,자연관광,자연관광,75945,0,205878,454.0,0.1,75945,276.0,36.9,2021
청송군,체험관광,체험관광,1869,0,205878,454.0,0.1,1869,43.0,0.9,2021
청양군,기타관광,기타관광,45993,0,131557,363.0,0.0,45993,214.0,35.0,2021
청양군,레저스포츠,레저스포츠,2850,0,131557,363.0,0.0,2850,53.0,2.2,2021
청양군,문화관광,문화관광,9685,0,131557,363.0,0.0,9685,98.0,7.4,2021
청양군,쇼핑,쇼핑,4832,0,131557,363.0,0.0,4832,70.0,3.7,2021
청양군,숙박,숙박,13611,0,131557,363.0,0.0,13611,117.0,10.3,2021
청양군,역사관광,역사관광,12926,0,131557,363.0,0.0,12926,114.0,9.8,2021
청양군,음식,음식,26889,0,131557,363.0,0.0,26889,164.0,20.4,2021
청양군,자연관광,자연관광,14022,0,131557,363.0,0.0,14022,118.0,10.7,2021
청양군,체험관광,체험관광,749,0,131557,363.0,0.0,749,27.0,0.6,2021
청주시,기타관광,기타관광,1079730,0,4827959,2197.0,1.3,1079730,1039.0,22.4,2021
청주시,레저스포츠,레저스포츠,259712,0,4827959,2197.0,1.3,259712,510.0,5.4,2021
청주시,문화관광,문화관광,463897,0,4827959,2197.0,1.3,463897,681.0,9.6,2021
청주시,쇼핑,쇼핑,442977,0,4827959,2197.0,1.3,442977,666.0,9.2,2021
청주시,숙박,숙박,329682,0,4827959,2197.0,1.3,329682,574.0,6.8,2021
청주시,역사관광,역사관광,92241,0,4827959,2197.0,1.3,92241,304.0,1.9,2021
청주시,음식,음식,2087490,0,4827959,2197.0,1.3,2087490,1445.0,43.2,2021
청주시,자연관광,자연관광,60695,0,4827959,2197.0,1.3,60695,246.0,1.3,2021
청주시,체험관광,체험관광,11535,0,4827959,2197.0,1.3,11535,107.0,0.2,2021
춘천시,기타관광,기타관광,272046,0,3212003,1792.0,0.9,272046,522.0,8.5,2021
춘천시,레저스포츠,레저스포츠,538454,0,3212003,1792.0,0.9,538454,734.0,16.8,2021
춘천시,문화관광,문화관광,279469,0,3212003,1792.0,0.9,279469,529.0,8.7,2021
춘천시,쇼핑,쇼핑,59890,0,3212003,1792.0,0.9,59890,245.0,1.9,2021
춘천시,숙박,숙박,302419,0,3212003,1792.0,0.9,302419,550.0,9.4,2021
춘천시,역사관광,역사관광,41647,0,3212003,1792.0,0.9,41647,204.0,1.3,2021
춘천시,음식,음식,1498387,0,3212003,1792.0,0.9,1498387,1224.0,46.6,2021
춘천시,자연관광,자연관광,186027,0,3212003,1792.0,0.9,186027,431.0,5.8,2021
춘천시,체험관광,체험관광,33664,0,3212003,1792.0,0.9,33664,183.0,1.0,2021
충주시,기타관광,기타관광,194374,0,1939976,1393.0,0.5,194374,441.0,10.0,2021
충주시,레저스포츠,레저스포츠,610499,0,1939976,1393.0,0.5,610499,781.0,31.5,2021
충주시,문화관광,문화관광,153119,0,1939976,1393.0,0.5,153119,391.0,7.9,2021
충주시,쇼핑,쇼핑,47554,0,1939976,1393.0,0.5,47554,218.0,2.5,2021
충주시,숙박,숙박,212256,0,1939976,1393.0,0.5,212256,461.0,10.9,2021
충주시,역사관광,역사관광,21338,0,1939976,1393.0,0.5,21338,146.0,1.1,2021
충주시,음식,음식,544364,0,1939976,1393.0,0.5,544364,738.0,28.1,2021
충주시,자연관광,자연관광,124227,0,1939976,1393.0,0.5,124227,352.0,6.4,2021
충주시,체험관광,체험관광,32245,0,1939976,1393.0,0.5,32245,180.0,1.7,2021
칠곡군,기타관광,기타관광,76621,0,545261,738.0,0.1,76621,277.0,14.1,2021
칠곡군,레저스포츠,레저스포츠,76942,0,545261,738.0,0.1,76942,277.0,14.1,2021
칠곡군,문화관광,문화관광,57885,0,545261,738.0,0.1,57885,241.0,10.6,2021
칠곡군,쇼핑,쇼핑,9505,0,545261,738.0,0.1,9505,97.0,1.7,2021
칠곡군,숙박,숙박,55661,0,545261,738.0,0.1,55661,236.0,10.2,2021
칠곡군,역사관광,역사관광,24890,0,545261,738.0,0.1,24890,158.0,4.6,2021
칠곡군,음식,음식,190090,0,545261,738.0,0.1,190090,436.0,34.9,2021
칠곡군,자연관광,자연관광,37290,0,545261,738.0,0.1,37290,193.0,6.8,2021
칠곡군,체험관광,체험관광,16377,0,545261,738.0,0.1,16377,128.0,3.0,2021
태백시,기타관광,기타관광,68498,0,275300,525.0,0.1,68498,262.0,24.9,2021
태백시,레저스포츠,레저스포츠,19132,0,275300,525.0,0.1,19132,138.0,6.9,2021
태백시,문화관광,문화관광,30727,0,275300,525.0,0.1,30727,175.0,11.2,2021
태백시,쇼핑,쇼핑,10765,0,275300,525.0,0.1,10765,104.0,3.9,2021
태백시,숙박,숙박,43975,0,275300,525.0,0.1,43975,210.0,16.0,2021
태백시,역사관광,역사관광,6506,0,275300,525.0,0.1,6506,81.0,2.4,2021
태백시,음식,음식,70423,0,275300,525.0,0.1,70423,265.0,25.6,2021
태백시,자연관광,자연관광,25270,0,275300,525.0,0.1,25270,159.0,9.2,2021
태백시,체험관광,체험관광,4,0,275300,525.0,0.1,4,2.0,0.0,2021
태안군,기타관광,기타관광,146277,0,2513033,1585.0,0.7,146277,382.0,5.8,2021
태안군,레저스포츠,레저스포츠,147664,0,2513033,1585.0,0.7,147664,384.0,5.9,2021
태안군,문화관광,문화관광,114365,0,2513033,1585.0,0.7,114365,338.0,4.6,2021
태안군,쇼핑,쇼핑,74490,0,2513033,1585.0,0.7,74490,273.0,3.0,2021
태안군,숙박,숙박,647101,0,2513033,1585.0,0.7,647101,804.0,25.7,2021
태안군,역사관광,역사관광,22815,0,2513033,1585.0,0.7,22815,151.0,0.9,2021
태안군,음식,음식,401898,0,2513033,1585.0,0.7,401898,634.0,16.0,2021
태안군,자연관광,자연관광,946149,0,2513033,1585.0,0.7,946149,973.0,37.6,2021
태안군,체험관광,체험관광,12274,0,2513033,1585.0,0.7,12274,111.0,0.5,2021
통영시,기타관광,기타관광,287943,0,1481860,1217.0,0.4,287943,537.0,19.4,2021
통영시,레저스포츠,레저스포츠,100604,0,1481860,1217.0,0.4,100604,317.0,6.8,2021
통영시,문화관광,문화관광,126842,0,1481860,1217.0,0.4,126842,356.0,8.6,2021
통영시,쇼핑,쇼핑,209908,0,1481860,1217.0,0.4,209908,458.0,14.2,2021
통영시,숙박,숙박,269856,0,1481860,1217.0,0.4,269856,519.0,18.2,2021
통영시,역사관광,역사관광,22273,0,1481860,1217.0,0.4,22273,149.0,1.5,2021
통영시,음식,음식,366312,0,1481860,1217.0,0.4,366312,605.0,24.7,2021
통영시,자연관광,자연관광,93512,0,1481860,1217.0,0.4,93512,306.0,6.3,2021
통영시,체험관광,체험관광,4610,0,1481860,1217.0,0.4,4610,68.0,0.3,2021
파주시,기타관광,기타관광,1110841,0,6859365,2619.0,1.8,1110841,1054.0,16.2,2021
파주시,레저스포츠,레저스포츠,573047,0,6859365,2619.0,1.8,573047,757.0,8.4,2021
파주시,문화관광,문화관광,802150,0,6859365,2619.0,1.8,802150,896.0,11.7,2021
파주시,쇼핑,쇼핑,1238503,0,6859365,2619.0,1.8,1238503,1113.0,18.1,2021
파주시,숙박,숙박,284267,0,6859365,2619.0,1.8,284267,533.0,4.1,2021
파주시,역사관광,역사관광,119163,0,6859365,2619.0,1.8,119163,345.0,1.7,2021
파주시,음식,음식,2623178,0,6859365,2619.0,1.8,2623178,1620.0,38.2,2021
파주시,자연관광,자연관광,89388,0,6859365,2619.0,1.8,89388,299.0,1.3,2021
파주시,체험관광,체험관광,18828,0,6859365,2619.0,1.8,18828,137.0,0.3,2021
평창군,기타관광,기타관광,324697,0,2116144,1455.0,0.6,324697,570.0,15.3,2021
평창군,레저스포츠,레저스포츠,146092,0,2116144,1455.0,0.6,146092,382.0,6.9,2021
평창군,문화관광,문화관광,190496,0,2116144,1455.0,0.6,190496,436.0,9.0,2021
평창군,쇼핑,쇼핑,39546,0,2116144,1455.0,0.6,39546,199.0,1.9,2021
평창군,숙박,숙박,698124,0,2116144,1455.0,0.6,698124,836.0,33.0,2021
평창군,역사관광,역사관광,113807,0,2116144,1455.0,0.6,113807,337.0,5.4,2021
평창군,음식,음식,470216,0,2116144,1455.0,0.6,470216,686.0,22.2,2021
평창군,자연관광,자연관광,51619,0,2116144,1455.0,0.6,51619,227.0,2.4,2021
평창군,체험관광,체험관광,81547,0,2116144,1455.0,0.6,81547,286.0,3.9,2021
평택시,기타관광,기타관광,241926,0,3031326,1741.0,0.8,241926,492.0,8.0,2021
평택시,레저스포츠,레저스포츠,90179,0,3031326,1741.0,0.8,90179,300.0,3.0,2021
평택시,문화관광,문화관광,293461,0,3031326,1741.0,0.8,293461,542.0,9.7,2021
평택시,쇼핑,쇼핑,263348,0,3031326,1741.0,0.8,263348,513.0,8.7,2021
평택시,숙박,숙박,245699,0,3031326,1741.0,0.8,245699,496.0,8.1,2021
평택시,역사관광,역사관광,20432,0,3031326,1741.0,0.8,20432,143.0,0.7,2021
평택시,음식,음식,1827841,0,3031326,1741.0,0.8,1827841,1352.0,60.3,2021
평택시,자연관광,자연관광,42484,0,3031326,1741.0,0.8,42484,206.0,1.4,2021
평택시,체험관광,체험관광,5956,0,3031326,1741.0,0.8,5956,77.0,0.2,2021
포천시,기타관광,기타관광,118782,0,3119100,1766.0,0.8,118782,345.0,3.8,2021
포천시,레저스포츠,레저스포츠,774923,0,3119100,1766.0,0.8,774923,880.0,24.8,2021
포천시,문화관광,문화관광,360664,0,3119100,1766.0,0.8,360664,601.0,11.6,2021
포천시,쇼핑,쇼핑,12827,0,3119100,1766.0,0.8,12827,113.0,0.4,2021
포천시,숙박,숙박,362708,0,3119100,1766.0,0.8,362708,602.0,11.6,2021
포천시,역사관광,역사관광,19798,0,3119100,1766.0,0.8,19798,141.0,0.6,2021
포천시,음식,음식,1029555,0,3119100,1766.0,0.8,1029555,1015.0,33.0,2021
포천시,자연관광,자연관광,357709,0,3119100,1766.0,0.8,357709,598.0,11.5,2021
포천시,체험관광,체험관광,82134,0,3119100,1766.0,0.8,82134,287.0,2.6,2021
포항시,기타관광,기타관광,300289,0,3254159,1804.0,0.9,300289,548.0,9.2,2021
포항시,레저스포츠,레저스포츠,91401,0,3254159,1804.0,0.9,91401,302.0,2.8,2021
포항시,문화관광,문화관광,308540,0,3254159,1804.0,0.9,308540,555.0,9.5,2021
포항시,쇼핑,쇼핑,386406,0,3254159,1804.0,0.9,386406,622.0,11.9,2021
포항시,숙박,숙박,334752,0,3254159,1804.0,0.9,334752,579.0,10.3,2021
포항시,역사관광,역사관광,53981,0,3254159,1804.0,0.9,53981,232.0,1.7,2021
포항시,음식,음식,1191464,0,3254159,1804.0,0.9,1191464,1092.0,36.6,2021
포항시,자연관광,자연관광,581474,0,3254159,1804.0,0.9,581474,763.0,17.9,2021
포항시,체험관광,체험관광,5852,0,3254159,1804.0,0.9,5852,76.0,0.2,2021
하남시,기타관광,기타관광,3189,0,4136062,2034.0,1.1,3189,56.0,0.1,2021
하남시,레저스포츠,레저스포츠,172502,0,4136062,2034.0,1.1,172502,415.0,4.2,2021
하남시,문화관광,문화관광,301192,0,4136062,2034.0,1.1,301192,549.0,7.3,2021
하남시,쇼핑,쇼핑,1988606,0,4136062,2034.0,1.1,1988606,1410.0,48.1,2021
하남시,숙박,숙박,53526,0,4136062,2034.0,1.1,53526,231.0,1.3,2021
하남시,역사관광,역사관광,14192,0,4136062,2034.0,1.1,14192,119.0,0.3,2021
하남시,음식,음식,1594154,0,4136062,2034.0,1.1,1594154,1263.0,38.5,2021
하남시,자연관광,자연관광,5947,0,4136062,2034.0,1.1,5947,77.0,0.1,2021
하남시,체험관광,체험관광,2754,0,4136062,2034.0,1.1,2754,52.0,0.1,2021
하동군,기타관광,기타관광,90166,0,567690,753.0,0.2,90166,300.0,15.9,2021
하동군,레저스포츠,레저스포츠,24988,0,567690,753.0,0.2,24988,158.0,4.4,2021
하동군,문화관광,문화관광,45781,0,567690,753.0,0.2,45781,214.0,8.1,2021
하동군,쇼핑,쇼핑,100142,0,567690,753.0,0.2,100142,316.0,17.6,2021
하동군,숙박,숙박,63091,0,567690,753.0,0.2,63091,251.0,11.1,2021
하동군,역사관광,역사관광,88441,0,567690,753.0,0.2,88441,297.0,15.6,2021
하동군,음식,음식,130176,0,567690,753.0,0.2,130176,361.0,22.9,2021
하동군,자연관광,자연관광,21241,0,567690,753.0,0.2,21241,146.0,3.7,2021
하동군,체험관광,체험관광,3664,0,567690,753.0,0.2,3664,61.0,0.6,2021
함안군,기타관광,기타관광,16503,0,274363,524.0,0.1,16503,128.0,6.0,2021
함안군,레저스포츠,레저스포츠,40316,0,274363,524.0,0.1,40316,201.0,14.7,2021
함안군,문화관광,문화관광,62680,0,274363,524.0,0.1,62680,250.0,22.8,2021
함안군,쇼핑,쇼핑,5704,0,274363,524.0,0.1,5704,76.0,2.1,2021
함안군,숙박,숙박,10659,0,274363,524.0,0.1,10659,103.0,3.9,2021
함안군,역사관광,역사관광,31955,0,274363,524.0,0.1,31955,179.0,11.6,2021
함안군,음식,음식,101229,0,274363,524.0,0.1,101229,318.0,36.9,2021
함안군,자연관광,자연관광,4664,0,274363,524.0,0.1,4664,68.0,1.7,2021
함안군,체험관광,체험관광,653,0,274363,524.0,0.1,653,26.0,0.2,2021
함양군,기타관광,기타관광,26439,0,204441,452.0,0.1,26439,163.0,12.9,2021
함양군,레저스포츠,레저스포츠,25456,0,204441,452.0,0.1,25456,160.0,12.5,2021
함양군,문화관광,문화관광,34731,0,204441,452.0,0.1,34731,186.0,17.0,2021
함양군,쇼핑,쇼핑,4491,0,204441,452.0,0.1,4491,67.0,2.2,2021
함양군,숙박,숙박,28496,0,204441,452.0,0.1,28496,169.0,13.9,2021
함양군,역사관광,역사관광,14398,0,204441,452.0,0.1,14398,120.0,7.0,2021
함양군,음식,음식,36542,0,204441,452.0,0.1,36542,191.0,17.9,2021
함양군,자연관광,자연관광,27563,0,204441,452.0,0.1,27563,166.0,13.5,2021
함양군,체험관광,체험관광,6325,0,204441,452.0,0.1,6325,80.0,3.1,2021
함평군,기타관광,기타관광,19672,0,198248,445.0,0.1,19672,140.0,9.9,2021
함평군,레저스포츠,레저스포츠,23828,0,198248,445.0,0.1,23828,154.0,12.0,2021
함평군,문화관광,문화관광,27747,0,198248,445.0,0.1,27747,167.0,14.0,2021
함평군,쇼핑,쇼핑,3876,0,198248,445.0,0.1,3876,62.0,2.0,2021
함평군,숙박,숙박,9454,0,198248,445.0,0.1,9454,97.0,4.8,2021
함평군,역사관광,역사관광,5723,0,198248,445.0,0.1,5723,76.0,2.9,2021
함평군,음식,음식,63890,0,198248,445.0,0.1,63890,253.0,32.2,2021
함평군,자연관광,자연관광,43818,0,198248,445.0,0.1,43818,209.0,22.1,2021
함평군,체험관광,체험관광,240,0,198248,445.0,0.1,240,15.0,0.1,2021
합천군,기타관광,기타관광,27701,0,338731,582.0,0.1,27701,166.0,8.2,2021
합천군,레저스포츠,레저스포츠,30786,0,338731,582.0,0.1,30786,175.0,9.1,2021
합천군,문화관광,문화관광,66974,0,338731,582.0,0.1,66974,259.0,19.8,2021
합천군,쇼핑,쇼핑,4342,0,338731,582.0,0.1,4342,66.0,1.3,2021
합천군,숙박,숙박,54686,0,338731,582.0,0.1,54686,234.0,16.1,2021
합천군,역사관광,역사관광,71627,0,338731,582.0,0.1,71627,268.0,21.1,2021
합천군,음식,음식,64173,0,338731,582.0,0.1,64173,253.0,18.9,2021
합천군,자연관광,자연관광,15410,0,338731,582.0,0.1,15410,124.0,4.5,2021
합천군,체험관광,체험관광,3032,0,338731,582.0,0.1,3032,55.0,0.9,2021
해남군,기타관광,기타관광,59311,0,342890,586.0,0.1,59311,244.0,17.3,2021
해남군,레저스포츠,레저스포츠,28609,0,342890,586.0,0.1,28609,169.0,8.3,2021
해남군,문화관광,문화관광,71250,0,342890,586.0,0.1,71250,267.0,20.8,2021
해남군,쇼핑,쇼핑,8011,0,342890,586.0,0.1,8011,90.0,2.3,2021
해남군,숙박,숙박,30603,0,342890,586.0,0.1,30603,175.0,8.9,2021
해남군,역사관광,역사관광,48757,0,342890,586.0,0.1,48757,221.0,14.2,2021
해남군,음식,음식,72862,0,342890,586.0,0.1,72862,270.0,21.2,2021
해남군,자연관광,자연관광,22181,0,342890,586.0,0.1,22181,149.0,6.5,2021
해남군,체험관광,체험관광,1306,0,342890,586.0,0.1,1306,36.0,0.4,2021
해운대구,기타관광,기타관광,151043,0,4030497,2008.0,1.1,151043,389.0,3.7,2021
해운대구,레저스포츠,레저스포츠,58012,0,4030497,2008.0,1.1,58012,241.0,1.4,2021
해운대구,문화관광,문화관광,416623,0,4030497,2008.0,1.1,416623,645.0,10.3,2021
해운대구,쇼핑,쇼핑,784099,0,4030497,2008.0,1.1,784099,885.0,19.5,2021
해운대구,숙박,숙박,885667,0,4030497,2008.0,1.1,885667,941.0,22.0,2021
해운대구,역사관광,역사관광,17506,0,4030497,2008.0,1.1,17506,132.0,0.4,2021
해운대구,음식,음식,1217865,0,4030497,2008.0,1.1,1217865,1104.0,30.2,2021
해운대구,자연관광,자연관광,492933,0,4030497,2008.0,1.1,492933,702.0,12.2,2021
해운대구,체험관광,체험관광,6749,0,4030497,2008.0,1.1,6749,82.0,0.2,2021
홍성군,기타관광,기타관광,88461,0,517636,719.0,0.1,88461,297.0,17.1,2021
홍성군,레저스포츠,레저스포츠,2061,0,517636,719.0,0.1,2061,45.0,0.4,2021
홍성군,문화관광,문화관광,38076,0,517636,719.0,0.1,38076,195.0,7.4,2021
홍성군,쇼핑,쇼핑,26140,0,517636,719.0,0.1,26140,162.0,5.0,2021
홍성군,숙박,숙박,30826,0,517636,719.0,0.1,30826,176.0,6.0,2021
홍성군,역사관광,역사관광,15176,0,517636,719.0,0.1,15176,123.0,2.9,2021
홍성군,음식,음식,188454,0,517636,719.0,0.1,188454,434.0,36.4,2021
홍성군,자연관광,자연관광,126752,0,517636,719.0,0.1,126752,356.0,24.5,2021
홍성군,체험관광,체험관광,1690,0,517636,719.0,0.1,1690,41.0,0.3,2021
홍천군,기타관광,기타관광,132340,0,1514684,1231.0,0.4,132340,364.0,8.7,2021
홍천군,레저스포츠,레저스포츠,290598,0,1514684,1231.0,0.4,290598,539.0,19.2,2021
홍천군,문화관광,문화관광,181207,0,1514684,1231.0,0.4,181207,426.0,12.0,2021
홍천군,쇼핑,쇼핑,15192,0,1514684,1231.0,0.4,15192,123.0,1.0,2021
홍천군,숙박,숙박,473059,0,1514684,1231.0,0.4,473059,688.0,31.2,2021
홍천군,역사관광,역사관광,24955,0,1514684,1231.0,0.4,24955,158.0,1.6,2021
홍천군,음식,음식,339073,0,1514684,1231.0,0.4,339073,582.0,22.4,2021
홍천군,자연관광,자연관광,55109,0,1514684,1231.0,0.4,55109,235.0,3.6,2021
홍천군,체험관광,체험관광,3151,0,1514684,1231.0,0.4,3151,56.0,0.2,2021
화성시,기타관광,기타관광,536716,0,6897287,2626.0,1.8,536716,733.0,7.8,2021
화성시,레저스포츠,레저스포츠,655036,0,6897287,2626.0,1.8,655036,809.0,9.5,2021
화성시,문화관광,문화관광,738869,0,6897287,2626.0,1.8,738869,860.0,10.7,2021
