시군,연월,체험문화,체험문화_유원제외,관광총소비,방문
가평군,202301,449016000.0,362783000.0,27022529000.0,1558903.0
가평군,202302,598266000.0,437948000.0,27978399000.0,1561902.0
가평군,202303,569269000.0,416971000.0,32706041000.0,1884402.0
가평군,202304,641021000.0,458862000.0,41658888000.0,2288054.0
가평군,202305,828974000.0,635933000.0,46019266000.0,2472818.0
가평군,202306,944594000.0,747488000.0,48220207000.0,2491557.0
가평군,202307,1344344000.0,1214387000.0,52392509000.0,2846480.0
가평군,202308,1972481000.0,1780603000.0,60999499000.0,3382578.0
가평군,202309,856921000.0,678730000.0,47123674000.0,2362772.0
가평군,202310,828813000.0,582681000.0,49156549000.0,2679415.0
가평군,202311,436753000.0,330441000.0,34282900000.0,1726309.0
가평군,202312,414370000.0,294308000.0,29493385000.0,1548968.0
가평군,202401,336658000.0,264419000.0,24054454000.0,1436376.0
가평군,202402,416952000.0,273915000.0,26199315000.0,1584887.0
가평군,202403,446280000.0,270929000.0,31823576000.0,1765150.0
가평군,202404,586576000.0,409410000.0,38571655000.0,2133392.0
가평군,202405,621537000.0,422591000.0,44905867000.0,2381040.0
가평군,202406,878061000.0,707808000.0,48869941000.0,2541713.0
가평군,202407,1034786000.0,912794000.0,43812392000.0,2482877.0
가평군,202408,1927357000.0,1750044000.0,60524291000.0,3510073.0
가평군,202501,487612000.0,415613000.0,25753051000.0,1607062.0
가평군,202502,411099000.0,312378000.0,22106758000.0,1330691.0
가평군,202503,495342000.0,351828000.0,29225289000.0,1825941.0
가평군,202504,431801000.0,297537000.0,33040585000.0,1983615.0
가평군,202505,731346000.0,500633000.0,45067940000.0,2669569.0
가평군,202506,750408000.0,602477000.0,41823926000.0,2406441.0
가평군,202507,1206501000.0,1106175000.0,44888080000.0,2688306.0
가평군,202508,1814573000.0,1657387000.0,54598465000.0,3322009.0
가평군,202509,702725000.0,578294000.0,35948500000.0,2051931.0
가평군,202510,831057000.0,646945000.0,46198001000.0,2644120.0
가평군,202511,541505000.0,417081000.0,37813140000.0,2019569.0
가평군,202512,426367000.0,346746000.0,25443715000.0,1506418.0
가평군,202601,420106000.0,352118000.0,24616114000.0,1461307.0
가평군,202602,517145000.0,358156000.0,26758226000.0,1623502.0
가평군,202603,489007000.0,329621000.0,28501315000.0,1699743.0
가평군,202604,613456000.0,405919000.0,36055024000.0,2013852.0
가평군,202605,924668000.0,644478000.0,48249977000.0,2695742.0
가평군,202606,954255000.0,804837000.0,41790897000.0,2226514.0
가평군,202607,1562790000.0,1429438000.0,46655983000.0,2601337.0
가평군,202608,2290272000.0,2109587000.0,57067431000.0,3226499.0
강남구,201901,9981213000.0,9981213000.0,512653883000.0,17246027.0
강남구,201902,9106966000.0,9106966000.0,437541612000.0,13361409.0
강남구,201903,10821229000.0,10821229000.0,503592817000.0,18073410.0
강남구,201904,9836214000.0,9829852000.0,436210727000.0,14706852.0
강남구,201905,11075052000.0,11075052000.0,459876123000.0,16020604.0
강남구,201906,11273898000.0,11273898000.0,446414071000.0,15859982.0
강남구,201907,11071731000.0,11071731000.0,462419291000.0,18096214.0
강남구,201908,11992777000.0,11992777000.0,486897838000.0,17633938.0
강남구,201909,9774792000.0,9774792000.0,427979963000.0,15810401.0
강남구,201910,10710149000.0,10703554000.0,470864780000.0,16926384.0
강남구,201911,10687611000.0,10687611000.0,472037418000.0,19235881.0
강남구,201912,12357222000.0,12357222000.0,525911345000.0,18896489.0
강남구,202001,9718376000.0,9718376000.0,463438526000.0,17199969.0
강남구,202002,8013806000.0,8013806000.0,382600845000.0,14225061.0
강남구,202003,6356364000.0,6356364000.0,352113727000.0,12221403.0
강남구,202004,7026260000.0,7026260000.0,383299788000.0,14523567.0
강남구,202005,8425989000.0,8421069000.0,436323629000.0,16143699.0
강남구,202006,8362361000.0,8352581000.0,433857534000.0,16241490.0
강남구,202007,8666587000.0,8653541000.0,464827484000.0,17758926.0
강남구,202008,7558827000.0,7546183000.0,416867940000.0,14978051.0
강남구,202009,5977462000.0,5977462000.0,377938669000.0,14023328.0
강남구,202010,7596590000.0,7596590000.0,425411390000.0,17118650.0
강남구,202011,7850737000.0,7850737000.0,409399712000.0,16155939.0
강남구,202012,4977876000.0,4977876000.0,333510205000.0,12370956.0
강남구,202101,4881540000.0,4881540000.0,332404513000.0,13722664.0
강남구,202102,5674713000.0,5674713000.0,355966567000.0,14161525.0
강남구,202103,6894155000.0,6894155000.0,420383049000.0,17556830.0
강남구,202104,7110261000.0,7110261000.0,425082346000.0,15483126.0
강남구,202105,8223550000.0,8223550000.0,430777996000.0,16308184.0
강남구,202106,8405810000.0,8405810000.0,429595008000.0,16661825.0
강남구,202107,7997331000.0,7997331000.0,394148177000.0,14630384.0
강남구,202108,7327853000.0,7323643000.0,391014944000.0,14907794.0
강남구,202109,7458645000.0,7450214000.0,410601418000.0,15205359.0
강남구,202110,8879959000.0,8879959000.0,459169835000.0,17221830.0
강남구,202111,10358600000.0,10358600000.0,477633950000.0,18186152.0
강남구,202112,8959907000.0,8959907000.0,488091348000.0,16918424.0
강남구,202201,7821625000.0,7821625000.0,442995397000.0,16549745.0
강남구,202202,6856678000.0,6853202000.0,359480282000.0,13834524.0
강남구,202203,7739031000.0,7735621000.0,429620673000.0,16592924.0
강남구,202204,9932657000.0,9932657000.0,494622303000.0,18132705.0
강남구,202205,12273251000.0,12273251000.0,530337155000.0,18926752.0
강남구,202206,11927006000.0,11927006000.0,499817191000.0,17861069.0
강남구,202207,12786513000.0,12786513000.0,530581561000.0,19334413.0
강남구,202208,11811723000.0,11811723000.0,498055731000.0,18063175.0
강남구,202209,10288051000.0,10288051000.0,482665089000.0,17879101.0
강남구,202210,11866342000.0,11866342000.0,526928567000.0,18870068.0
강남구,202211,11393981000.0,11393981000.0,502955477000.0,18562817.0
강남구,202212,12388217000.0,12388217000.0,562874733000.0,18897346.0
강남구,202301,11229908000.0,11229908000.0,491121886000.0,17797676.0
강남구,202302,10392274000.0,10392274000.0,473736674000.0,17822727.0
강남구,202303,11343545000.0,11343545000.0,514024879000.0,19294211.0
강남구,202304,11112605000.0,11112605000.0,501542949000.0,17398867.0
강남구,202305,12412080000.0,12412080000.0,511296933000.0,18667015.0
강남구,202306,12300623000.0,12300623000.0,493633016000.0,18311327.0
강남구,202307,13208770000.0,13208770000.0,525410806000.0,19379837.0
강남구,202308,11918290000.0,11913243000.0,506729099000.0,18455806.0
강남구,202309,10803087000.0,10800478000.0,503620692000.0,17623381.0
강남구,202310,11331628000.0,11331628000.0,489043122000.0,18183203.0
강남구,202311,10816268000.0,10814693000.0,475158780000.0,18514625.0
강남구,202312,12187670000.0,12187670000.0,541474956000.0,18880216.0
강남구,202401,10247238000.0,10247238000.0,473416891000.0,19184346.0
강남구,202402,10886233000.0,10886233000.0,452342002000.0,16362575.0
강남구,202403,11433389000.0,11433389000.0,505259549000.0,19457728.0
강남구,202404,10668225000.0,10668225000.0,473722603000.0,17755423.0
강남구,202405,12330671000.0,12330671000.0,499744430000.0,18441685.0
강남구,202406,12277347000.0,12277347000.0,483783638000.0,17919468.0
강남구,202407,11632007000.0,11632007000.0,484624367000.0,19142856.0
강남구,202408,12441714000.0,12441714000.0,488354004000.0,17949898.0
강남구,202501,9540519000.0,9540519000.0,426607534000.0,17327714.0
강남구,202502,10209886000.0,10209886000.0,414227397000.0,17788461.0
강남구,202503,10919203000.0,10919203000.0,461901314000.0,19186618.0
강남구,202504,10204797000.0,10204797000.0,440005067000.0,18179979.0
강남구,202505,11857613000.0,11857613000.0,469554060000.0,19453768.0
강남구,202506,10125944000.0,10125944000.0,432666596000.0,18896430.0
강남구,202507,10981390000.0,10981390000.0,483951736000.0,20744605.0
강남구,202508,11025309000.0,11025309000.0,474846981000.0,19150645.0
강남구,202509,9704585000.0,9704585000.0,458448924000.0,19706330.0
강남구,202510,10291314000.0,10291314000.0,459549656000.0,17875780.0
강남구,202511,11284327000.0,11284327000.0,485186671000.0,20540975.0
강남구,202512,12213973000.0,12213973000.0,541216025000.0,20704791.0
강남구,202601,10742813000.0,10742813000.0,494998648000.0,19514086.0
강남구,202602,9746102000.0,9746102000.0,431398981000.0,16491571.0
강남구,202603,10652493000.0,10652493000.0,483305006000.0,20391292.0
강남구,202604,10046684000.0,10046684000.0,476535085000.0,18120587.0
강남구,202605,12348194000.0,12348194000.0,495964678000.0,18520122.0
강남구,202606,10315022000.0,10315022000.0,467385522000.0,19054984.0
강남구,202607,11449614000.0,11449614000.0,481986415000.0,19030131.0
강남구,202608,11630111000.0,11630111000.0,472019527000.0,18558927.0
강동구,201901,1767386000.0,1757645000.0,58932326000.0,3913513.0
강동구,201902,1702205000.0,1693409000.0,53416876000.0,3611277.0
강동구,201903,1831178000.0,1816825000.0,63403254000.0,4558790.0
강동구,201904,1497153000.0,1492983000.0,58443764000.0,3731651.0
강동구,201905,1628203000.0,1620135000.0,62465778000.0,4163908.0
강동구,201906,1578129000.0,1558857000.0,59418774000.0,4143481.0
강동구,201907,1732423000.0,1721415000.0,59409781000.0,4497273.0
강동구,201908,1812020000.0,1799476000.0,62744916000.0,4891366.0
강동구,201909,1548017000.0,1543494000.0,58468012000.0,4741505.0
강동구,201910,1646021000.0,1641053000.0,61959186000.0,4628102.0
강동구,201911,1496752000.0,1490693000.0,61166459000.0,5039717.0
강동구,201912,1746857000.0,1720367000.0,65660342000.0,4752908.0
강동구,202001,1656765000.0,1654839000.0,58988314000.0,4681073.0
강동구,202002,1365851000.0,1365837000.0,49557237000.0,3912231.0
강동구,202003,1071468000.0,1069164000.0,48766401000.0,4000452.0
강동구,202004,1069980000.0,1065627000.0,52066751000.0,4222589.0
강동구,202005,1284941000.0,1281567000.0,62302366000.0,4634769.0
강동구,202006,1173044000.0,1171828000.0,56837138000.0,3997543.0
강동구,202007,1343377000.0,1339957000.0,57643551000.0,4224306.0
강동구,202008,1071310000.0,1071310000.0,53266705000.0,3654524.0
강동구,202009,500024000.0,499185000.0,52048935000.0,3792882.0
강동구,202010,1106085000.0,1096474000.0,55893600000.0,4234162.0
강동구,202011,1109557000.0,1109557000.0,53373692000.0,3838318.0
강동구,202012,360530000.0,360530000.0,45396611000.0,3322834.0
강동구,202101,528409000.0,527476000.0,46112040000.0,3428017.0
강동구,202102,790721000.0,790721000.0,47435889000.0,3650173.0
