관리번호,사업장명,업태구분명,인허가일자,소재지면적,시설총규모,남성종사자수,여성종사자수,전통업소주된음식,도로명주소,지번주소,전화번호,경도,위도,데이터갱신시점
5070000-101-2025-00277,경선돼지국밥,한식,2025-10-24,100.0,100.0,,,,경상북도 안동시 길안면 의성길안로 2487-7,경상북도 안동시 길안면 현하리 198-10 ,,128.87984370986638,36.45684300684834,2026-05-07 22:05:32
5070000-101-2025-00278,단골식당,한식,2025-10-27,13.49,13.49,,,,"경상북도 안동시 중앙시장2길 39, 5호 (옥야동)",경상북도 안동시 옥야동 303-14 ,,128.724142064734,36.563999151281784,2026-05-07 22:05:32
5070000-101-2025-00280,우리집,한식,2025-10-29,98.36,98.36,,,,경상북도 안동시 마들길 75 (용상동),경상북도 안동시 용상동 1078-85 ,,128.75836404076762,36.55232993462995,2026-07-22 21:47:50
5070000-101-2025-00283,예도,한식,2025-10-30,104.5,104.5,,,,"경상북도 안동시 예일길 33, 101,102호 (정하동)",경상북도 안동시 정하동 678 ,,128.72068478401346,36.55050876656468,2026-07-31 21:47:50
5070000-101-2025-00286,장미성,한식,2025-11-03,22.32,22.32,,,,경상북도 안동시 당북길 17 (당북동),경상북도 안동시 당북동 48-21 ,,128.7186046207376,36.564474584215965,2026-05-07 22:05:32
5070000-101-2025-00287,식껍 경북도청신도시점,식육(숯불구이),2025-11-03,148.72,148.72,,,,"경상북도 안동시 풍천면 풍요3길 44, 1층",경상북도 안동시 풍천면 갈전리 1340 ,,128.49717335226734,36.57640057826699,2026-05-07 22:05:32
5070000-101-2025-00288,정류장 국수,분식,2025-11-04,28.16,28.16,,,,"경상북도 안동시 퇴계로 124, 1층 (명륜동)",경상북도 안동시 명륜동 324-1 ,,128.73114466161346,36.568433099745754,2026-05-07 22:05:32
5070000-101-2025-00292,웅부,한식,2025-11-11,74.8,74.8,,,,"경상북도 안동시 서경지길 6, 1층 (태화동)",경상북도 안동시 태화동 228-23 ,,128.7137098813848,36.55891877400122,2026-05-07 22:05:32
5070000-101-2025-00291,산꼭대기산장,한식,2025-11-11,132.0,132.0,,,,"경상북도 안동시 아늑길 393, 1층 (정상동)",경상북도 안동시 정상동 689 ,,128.7345986901842,36.53092586334422,2026-05-07 22:05:32
5070000-101-2025-00293,히익,기타,2025-11-12,90.51,90.51,,,,"경상북도 안동시 전거리7길 83, 1층 (용상동)",경상북도 안동시 용상동 1608-7 ,,128.7469612016015,36.56007573764606,2026-05-07 22:05:32
5070000-101-2025-00294,메종비노,기타,2025-11-14,23.1,23.1,,,,"경상북도 안동시 번영1길 58-15, 1층 (서부동)",경상북도 안동시 서부동 185-3 ,,128.7290779599199,36.565681828760134,2026-05-07 22:05:32
5070000-101-2025-00296,빅치킨 안동점,호프/통닭,2025-11-17,10.0,10.0,,,,"경상북도 안동시 경동로 970-9, 빅마트 1층 (용상동)",경상북도 안동시 용상동 1076-9 빅마트 ,,128.75946958660035,36.552861802392044,2026-05-07 22:05:32
5070000-101-2025-00297,맛나면 돼지,한식,2025-11-18,55.76,55.76,,,,"경상북도 안동시 불무골1길 50-3, 1층 (태화동)",경상북도 안동시 태화동 634-226 ,,128.70725305755894,36.56571105184511,2026-05-07 22:05:32
5070000-101-2025-00298,산군축산,한식,2025-11-19,19.95,19.95,,,,"경상북도 안동시 경동로 293, 103호 (송현동)",경상북도 안동시 송현동 514-9 ,,128.69338370716292,36.57355541554682,2026-05-07 22:05:32
5070000-101-2025-00299,락고재,한식,2025-11-19,163.37,163.37,,,,"경상북도 안동시 풍천면 전서로 186-20, 로비동1",경상북도 안동시 풍천면 하회리 266-8 락고재 하회마을 한옥호텔 ,,128.52759740610728,36.55149727141448,2026-05-07 22:05:32
5070000-101-2025-00302,포베이크(For Bake),기타,2025-11-25,70.12,70.12,,,,"경상북도 안동시 금곡길 22-7, 1층 (금곡동)",경상북도 안동시 금곡동 181-15 ,,128.72194143953047,36.56802478621389,2026-05-07 22:05:32
5070000-101-2025-00301,호박식당,한식,2025-11-25,170.33,170.33,,,,경상북도 안동시 풍천면 수호로 92-3,경상북도 안동시 풍천면 갈전리 1242 ,,128.5019393789804,36.57849526177322,2026-05-07 22:05:32
5070000-101-2025-00303,동원족발,한식,2025-11-26,100.0,100.0,,,,"경상북도 안동시 보현로 46, 나동 (용상동)",경상북도 안동시 용상동 1076-4 나동 ,,128.76072330588764,36.55267763234197,2026-05-07 22:05:32
5070000-101-2025-00304,예훈,한식,2025-11-27,42.8,42.8,,,,"경상북도 안동시 광석1길 6, 1층 (광석동)",경상북도 안동시 광석동 20-34 ,,128.72120567299606,36.56548542934427,2026-05-07 22:05:32
5070000-101-2025-00305,술땡기는 김여사네 딸포차,한식,2025-11-28,29.2,29.2,,,,"경상북도 안동시 서부시장길 26, 1층 (태화동)",경상북도 안동시 태화동 59-10 ,,128.71559600018844,36.56490273449957,2026-05-07 22:05:32
5070000-101-2025-00306,풍산 미나리 불고기,한식,2025-12-04,33.75,33.75,,,,"경상북도 안동시 풍산읍 장터중앙길 20, 풍산시장 C동",경상북도 안동시 풍산읍 안교리 123-39 ,,128.5744065056123,36.57827592513191,2026-05-07 22:05:32
5070000-101-2025-00307,반딧불,한식,2025-12-05,31.77,31.77,,,,경상북도 안동시 임하면 임하현길 13,경상북도 안동시 임하면 임하리 1271-6 ,,128.8650433161894,36.52154105129797,2026-05-07 22:05:32
5070000-101-2025-00309,안동 명가 찜갈비,한식,2025-12-09,156.26,156.26,,,,"경상북도 안동시 옥명길 70, 1층 (옥동)",경상북도 안동시 옥동 616-9 ,,128.70471454967898,36.56425493929426,2026-05-07 22:05:32
5070000-101-2025-00308,고대장 안동점,한식,2025-12-09,130.57,130.57,,,,"경상북도 안동시 풍천면 풍요6길 6, 1층",경상북도 안동시 풍천면 갈전리 1398 ,,128.4975964409171,36.575748176781985,2026-05-07 22:05:32
5070000-101-2025-00310,하이웨이비어치킨 안동점,한식,2025-12-10,55.64,55.64,,,,"경상북도 안동시 대안로 14, 1층 (태화동)",경상북도 안동시 태화동 60-21 ,,128.71431343389582,36.56521879286668,2026-05-07 22:05:32
5070000-101-2025-00311,스마일 명품찹쌀꽈배기,분식,2025-12-16,56.64,56.64,,,,경상북도 안동시 풍산읍 풍산중앙길 120,경상북도 안동시 풍산읍 안교리 82-22 ,,128.5737187718792,36.57895597093014,2026-05-07 22:05:32
5070000-101-2025-00312,산책,한식,2025-12-17,77.96,77.96,,,,"경상북도 안동시 용상시장6길 13, 1층 (용상동)",경상북도 안동시 용상동 1470-37 ,,128.7489396264472,36.55834169686219,2026-05-07 22:05:32
5070000-101-2025-00313,카페 로제,기타,2025-12-22,25.23,25.23,,,,경상북도 안동시 풍산읍 풍산중앙길 110,경상북도 안동시 풍산읍 안교리 82-3 ,,128.5727514463528,36.57935140512483,2026-05-07 22:05:32
5070000-101-2025-00314,향촌흑염소오리 경북도청점,탕류(보신용),2025-12-24,156.13,156.13,,,,"경상북도 안동시 풍천면 풍요6길 34, 1층",경상북도 안동시 풍천면 갈전리 1423 ,,128.50068258108615,36.57551398624267,2026-05-07 22:05:32
5070000-101-2025-00316,무지개지엔빙오징어,기타,2025-12-29,41.51,41.51,,,,"경상북도 안동시 길주길 39, 106호 (용상동, 안동 신원아침도시)",경상북도 안동시 용상동 1641 안동 신원아침도시 ,,128.7610197689476,36.55649126592506,2026-05-07 22:05:32
5070000-101-2025-00317,암파스타레 안동,경양식,2025-12-29,198.17,198.17,,,,"경상북도 안동시 옥동1길 27-58, 2층 (옥동)",경상북도 안동시 옥동 984-32 ,,128.7001739285565,36.55948784444216,2026-05-07 22:05:32
5070000-101-2025-00315,탑푸드,한식,2025-12-29,12.5,12.5,,,,"경상북도 안동시 경동로 311, 1층 (송현동)",경상북도 안동시 송현동 349-1 ,,128.69522597001938,36.572874593588246,2026-05-07 22:05:32
5070000-101-2025-00319,남안동농협 한우프라자,식육(숯불구이),2025-12-30,688.89,688.89,,,,"경상북도 안동시 일직면 풍일로 2473-5, 지하1~지상2층",경상북도 안동시 일직면 운산리 194-1 ,548429201.0,128.6565187363982,36.47887306031726,2026-05-07 22:05:32
5070000-101-2025-00318,서부분식,분식,2025-12-30,25.56,25.56,,,,경상북도 안동시 대안로 23-1 (태화동),경상북도 안동시 태화동 55-30 ,,128.7153740256986,36.565455607417235,2026-05-07 22:05:32
5070000-101-2025-00321,온정가,기타,2025-12-31,68.0,68.0,,,,"경상북도 안동시 풍산읍 청회길 432, 108호 (영무예다음 포레스트)",경상북도 안동시 풍산읍 막곡리 715 영무예다음 포레스트 ,,,,2026-05-07 22:05:32
5070000-101-2025-00320,청춘카페,기타,2025-12-31,26.24,26.24,,,,경상북도 안동시 풍천면 구담배나들길 26,경상북도 안동시 풍천면 구담리 490 ,,128.46570990501837,36.54176152201961,2026-05-07 22:05:32
5070000-101-2026-00001,치킨본부 안동태화점,호프/통닭,2026-01-02,26.1,26.1,,,,"경상북도 안동시 태화중앙로 52, 1층 (태화동)",경상북도 안동시 태화동 481-14 ,,128.710422148629,36.55860402369621,2026-05-07 22:05:32
5070000-101-2026-00002,장성 면옥,한식,2026-01-05,158.4,158.4,,,,"경상북도 안동시 옥동1길 55-6, 1층 (옥동)",경상북도 안동시 옥동 985-1 ,548538128.0,128.7016946693759,36.559420158082126,2026-05-07 22:05:32
5070000-101-2026-00003,국보가마솥해장국,한식,2026-01-05,168.0,168.0,,,,"경상북도 안동시 풍산읍 죽전길 189, 2층",경상북도 안동시 풍산읍 죽전리 323-2 ,548420890.0,128.6020638261416,36.60154667298286,2026-06-30 21:47:50
5070000-101-2026-00004,대창작업소,한식,2026-01-07,11.02,11.02,,,,"경상북도 안동시 단원로 116, 1층 (평화동)",경상북도 안동시 평화동 108-51 ,,128.71633673769216,36.57062448647738,2026-05-07 22:05:32
5070000-101-2026-00005,303파티,기타,2026-01-09,92.53,92.53,,,,"경상북도 안동시 미륵당길 303, 마동 1층 (옥동)",경상북도 안동시 옥동 1130-2 ,,128.691874475372,36.55714128276047,2026-05-07 22:05:32
5070000-101-2026-00007,샤브연리지 안동점,뷔페식,2026-01-19,381.33,381.33,,,,"경상북도 안동시 옥명1길 21, 1층 (옥동)",경상북도 안동시 옥동 726-3 ,548413539.0,128.70177298554802,36.565458325900785,2026-05-07 22:05:32
5070000-101-2026-00006,코이노니아(Koinonia),기타,2026-01-19,59.0,59.0,,,,"경상북도 안동시 중앙로 57, 1층 (동부동)",경상북도 안동시 동부동 77-4 ,,128.7327815720383,36.56516483174577,2026-05-07 22:05:32
5070000-101-2026-00008,우동고 안동옥동점,한식,2026-01-20,131.04,131.04,,,,"경상북도 안동시 복주2길 46, 1층 (옥동)",경상북도 안동시 옥동 770-10 ,,128.70006393236966,36.56264104774974,2026-05-07 22:05:32
5070000-101-2026-00009,안쪽,기타,2026-01-22,57.82,57.82,,,,"경상북도 안동시 경북대로 426, 1층 (옥동)",경상북도 안동시 옥동 989-2 ,,128.69928983384446,36.5669010237769,2026-05-07 22:05:32
5070000-101-2026-00010,벼락,한식,2026-01-26,85.0,85.0,,,,"경상북도 안동시 풍천면 풍요3길 48-4, 1층",경상북도 안동시 풍천면 갈전리 1343 ,,128.49737356555212,36.57659960505155,2026-05-07 22:05:32
5070000-101-2026-00011,윤채,한식,2026-01-28,106.05,106.05,,,,"경상북도 안동시 강남10길 6, 1층 (정하동)",경상북도 안동시 정하동 318-2 ,,128.736085297834,36.54859221656175,2026-05-07 22:05:32
5070000-101-2026-00012,리버,한식,2026-02-02,168.0,168.0,,,,경상북도 안동시 강남로 442 (정상동),경상북도 안동시 정상동 430-2 ,,128.74848859507625,36.550311368002504,2026-05-07 22:05:32
5070000-101-2026-00013,동네술집,정종/대포집/소주방,2026-02-03,40.0,40.0,,,,"경상북도 안동시 풍산읍 풍산중앙길 116, 1층 101호",경상북도 안동시 풍산읍 안교리 82-10 ,,128.57335030194503,36.57911220989168,2026-05-07 22:05:32
5070000-101-2026-00014,고등어 일번지,한식,2026-02-04,50.92,50.92,,,,"경상북도 안동시 번영길 2, 1층 101호 (남문동)",경상북도 안동시 남문동 178-9 ,,128.72720911279853,36.565605547250016,2026-05-07 22:05:32
5070000-101-2026-00015,금강송갈비,식육(숯불구이),2026-02-09,383.58,383.58,,,,"경상북도 안동시 광명로 40, 지하1층 (옥동)",경상북도 안동시 옥동 1135-1 ,,,,2026-05-07 22:05:32
5070000-101-2026-00016,맷집 옥동점,한식,2026-02-24,103.96,103.96,,,,"경상북도 안동시 옥명길 61, 1층 101호 (태화동)",경상북도 안동시 태화동 913-1 ,,128.704253335943,36.564401253477925,2026-05-07 22:05:33
5070000-101-2026-00017,모아,한식,2026-02-26,66.72,66.72,,,,"경상북도 안동시 송천2길 72-24, 1층 (송천동)",경상북도 안동시 송천동 867-2 ,,128.7932496789919,36.54297478428595,2026-05-07 22:05:33
5070000-101-2026-00018,안동밀면본점,한식,2026-02-27,69.22,69.22,,,,"경상북도 안동시 중앙시장2길 59, 1층 (안흥동)",경상북도 안동시 안흥동 310-29 ,,128.72522467234865,36.56396173802655,2026-05-07 22:05:33
5070000-101-2026-00019,푸줏간,한식,2026-02-27,50.0,50.0,,,,"경상북도 안동시 대안로 14, 1층 (태화동)",경상북도 안동시 태화동 60-21 ,,128.71431343389582,36.56521879286668,2026-05-07 22:05:33
5070000-101-2026-00020,섭이짬뽕,중국식,2026-03-03,141.4,141.4,,,,"경상북도 안동시 송하1길 11, 1층 (송현동)",경상북도 안동시 송현동 305-3 ,,128.69674064180091,36.571223596565176,2026-05-07 22:05:33
5070000-101-2026-00021,호식이두마리치킨 안동태화점,호프/통닭,2026-03-06,42.62,42.62,,,,"경상북도 안동시 말구리3길 29, 1층 (태화동)",경상북도 안동시 태화동 648-12 ,,128.70608121687894,36.56839984808441,2026-05-07 22:05:33
5070000-101-2026-00022,풍산화로92,식육(숯불구이),2026-03-10,50.5,50.5,,,,"경상북도 안동시 풍산읍 장터3길 13, 102호",경상북도 안동시 풍산읍 하리리 254-14 ,,128.57447111691332,36.577562275282176,2026-05-07 22:05:33
5070000-101-2026-00023,이우철 누룽지 삼계탕 안동점,한식,2026-03-13,196.0,196.0,,,,"경상북도 안동시 제비원로 381, B동 (이천동)",경상북도 안동시 이천동 565 ,,128.71393335491896,36.58527451490522,2026-05-07 22:05:33
5070000-101-2026-00024,장원한우,한식,2026-03-17,41.8,41.8,,,,"경상북도 안동시 옥서로 126, 1층 7호 (옥동)",경상북도 안동시 옥동 980-3 ,548549655.0,128.69685628508262,36.565360972490424,2026-05-07 22:05:33
5070000-101-2026-00025,통큰아구찜,한식,2026-03-24,43.2,43.2,,,,"경상북도 안동시 서동문로 89, 1층 (금곡동)",경상북도 안동시 금곡동 138-20 ,,128.72169327659466,36.5668934593243,2026-05-07 22:05:33
5070000-101-2026-00034,라운지 안동,기타,2026-03-31,446.93,446.93,,,,"경상북도 안동시 보현로 11, 1층 (용상동)",경상북도 안동시 용상동 1517-337 ,548418474.0,,,2026-05-07 22:05:33
5070000-101-2026-00035,로퍼커피,기타,2026-04-01,84.98,84.98,,,,경상북도 안동시 경동로 1031 (용상동),경상북도 안동시 용상동 566-8 ,,128.76592170171003,36.550947360189014,2026-05-07 22:05:33
5070000-101-2026-00036,한창식당,한식,2026-04-06,68.81,68.81,,,,"경상북도 안동시 태화중앙로 106, 1층 (태화동)",경상북도 안동시 태화동 183-32 ,,128.71412495056856,36.56168291816593,2026-05-07 22:05:33
5070000-101-2026-00037,여기,한식,2026-04-08,130.0,130.0,,,,"경상북도 안동시 육사로 239, 안동시 관광협의회 1층 (운흥동)",경상북도 안동시 운흥동 300-15 탈춤공연장 ,548550515.0,128.73175956972113,36.560307295457655,2026-05-07 22:05:33
5070000-101-2026-00038,오늘의 도시락,한식,2026-04-08,27.69,27.69,,,,"경상북도 안동시 경동로 310, 1층 (송현동)",경상북도 안동시 송현동 349-5 ,,128.69500347820934,36.57251844692333,2026-05-07 22:05:33
5070000-101-2026-00040,안동식당,한식,2026-04-10,218.0,218.0,,,,,경상북도 안동시 옥동 964-2 ,,128.69343853668718,36.567566146132755,2026-05-07 22:05:33
5070000-101-2026-00041,와우궁양평해장국 정하점,한식,2026-04-10,74.9,74.9,,,,"경상북도 안동시 강남4길 40, 1층 (정하동)",경상북도 안동시 정하동 257-6 ,548541225.0,128.73471083159558,36.551030755736136,2026-05-07 22:05:33
5070000-101-2026-00039,율국수,한식,2026-04-10,60.0,60.0,,,,"경상북도 안동시 서경지7길 42, 1층 (태화동)",경상북도 안동시 태화동 223-14 ,548581690.0,128.71573548286602,36.560992178916926,2026-05-07 22:05:33
5070000-101-2026-00042,검무산 능이백숙·삼계탕,탕류(보신용),2026-04-13,184.05,184.05,,,,경상북도 안동시 풍천면 수호로 97-18,경상북도 안동시 풍천면 갈전리 1206 ,549888033.0,128.50027986670884,36.57908738465068,2026-05-07 22:05:33
5070000-101-2026-00043,남다미숯불막구이,식육(숯불구이),2026-04-15,170.98,170.98,,,,"경상북도 안동시 중앙시장길 52, 2층 (대석동)",경상북도 안동시 대석동 259-10 ,,128.72469647756424,36.56582320407083,2026-05-07 22:05:33
5070000-101-2026-00044,아시아마트 내 식당,"외국음식전문점(인도,태국등)",2026-04-16,10.0,10.0,,,,"경상북도 안동시 문화광장길 10, 1층 (남부동)",경상북도 안동시 남부동 246-10 ,,128.73032140003812,36.56362708403613,2026-05-07 22:05:33
5070000-101-2026-00045,사계절호프,호프/통닭,2026-04-17,33.64,33.64,,,,경상북도 안동시 풍산읍 어란안길 2-1,경상북도 안동시 풍산읍 안교리 83-8 ,,128.57307805115943,36.57952868856384,2026-05-07 22:05:33
5070000-101-2026-00046,이비가짬뽕 안동점,중국식,2026-04-20,214.0,214.0,,,,"경상북도 안동시 옹정골길 258, 1층 (정상동)",경상북도 안동시 정상동 430 ,,128.7482017462223,36.55043591832148,2026-05-07 22:05:33
5070000-101-2026-00047,호랭이주막,정종/대포집/소주방,2026-04-21,98.7,98.7,,,,"경상북도 안동시 복주2길 40, 1층 101호 (옥동)",경상북도 안동시 옥동 770-1 ,,128.69990362916667,36.5624162544729,2026-06-06 03:03:03
