SGG_CD,SGG_NM,BASE_DATE,SGG_NM,COMPT_AMT,COMP_CNT
41250,경기도 동두천시,202507,경기도 동두천시,1582418,72381
41250,경기도 동두천시,202508,경기도 동두천시,1757239,88488
41250,경기도 동두천시,202509,경기도 동두천시,1464337,74043
41250,경기도 동두천시,202510,경기도 동두천시,1499458,69754
41250,경기도 동두천시,202511,경기도 동두천시,1021230,50396
41250,경기도 동두천시,202512,경기도 동두천시,889498,40680
41250,경기도 동두천시,202601,경기도 동두천시,1033609,46976
41250,경기도 동두천시,202602,경기도 동두천시,1040655,44193
41250,경기도 동두천시,202603,경기도 동두천시,923743,44561
41250,경기도 동두천시,202604,경기도 동두천시,1127088,56236
41250,경기도 동두천시,202605,경기도 동두천시,1944922,89161
41250,경기도 동두천시,202606,경기도 동두천시,238034,10854
41190,경기도 부천시,202501,경기도 부천시,40926,1942
41190,경기도 부천시,202502,경기도 부천시,379063,25372
41190,경기도 부천시,202503,경기도 부천시,575974,38043
41190,경기도 부천시,202504,경기도 부천시,520941,35432
41190,경기도 부천시,202505,경기도 부천시,414355,28575
41190,경기도 부천시,202506,경기도 부천시,461219,31547
41190,경기도 부천시,202507,경기도 부천시,990964,57565
41190,경기도 부천시,202508,경기도 부천시,1368362,83762
41190,경기도 부천시,202509,경기도 부천시,1172632,69625
41190,경기도 부천시,202510,경기도 부천시,1328895,73296
41190,경기도 부천시,202511,경기도 부천시,860193,49129
41190,경기도 부천시,202512,경기도 부천시,681326,38240
41190,경기도 부천시,202601,경기도 부천시,722018,41326
41190,경기도 부천시,202602,경기도 부천시,793653,40839
41190,경기도 부천시,202603,경기도 부천시,654779,39205
41190,경기도 부천시,202604,경기도 부천시,786275,48019
41190,경기도 부천시,202605,경기도 부천시,1066806,60322
41190,경기도 부천시,202606,경기도 부천시,132954,8708
41194,경기도 부천시 소사구,202501,경기도 부천시 소사구,6825,323
41194,경기도 부천시 소사구,202502,경기도 부천시 소사구,66961,4094
41194,경기도 부천시 소사구,202503,경기도 부천시 소사구,103523,6216
41194,경기도 부천시 소사구,202504,경기도 부천시 소사구,88102,5528
41194,경기도 부천시 소사구,202505,경기도 부천시 소사구,71318,4625
41194,경기도 부천시 소사구,202506,경기도 부천시 소사구,77383,5004
41194,경기도 부천시 소사구,202507,경기도 부천시 소사구,191596,10231
41194,경기도 부천시 소사구,202508,경기도 부천시 소사구,250869,14621
41194,경기도 부천시 소사구,202509,경기도 부천시 소사구,210089,11640
41194,경기도 부천시 소사구,202510,경기도 부천시 소사구,262809,13395
41194,경기도 부천시 소사구,202511,경기도 부천시 소사구,159154,8146
41194,경기도 부천시 소사구,202512,경기도 부천시 소사구,127152,6465
41194,경기도 부천시 소사구,202601,경기도 부천시 소사구,128550,6657
41194,경기도 부천시 소사구,202602,경기도 부천시 소사구,148688,6693
41194,경기도 부천시 소사구,202603,경기도 부천시 소사구,115761,5966
41194,경기도 부천시 소사구,202604,경기도 부천시 소사구,131962,7160
41194,경기도 부천시 소사구,202605,경기도 부천시 소사구,198513,10083
41194,경기도 부천시 소사구,202606,경기도 부천시 소사구,28000,1592
41192,경기도 부천시 원미구,202501,경기도 부천시 원미구,26206,1297
41192,경기도 부천시 원미구,202502,경기도 부천시 원미구,250848,17026
41192,경기도 부천시 원미구,202503,경기도 부천시 원미구,383656,25623
41192,경기도 부천시 원미구,202504,경기도 부천시 원미구,353247,24112
41192,경기도 부천시 원미구,202505,경기도 부천시 원미구,274544,19001
41192,경기도 부천시 원미구,202506,경기도 부천시 원미구,306764,21279
41192,경기도 부천시 원미구,202507,경기도 부천시 원미구,606346,36148
41192,경기도 부천시 원미구,202508,경기도 부천시 원미구,856891,52818
41192,경기도 부천시 원미구,202509,경기도 부천시 원미구,758445,45521
41192,경기도 부천시 원미구,202510,경기도 부천시 원미구,825090,46493
41192,경기도 부천시 원미구,202511,경기도 부천시 원미구,576466,33140
41192,경기도 부천시 원미구,202512,경기도 부천시 원미구,453770,25743
41192,경기도 부천시 원미구,202601,경기도 부천시 원미구,485723,27907
41192,경기도 부천시 원미구,202602,경기도 부천시 원미구,509514,27544
41192,경기도 부천시 원미구,202603,경기도 부천시 원미구,434570,26843
41192,경기도 부천시 원미구,202604,경기도 부천시 원미구,530781,33005
41192,경기도 부천시 원미구,202605,경기도 부천시 원미구,683741,39171
41192,경기도 부천시 원미구,202606,경기도 부천시 원미구,85638,5521
41196,경기도 부천시 오정구,202501,경기도 부천시 오정구,7895,322
41196,경기도 부천시 오정구,202502,경기도 부천시 오정구,61254,4252
41196,경기도 부천시 오정구,202503,경기도 부천시 오정구,88795,6204
41196,경기도 부천시 오정구,202504,경기도 부천시 오정구,79592,5792
41196,경기도 부천시 오정구,202505,경기도 부천시 오정구,68492,4949
41196,경기도 부천시 오정구,202506,경기도 부천시 오정구,77072,5264
41196,경기도 부천시 오정구,202507,경기도 부천시 오정구,193022,11186
41196,경기도 부천시 오정구,202508,경기도 부천시 오정구,260602,16323
41196,경기도 부천시 오정구,202509,경기도 부천시 오정구,204098,12464
41196,경기도 부천시 오정구,202510,경기도 부천시 오정구,240996,13408
41196,경기도 부천시 오정구,202511,경기도 부천시 오정구,124572,7843
41196,경기도 부천시 오정구,202512,경기도 부천시 오정구,100404,6032
41196,경기도 부천시 오정구,202601,경기도 부천시 오정구,107746,6762
41196,경기도 부천시 오정구,202602,경기도 부천시 오정구,135450,6602
41196,경기도 부천시 오정구,202603,경기도 부천시 오정구,104447,6396
41196,경기도 부천시 오정구,202604,경기도 부천시 오정구,123531,7854
41196,경기도 부천시 오정구,202605,경기도 부천시 오정구,184552,11068
41196,경기도 부천시 오정구,202606,경기도 부천시 오정구,19317,1595
41130,경기도 성남시,202501,경기도 성남시,3203734,150359
41130,경기도 성남시,202502,경기도 성남시,3834915,184730
41130,경기도 성남시,202503,경기도 성남시,5023461,241981
41130,경기도 성남시,202504,경기도 성남시,5581454,273930
41130,경기도 성남시,202505,경기도 성남시,6891323,308370
41130,경기도 성남시,202506,경기도 성남시,7268880,324476
41130,경기도 성남시,202507,경기도 성남시,5941617,296016
41130,경기도 성남시,202508,경기도 성남시,4415719,232864
41130,경기도 성남시,202509,경기도 성남시,4213437,232630
41130,경기도 성남시,202510,경기도 성남시,4259188,207029
41130,경기도 성남시,202511,경기도 성남시,3402147,190018
41130,경기도 성남시,202512,경기도 성남시,3323217,171677
41130,경기도 성남시,202601,경기도 성남시,3137981,163377
41130,경기도 성남시,202602,경기도 성남시,3005813,155744
41130,경기도 성남시,202603,경기도 성남시,3054049,170278
41130,경기도 성남시,202604,경기도 성남시,3105992,185607
41130,경기도 성남시,202605,경기도 성남시,3524917,215204
41130,경기도 성남시,202606,경기도 성남시,121259,4194
41135,경기도 성남시 분당구,202501,경기도 성남시 분당구,2170031,96724
41135,경기도 성남시 분당구,202502,경기도 성남시 분당구,2609723,120038
41135,경기도 성남시 분당구,202503,경기도 성남시 분당구,3245229,151695
41135,경기도 성남시 분당구,202504,경기도 성남시 분당구,3400939,167173
41135,경기도 성남시 분당구,202505,경기도 성남시 분당구,4306374,189893
41135,경기도 성남시 분당구,202506,경기도 성남시 분당구,4536395,198464
41135,경기도 성남시 분당구,202507,경기도 성남시 분당구,3732648,183460
41135,경기도 성남시 분당구,202508,경기도 성남시 분당구,2779461,146659
41135,경기도 성남시 분당구,202509,경기도 성남시 분당구,2634237,144436
41135,경기도 성남시 분당구,202510,경기도 성남시 분당구,2674863,129519
41135,경기도 성남시 분당구,202511,경기도 성남시 분당구,2187344,118468
41135,경기도 성남시 분당구,202512,경기도 성남시 분당구,2150495,105262
41135,경기도 성남시 분당구,202601,경기도 성남시 분당구,2014406,100861
41135,경기도 성남시 분당구,202602,경기도 성남시 분당구,1868433,94299
41135,경기도 성남시 분당구,202603,경기도 성남시 분당구,1943842,102890
41135,경기도 성남시 분당구,202604,경기도 성남시 분당구,1962207,112904
41135,경기도 성남시 분당구,202605,경기도 성남시 분당구,2139826,125727
41135,경기도 성남시 분당구,202606,경기도 성남시 분당구,49476,2044
41131,경기도 성남시 수정구,202501,경기도 성남시 수정구,570112,26819
41131,경기도 성남시 수정구,202502,경기도 성남시 수정구,659144,32538
41131,경기도 성남시 수정구,202503,경기도 성남시 수정구,1077621,48884
41131,경기도 성남시 수정구,202504,경기도 성남시 수정구,1431358,60002
41131,경기도 성남시 수정구,202505,경기도 성남시 수정구,1752469,67527
41131,경기도 성남시 수정구,202506,경기도 성남시 수정구,1856706,73272
41131,경기도 성남시 수정구,202507,경기도 성남시 수정구,1501625,65922
41131,경기도 성남시 수정구,202508,경기도 성남시 수정구,1113158,50460
41131,경기도 성남시 수정구,202509,경기도 성남시 수정구,1071958,50327
41131,경기도 성남시 수정구,202510,경기도 성남시 수정구,1057427,45083
41131,경기도 성남시 수정구,202511,경기도 성남시 수정구,743275,38162
41131,경기도 성남시 수정구,202512,경기도 성남시 수정구,715131,34964
41131,경기도 성남시 수정구,202601,경기도 성남시 수정구,701370,33899
41131,경기도 성남시 수정구,202602,경기도 성남시 수정구,686824,31865
41131,경기도 성남시 수정구,202603,경기도 성남시 수정구,654619,35141
41131,경기도 성남시 수정구,202604,경기도 성남시 수정구,702265,38350
41131,경기도 성남시 수정구,202605,경기도 성남시 수정구,804477,45853
41131,경기도 성남시 수정구,202606,경기도 성남시 수정구,40986,1603
41133,경기도 성남시 중원구,202501,경기도 성남시 중원구,463591,26816
41133,경기도 성남시 중원구,202502,경기도 성남시 중원구,566048,32154
41133,경기도 성남시 중원구,202503,경기도 성남시 중원구,700611,41402
41133,경기도 성남시 중원구,202504,경기도 성남시 중원구,749157,46755
41133,경기도 성남시 중원구,202505,경기도 성남시 중원구,832480,50950
41133,경기도 성남시 중원구,202506,경기도 성남시 중원구,875779,52740
