SGG_CD,SGG_NM,BASE_YM,SIDO_NM,LODG_TOU_NUM_RATE,AVG_LODG_DAYS
46890,전라남도 완도군,201811,완도군,18.7,4.12
46890,전라남도 완도군,201812,완도군,20.2,3.93
46890,전라남도 완도군,201901,완도군,15.8,3.78
46890,전라남도 완도군,201902,완도군,26.5,3.82
46890,전라남도 완도군,201903,완도군,17.1,3.66
46890,전라남도 완도군,201904,완도군,19.9,3.26
46890,전라남도 완도군,201905,완도군,20.2,4.19
46890,전라남도 완도군,201906,완도군,19.1,3.64
46890,전라남도 완도군,201907,완도군,21.7,3.67
46890,전라남도 완도군,201908,완도군,24.2,3.22
46890,전라남도 완도군,201909,완도군,23.4,3.67
46890,전라남도 완도군,201910,완도군,17.6,3.64
46890,전라남도 완도군,201911,완도군,18.2,3.66
46890,전라남도 완도군,201912,완도군,18.0,3.72
46890,전라남도 완도군,202001,완도군,23.4,3.33
46890,전라남도 완도군,202002,완도군,16.7,3.01
46890,전라남도 완도군,202003,완도군,16.2,4.55
46890,전라남도 완도군,202004,완도군,20.1,4.48
46890,전라남도 완도군,202005,완도군,21.9,3.39
46890,전라남도 완도군,202006,완도군,19.0,3.7
46890,전라남도 완도군,202007,완도군,20.8,4.34
46890,전라남도 완도군,202008,완도군,24.8,3.01
46890,전라남도 완도군,202009,완도군,20.6,3.01
46890,전라남도 완도군,202010,완도군,21.8,2.85
46890,전라남도 완도군,202011,완도군,16.5,4.34
46890,전라남도 완도군,202012,완도군,17.8,2.87
46890,전라남도 완도군,202101,완도군,15.4,2.96
46890,전라남도 완도군,202102,완도군,21.8,3.52
46890,전라남도 완도군,202103,완도군,15.1,3.92
46890,전라남도 완도군,202104,완도군,19.4,2.68
46890,전라남도 완도군,202105,완도군,19.5,3.72
46890,전라남도 완도군,202106,완도군,17.8,4.62
46890,전라남도 완도군,202107,완도군,21.4,3.97
46890,전라남도 완도군,202108,완도군,21.8,3.71
46890,전라남도 완도군,202109,완도군,22.8,2.91
46890,전라남도 완도군,202110,완도군,18.3,2.65
46890,전라남도 완도군,202111,완도군,16.4,3.41
46890,전라남도 완도군,202112,완도군,18.0,3.12
46890,전라남도 완도군,202201,완도군,21.1,2.84
46890,전라남도 완도군,202202,완도군,16.5,3.6
46890,전라남도 완도군,202203,완도군,15.2,2.99
46890,전라남도 완도군,202204,완도군,22.2,3.75
46890,전라남도 완도군,202205,완도군,21.4,3.47
46890,전라남도 완도군,202206,완도군,20.3,3.06
46890,전라남도 완도군,202207,완도군,20.1,3.01
46890,전라남도 완도군,202208,완도군,21.1,3.59
46890,전라남도 완도군,202209,완도군,22.5,3.12
46890,전라남도 완도군,202210,완도군,18.9,3.01
46890,전라남도 완도군,202211,완도군,16.4,3.83
46890,전라남도 완도군,202212,완도군,19.4,3.24
46890,전라남도 완도군,202301,완도군,21.2,3.49
46890,전라남도 완도군,202302,완도군,16.6,4.3
46890,전라남도 완도군,202303,완도군,17.0,3.63
46890,전라남도 완도군,202304,완도군,21.4,3.53
46890,전라남도 완도군,202305,완도군,19.7,4.76
46890,전라남도 완도군,202306,완도군,18.4,3.81
46890,전라남도 완도군,202307,완도군,21.3,3.69
46890,전라남도 완도군,202308,완도군,21.0,3.19
46890,전라남도 완도군,202309,완도군,26.8,3.72
46890,전라남도 완도군,202310,완도군,17.7,3.32
46890,전라남도 완도군,202311,완도군,16.2,3.52
46890,전라남도 완도군,202312,완도군,20.0,3.66
46890,전라남도 완도군,202401,완도군,14.3,4.09
46890,전라남도 완도군,202402,완도군,23.2,3.77
46890,전라남도 완도군,202403,완도군,15.6,3.68
46890,전라남도 완도군,202404,완도군,17.4,3.48
46890,전라남도 완도군,202405,완도군,17.9,4.05
46890,전라남도 완도군,202406,완도군,16.7,3.26
46890,전라남도 완도군,202407,완도군,18.3,3.5
46890,전라남도 완도군,202408,완도군,19.9,3.47
46890,전라남도 완도군,202409,완도군,20.1,3.5
46890,전라남도 완도군,202410,완도군,16.1,3.69
46890,전라남도 완도군,202411,완도군,16.8,3.3
46890,전라남도 완도군,202412,완도군,16.7,3.18
46890,전라남도 완도군,202501,완도군,19.7,3.72
46890,전라남도 완도군,202502,완도군,14.4,3.7
46890,전라남도 완도군,202503,완도군,16.2,3.47
46890,전라남도 완도군,202504,완도군,17.5,3.44
46890,전라남도 완도군,202505,완도군,19.1,3.63
46890,전라남도 완도군,202506,완도군,16.6,3.75
46890,전라남도 완도군,202507,완도군,17.6,3.13
46890,전라남도 완도군,202508,완도군,18.8,3.39
46890,전라남도 완도군,202509,완도군,14.8,3.5
46890,전라남도 완도군,202510,완도군,21.5,3.48
46890,전라남도 완도군,202511,완도군,14.6,3.67
46890,전라남도 완도군,202512,완도군,17.4,3.96
46890,전라남도 완도군,202601,완도군,15.1,3.72
46890,전라남도 완도군,202602,완도군,19.7,3.87
46890,전라남도 완도군,202603,완도군,14.1,3.4
46890,전라남도 완도군,202604,완도군,17.2,3.48
46890,전라남도 완도군,202605,완도군,18.5,3.46
46890,전라남도 완도군,202606,완도군,15.4,3.43
46880,전라남도 장성군,201801,장성군,11.3,3.24
46880,전라남도 장성군,201802,장성군,15.8,2.72
46880,전라남도 장성군,201803,장성군,9.9,3.53
46880,전라남도 장성군,201804,장성군,9.2,3.36
46880,전라남도 장성군,201805,장성군,9.6,2.9
46880,전라남도 장성군,201806,장성군,9.3,3.05
46880,전라남도 장성군,201807,장성군,11.1,3.28
46880,전라남도 장성군,201808,장성군,11.7,2.97
46880,전라남도 장성군,201809,장성군,12.7,3.13
46880,전라남도 장성군,201810,장성군,6.5,3.09
46880,전라남도 장성군,201811,장성군,8.1,3.41
46880,전라남도 장성군,201812,장성군,10.7,3.29
46880,전라남도 장성군,201901,장성군,7.6,4.1
46880,전라남도 장성군,201902,장성군,13.8,4.04
46880,전라남도 장성군,201903,장성군,8.0,3.37
46880,전라남도 장성군,201904,장성군,8.3,3.66
46880,전라남도 장성군,201905,장성군,8.4,3.7
46880,전라남도 장성군,201906,장성군,8.1,3.09
46880,전라남도 장성군,201907,장성군,9.3,3.87
46880,전라남도 장성군,201908,장성군,10.1,3.17
46880,전라남도 장성군,201909,장성군,10.7,3.57
46880,전라남도 장성군,201910,장성군,5.6,3.35
46880,전라남도 장성군,201911,장성군,7.6,2.96
46880,전라남도 장성군,201912,장성군,8.6,3.97
46880,전라남도 장성군,202001,장성군,11.7,3.28
46880,전라남도 장성군,202002,장성군,6.8,3.34
46880,전라남도 장성군,202003,장성군,6.5,3.71
46880,전라남도 장성군,202004,장성군,6.6,3.77
46880,전라남도 장성군,202005,장성군,8.1,3.62
46880,전라남도 장성군,202006,장성군,7.0,3.22
46880,전라남도 장성군,202007,장성군,8.4,4.53
46880,전라남도 장성군,202008,장성군,9.4,3.29
46880,전라남도 장성군,202009,장성군,8.7,3.97
46880,전라남도 장성군,202010,장성군,7.7,2.75
46880,전라남도 장성군,202011,장성군,6.7,5.75
46880,전라남도 장성군,202012,장성군,7.9,3.86
46880,전라남도 장성군,202101,장성군,7.0,3.46
46880,전라남도 장성군,202102,장성군,9.0,3.01
46880,전라남도 장성군,202103,장성군,5.8,3.48
46880,전라남도 장성군,202104,장성군,6.6,2.68
46880,전라남도 장성군,202105,장성군,7.0,2.65
46880,전라남도 장성군,202106,장성군,6.7,5.3
46880,전라남도 장성군,202107,장성군,8.3,4.57
46880,전라남도 장성군,202108,장성군,8.0,4.0
46880,전라남도 장성군,202109,장성군,8.4,4.43
46880,전라남도 장성군,202110,장성군,6.2,3.96
46880,전라남도 장성군,202111,장성군,7.3,3.62
46880,전라남도 장성군,202112,장성군,8.4,3.44
46880,전라남도 장성군,202201,장성군,10.5,5.34
46880,전라남도 장성군,202202,장성군,7.7,5.33
46880,전라남도 장성군,202203,장성군,6.2,3.32
46880,전라남도 장성군,202204,장성군,7.2,3.81
46880,전라남도 장성군,202205,장성군,7.3,3.68
46880,전라남도 장성군,202206,장성군,8.3,2.84
46880,전라남도 장성군,202207,장성군,9.5,2.98
46880,전라남도 장성군,202208,장성군,9.0,2.95
46880,전라남도 장성군,202209,장성군,9.6,2.77
46880,전라남도 장성군,202210,장성군,6.2,3.13
46880,전라남도 장성군,202211,장성군,8.0,3.45
46880,전라남도 장성군,202212,장성군,10.4,2.87
46880,전라남도 장성군,202301,장성군,11.2,3.21
46880,전라남도 장성군,202302,장성군,7.6,3.21
46880,전라남도 장성군,202303,장성군,7.7,4.43
46880,전라남도 장성군,202304,장성군,8.0,2.88
46880,전라남도 장성군,202305,장성군,7.7,3.03
46880,전라남도 장성군,202306,장성군,7.8,3.15
46880,전라남도 장성군,202307,장성군,9.0,3.46
46880,전라남도 장성군,202308,장성군,8.5,3.2
46880,전라남도 장성군,202309,장성군,10.8,3.46
46880,전라남도 장성군,202310,장성군,6.2,2.9
46880,전라남도 장성군,202311,장성군,7.2,3.37
46880,전라남도 장성군,202312,장성군,9.7,3.21
46880,전라남도 장성군,202401,장성군,7.3,3.46
46880,전라남도 장성군,202402,장성군,10.9,3.9
46880,전라남도 장성군,202403,장성군,7.0,3.59
46880,전라남도 장성군,202404,장성군,7.0,3.28
46880,전라남도 장성군,202405,장성군,7.0,3.66
46880,전라남도 장성군,202406,장성군,7.1,3.36
46880,전라남도 장성군,202407,장성군,7.8,3.21
46880,전라남도 장성군,202408,장성군,8.5,3.87
46880,전라남도 장성군,202409,장성군,8.6,3.43
46880,전라남도 장성군,202410,장성군,5.5,3.77
46880,전라남도 장성군,202411,장성군,6.7,3.55
46880,전라남도 장성군,202412,장성군,7.5,3.1
46880,전라남도 장성군,202501,장성군,9.7,4.28
46880,전라남도 장성군,202502,장성군,6.7,3.75
46880,전라남도 장성군,202503,장성군,7.9,3.88
46880,전라남도 장성군,202504,장성군,6.5,4.22
46880,전라남도 장성군,202505,장성군,7.5,2.91
46880,전라남도 장성군,202506,장성군,6.4,3.41
46880,전라남도 장성군,202507,장성군,7.5,3.35
46880,전라남도 장성군,202508,장성군,7.9,3.47
46880,전라남도 장성군,202509,장성군,6.1,3.2
46880,전라남도 장성군,202510,장성군,8.7,3.42
46880,전라남도 장성군,202511,장성군,5.9,3.37
46880,전라남도 장성군,202512,장성군,7.3,3.42
46880,전라남도 장성군,202601,장성군,6.8,3.77
46880,전라남도 장성군,202602,장성군,9.1,3.39
46880,전라남도 장성군,202603,장성군,6.2,3.76
46880,전라남도 장성군,202604,장성군,6.5,3.17
46880,전라남도 장성군,202605,장성군,7.1,4.52
46880,전라남도 장성군,202606,장성군,6.0,3.49
46800,전라남도 장흥군,201801,장흥군,18.6,3.53
46800,전라남도 장흥군,201802,장흥군,26.5,3.54
46800,전라남도 장흥군,201803,장흥군,13.3,3.84
46800,전라남도 장흥군,201804,장흥군,14.2,3.3
46800,전라남도 장흥군,201805,장흥군,16.7,4.49
46800,전라남도 장흥군,201806,장흥군,15.6,3.0
46800,전라남도 장흥군,201807,장흥군,16.6,3.65
46800,전라남도 장흥군,201808,장흥군,18.9,3.61
46800,전라남도 장흥군,201809,장흥군,23.2,3.83
46800,전라남도 장흥군,201810,장흥군,12.2,3.51
46800,전라남도 장흥군,201811,장흥군,14.9,3.77
46800,전라남도 장흥군,201812,장흥군,17.8,3.1
46800,전라남도 장흥군,201901,장흥군,11.9,4.16
46800,전라남도 장흥군,201902,장흥군,25.0,3.48
46800,전라남도 장흥군,201903,장흥군,12.6,3.95
46800,전라남도 장흥군,201904,장흥군,13.2,3.95
46800,전라남도 장흥군,201905,장흥군,14.9,3.93
46800,전라남도 장흥군,201906,장흥군,14.6,3.6
46800,전라남도 장흥군,201907,장흥군,15.7,3.67
46800,전라남도 장흥군,201908,장흥군,18.3,3.44
46800,전라남도 장흥군,201909,장흥군,21.1,3.93
46800,전라남도 장흥군,201910,장흥군,12.3,3.76
46800,전라남도 장흥군,201911,장흥군,14.4,2.96
46800,전라남도 장흥군,201912,장흥군,15.4,3.54
46800,전라남도 장흥군,202001,장흥군,21.5,3.99
46800,전라남도 장흥군,202002,장흥군,12.4,3.38
46800,전라남도 장흥군,202003,장흥군,11.7,3.46
46800,전라남도 장흥군,202004,장흥군,13.7,3.93
46800,전라남도 장흥군,202005,장흥군,15.6,5.25
46800,전라남도 장흥군,202006,장흥군,12.6,3.6
46800,전라남도 장흥군,202007,장흥군,14.4,4.9
46800,전라남도 장흥군,202008,장흥군,17.3,5.17
46800,전라남도 장흥군,202009,장흥군,16.8,2.67
46800,전라남도 장흥군,202010,장흥군,16.2,3.92
46800,전라남도 장흥군,202011,장흥군,12.0,4.56
46800,전라남도 장흥군,202012,장흥군,13.9,5.45
46800,전라남도 장흥군,202101,장흥군,11.0,2.88
46800,전라남도 장흥군,202102,장흥군,17.7,2.83
46800,전라남도 장흥군,202103,장흥군,10.4,3.88
46800,전라남도 장흥군,202104,장흥군,13.1,3.35
46800,전라남도 장흥군,202105,장흥군,14.3,5.95
46800,전라남도 장흥군,202106,장흥군,12.3,2.77
46800,전라남도 장흥군,202107,장흥군,15.1,3.04
46800,전라남도 장흥군,202108,장흥군,14.6,2.79
46800,전라남도 장흥군,202109,장흥군,18.0,3.34
46800,전라남도 장흥군,202110,장흥군,13.2,3.38
46800,전라남도 장흥군,202111,장흥군,13.5,6.81
46800,전라남도 장흥군,202112,장흥군,15.3,4.32
46800,전라남도 장흥군,202201,장흥군,19.2,2.97
46800,전라남도 장흥군,202202,장흥군,13.7,2.73
46800,전라남도 장흥군,202203,장흥군,10.9,3.33
46800,전라남도 장흥군,202204,장흥군,12.9,2.79
46800,전라남도 장흥군,202205,장흥군,13.8,3.03
46800,전라남도 장흥군,202206,장흥군,14.1,3.25
46800,전라남도 장흥군,202207,장흥군,14.8,3.26
46800,전라남도 장흥군,202208,장흥군,14.6,2.97
46800,전라남도 장흥군,202209,장흥군,18.2,2.98
46800,전라남도 장흥군,202210,장흥군,13.8,2.99
46800,전라남도 장흥군,202211,장흥군,12.4,2.87
46800,전라남도 장흥군,202212,장흥군,15.6,3.94
46800,전라남도 장흥군,202301,장흥군,18.5,4.12
46800,전라남도 장흥군,202302,장흥군,11.8,3.78
46800,전라남도 장흥군,202303,장흥군,11.9,4.03
46800,전라남도 장흥군,202304,장흥군,12.9,3.06
46800,전라남도 장흥군,202305,장흥군,14.1,4.0
46800,전라남도 장흥군,202306,장흥군,13.7,3.03
46800,전라남도 장흥군,202307,장흥군,14.6,3.59
46800,전라남도 장흥군,202308,장흥군,13.9,3.7
46800,전라남도 장흥군,202309,장흥군,20.2,3.59
46800,전라남도 장흥군,202310,장흥군,13.2,3.11
46800,전라남도 장흥군,202311,장흥군,12.6,2.78
46800,전라남도 장흥군,202312,장흥군,16.5,3.12
46800,전라남도 장흥군,202401,장흥군,10.6,3.86
46800,전라남도 장흥군,202402,장흥군,20.6,3.72
46800,전라남도 장흥군,202403,장흥군,11.4,3.92
46800,전라남도 장흥군,202404,장흥군,11.2,3.85
46800,전라남도 장흥군,202405,장흥군,13.1,3.32
46800,전라남도 장흥군,202406,장흥군,12.5,3.15
46800,전라남도 장흥군,202407,장흥군,13.0,4.16
46800,전라남도 장흥군,202408,장흥군,13.3,3.4
46800,전라남도 장흥군,202409,장흥군,16.0,3.67
46800,전라남도 장흥군,202410,장흥군,10.9,3.83
46800,전라남도 장흥군,202411,장흥군,12.6,3.92
46800,전라남도 장흥군,202412,장흥군,12.8,3.71
