구분,BASE_YM,AREA_NM,TOU_NUM
안동_현지인,202003,녹전면,21458.0
안동_현지인,202003,중구동,485286.0
안동_현지인,202003,명륜동,220294.0
안동_현지인,202003,용상동,668020.0
안동_현지인,202003,서구동,404652.0
안동_현지인,202003,태화동,356422.0
안동_현지인,202003,평화동,120544.0
안동_현지인,202003,안기동,97618.0
안동_현지인,202003,옥동,618496.0
안동_현지인,202003,송하동,327390.0
안동_현지인,202003,강남동,330680.0
안동_현지인,202004,풍산읍,187040.0
안동_현지인,202004,와룡면,98528.0
안동_현지인,202004,북후면,62776.0
안동_현지인,202004,서후면,106708.0
안동_현지인,202004,풍천면,92946.0
안동_현지인,202004,일직면,56802.0
안동_현지인,202004,남후면,82026.0
안동_현지인,202004,남선면,43253.0
안동_현지인,202004,임하면,66997.0
안동_현지인,202004,길안면,60106.0
안동_현지인,202004,임동면,31468.0
안동_현지인,202004,예안면,25308.0
안동_현지인,202004,도산면,38591.0
안동_현지인,202004,녹전면,22578.0
안동_현지인,202004,중구동,565030.0
안동_현지인,202004,명륜동,232400.0
안동_현지인,202004,용상동,726450.0
안동_현지인,202004,서구동,556626.0
안동_현지인,202004,태화동,387506.0
안동_현지인,202004,평화동,141617.0
안동_현지인,202004,안기동,105553.0
안동_현지인,202004,옥동,723716.0
안동_현지인,202004,송하동,350074.0
안동_현지인,202004,강남동,370755.0
안동_현지인,202005,풍산읍,193826.0
안동_현지인,202005,와룡면,112424.0
안동_현지인,202005,북후면,67725.0
안동_현지인,202005,서후면,116424.0
안동_현지인,202005,풍천면,102571.0
안동_현지인,202005,일직면,60070.0
안동_현지인,202005,남후면,81196.0
안동_현지인,202005,남선면,45311.0
안동_현지인,202005,임하면,73598.0
안동_현지인,202005,길안면,67683.0
안동_현지인,202005,임동면,40022.0
안동_현지인,202005,예안면,28798.0
안동_현지인,202005,도산면,42973.0
안동_현지인,202005,녹전면,25784.0
안동_현지인,202005,중구동,661913.0
안동_현지인,202005,명륜동,245564.0
안동_현지인,202005,용상동,820351.0
안동_현지인,202005,서구동,581192.0
안동_현지인,202005,태화동,415964.0
안동_현지인,202005,평화동,146940.0
안동_현지인,202005,안기동,103232.0
안동_현지인,202005,옥동,820652.0
안동_현지인,202005,송하동,384230.0
안동_현지인,202005,강남동,425530.0
안동_현지인,202006,풍산읍,192374.0
안동_현지인,202006,와룡면,103271.0
안동_현지인,202006,북후면,63480.0
안동_현지인,202006,서후면,115213.0
안동_현지인,202006,풍천면,107590.0
안동_현지인,202006,일직면,54201.0
안동_현지인,202006,남후면,79132.0
안동_현지인,202006,남선면,44492.0
안동_현지인,202006,임하면,66997.0
안동_현지인,202006,길안면,67760.0
안동_현지인,202006,임동면,36421.0
안동_현지인,202006,예안면,27136.0
안동_현지인,202006,도산면,41566.0
안동_현지인,202006,녹전면,23002.0
안동_현지인,202006,중구동,652152.0
안동_현지인,202006,명륜동,262528.0
안동_현지인,202006,용상동,840872.0
안동_현지인,202006,서구동,603600.0
안동_현지인,202006,태화동,450748.0
안동_현지인,202006,평화동,131772.0
안동_현지인,202006,안기동,110691.0
안동_현지인,202006,옥동,834995.0
안동_현지인,202006,송하동,405352.0
안동_현지인,202006,강남동,455438.0
