SGG_CD,SGG_NM,BASE_YM,PRE_BASE_YM,TOU_NUM,PREV_TOU_NUM,TOU_NUM_PER
11170,서울특별시 용산구,202209,202109,8608226.0,,
11170,서울특별시 용산구,202210,202110,9251330.0,,
11170,서울특별시 용산구,202211,202111,8127970.0,,
11170,서울특별시 용산구,202212,202112,8170498.0,,
11170,서울특별시 용산구,202301,202201,7595798.0,,
11170,서울특별시 용산구,202302,202202,7559216.0,,
11170,서울특별시 용산구,202303,202203,8508154.0,,
11170,서울특별시 용산구,202304,202204,7955437.0,,
11170,서울특별시 용산구,202305,202205,8748887.0,,
11170,서울특별시 용산구,202306,202206,8539839.0,,
11170,서울특별시 용산구,202307,202207,8522717.0,,
11170,서울특별시 용산구,202308,202208,8551403.0,,
11170,서울특별시 용산구,202309,202209,8651636.0,,
11170,서울특별시 용산구,202310,202210,8963518.0,,
11170,서울특별시 용산구,202311,202211,8149337.0,,
11170,서울특별시 용산구,202312,202212,8598212.0,,
11170,서울특별시 용산구,202401,202301,7782677.0,,
11170,서울특별시 용산구,202402,202302,7625373.0,,
11170,서울특별시 용산구,202403,202303,8980181.0,,
11170,서울특별시 용산구,202404,202304,8373032.0,,
11170,서울특별시 용산구,202405,202305,8895040.0,,
11170,서울특별시 용산구,202406,202306,8591303.0,,
11170,서울특별시 용산구,202407,202307,8725101.0,,
11170,서울특별시 용산구,202408,202308,8797026.0,,
11170,서울특별시 용산구,202409,202309,8756052.0,,
11170,서울특별시 용산구,202410,202310,9607717.0,,
11170,서울특별시 용산구,202411,202311,8856130.0,,
11170,서울특별시 용산구,202412,202312,9070106.0,,
11170,서울특별시 용산구,202501,202401,8675240.0,,
11170,서울특별시 용산구,202502,202402,8450414.0,,
11170,서울특별시 용산구,202503,202403,9982640.0,,
11170,서울특별시 용산구,202504,202404,8889360.0,,
11170,서울특별시 용산구,202505,202405,10626242.0,,
11170,서울특별시 용산구,202506,202406,9952582.0,,
11170,서울특별시 용산구,202507,202407,10113338.0,,
11170,서울특별시 용산구,202508,202408,10508547.0,,
11170,서울특별시 용산구,202509,202409,10208618.0,,
11170,서울특별시 용산구,202510,202410,10275024.0,,
11170,서울특별시 용산구,202511,202411,10598602.0,,
11170,서울특별시 용산구,202512,202412,10532053.0,,
11170,서울특별시 용산구,202601,202501,9305636.0,,
11170,서울특별시 용산구,202602,202502,8920866.0,,
11170,서울특별시 용산구,202603,202503,10501456.0,,
11170,서울특별시 용산구,202604,202504,9860252.0,,
11170,서울특별시 용산구,202605,202505,10949676.0,,
11170,서울특별시 용산구,202606,202506,10067530.0,,
11170,서울특별시 용산구,202607,202507,10222149.0,,
11170,서울특별시 용산구,202608,202508,10576464.0,,
11140,서울특별시 중구,201801,,10654861.0,,
11140,서울특별시 중구,201802,,9175064.0,,
11140,서울특별시 중구,201803,,12173259.0,,
11140,서울특별시 중구,201804,,10950324.0,,
11140,서울특별시 중구,201805,,11868972.0,,
11140,서울특별시 중구,201806,,11394876.0,,
11140,서울특별시 중구,201807,,11765733.0,,
11140,서울특별시 중구,201808,,11183616.0,,
11140,서울특별시 중구,201809,,11446596.0,,
11140,서울특별시 중구,201810,,12279908.0,,
11140,서울특별시 중구,201811,,11368710.0,,
11140,서울특별시 중구,201812,,11279188.0,,
11140,서울특별시 중구,201901,,10634824.0,,
11140,서울특별시 중구,201902,,8704990.0,,
11140,서울특별시 중구,201903,,11950785.0,,
11140,서울특별시 중구,201904,,10156548.0,,
11140,서울특별시 중구,201905,,10885161.0,,
11140,서울특별시 중구,201906,,10529372.0,,
11140,서울특별시 중구,201907,,11120756.0,,
11140,서울특별시 중구,201908,,11456826.0,,
11140,서울특별시 중구,201909,,10986360.0,,
11140,서울특별시 중구,201910,,11739560.0,,
11140,서울특별시 중구,201911,,12454032.0,,
11140,서울특별시 중구,201912,,12660431.0,,
11140,서울특별시 중구,202001,,10369702.0,,
11140,서울특별시 중구,202002,,7647150.0,,
11140,서울특별시 중구,202003,,6609617.0,,
11140,서울특별시 중구,202004,,8006940.0,,
11140,서울특별시 중구,202005,,9409264.0,,
11140,서울특별시 중구,202006,,9251316.0,,
11140,서울특별시 중구,202007,,9786200.0,,
11140,서울특별시 중구,202008,,8155402.0,,
11140,서울특별시 중구,202009,,8072652.0,,
11140,서울특별시 중구,202010,,9742502.0,,
11140,서울특별시 중구,202011,,9250542.0,,
11140,서울특별시 중구,202012,,6804567.0,,
11140,서울특별시 중구,202101,202001,7128544.0,,
11140,서울특별시 중구,202102,202002,7664944.0,,
11140,서울특별시 중구,202103,202003,9698342.0,,
11140,서울특별시 중구,202104,202004,8955030.0,,
11140,서울특별시 중구,202105,202005,9189957.0,,
11140,서울특별시 중구,202106,202006,9847022.0,,
11140,서울특별시 중구,202107,202007,8164488.0,,
11140,서울특별시 중구,202108,202008,8247334.0,,
11140,서울특별시 중구,202109,202009,8990492.0,,
11140,서울특별시 중구,202110,202010,9985486.0,,
11140,서울특별시 중구,202111,202011,10520108.0,,
11140,서울특별시 중구,202112,202012,10368589.0,,
11140,서울특별시 중구,202201,202101,9460650.0,,
11140,서울특별시 중구,202202,202102,7889805.0,,
11140,서울특별시 중구,202203,202103,9620926.0,,
11140,서울특별시 중구,202204,202104,11390292.0,,
11140,서울특별시 중구,202205,202105,12389842.0,,
11140,서울특별시 중구,202206,202106,11296572.0,,
11140,서울특별시 중구,202207,202107,11674068.0,,
11140,서울특별시 중구,202208,202108,11232112.0,,
11140,서울특별시 중구,202209,202109,11849873.0,,
11140,서울특별시 중구,202210,202110,12847020.0,,
11140,서울특별시 중구,202211,202111,12107588.0,,
11140,서울특별시 중구,202212,202112,12203044.0,,
11140,서울특별시 중구,202301,202201,10494834.0,,
11140,서울특별시 중구,202302,202202,11187491.0,,
11140,서울특별시 중구,202303,202203,12597358.0,,
11140,서울특별시 중구,202304,202204,11627620.0,,
11140,서울특별시 중구,202305,202205,12761707.0,,
11140,서울특별시 중구,202306,202206,11947618.0,,
11140,서울특별시 중구,202307,202207,11719253.0,,
11140,서울특별시 중구,202308,202208,11291266.0,,
11140,서울특별시 중구,202309,202209,11858634.0,,
11140,서울특별시 중구,202310,202210,12841174.0,,
11140,서울특별시 중구,202311,202211,12370768.0,,
11140,서울특별시 중구,202312,202212,12828361.0,,
11140,서울특별시 중구,202401,202301,11827179.0,,
11140,서울특별시 중구,202402,202302,10897243.0,,
11140,서울특별시 중구,202403,202303,13050978.0,,
11140,서울특별시 중구,202404,202304,12081346.0,,
11140,서울특별시 중구,202405,202305,12959376.0,,
11140,서울특별시 중구,202406,202306,11957908.0,,
11140,서울특별시 중구,202407,202307,11694557.0,,
11140,서울특별시 중구,202408,202308,11650478.0,,
11140,서울특별시 중구,202409,202309,11719155.0,,
11140,서울특별시 중구,202410,202310,13528456.0,,
11140,서울특별시 중구,202411,202311,12655783.0,,
11140,서울특별시 중구,202412,202312,12872206.0,,
11140,서울특별시 중구,202501,202401,10905808.0,,
11140,서울특별시 중구,202502,202402,11294766.0,,
11140,서울특별시 중구,202503,202403,12871649.0,,
11140,서울특별시 중구,202504,202404,12161356.0,,
11140,서울특별시 중구,202505,202405,13128724.0,,
11140,서울특별시 중구,202506,202406,12489698.0,,
11140,서울특별시 중구,202507,202407,12740410.0,,
11140,서울특별시 중구,202508,202408,12362896.0,,
11140,서울특별시 중구,202509,202409,13255487.0,,
11140,서울특별시 중구,202510,202410,12949212.0,,
11140,서울특별시 중구,202511,202411,14068348.0,,
11140,서울특별시 중구,202512,202412,14098427.0,,
11140,서울특별시 중구,202601,202501,12068956.0,,
11140,서울특별시 중구,202602,202502,11021521.0,,
11140,서울특별시 중구,202603,202503,13062427.0,,
11140,서울특별시 중구,202604,202504,11979660.0,,
11140,서울특별시 중구,202605,202505,12701563.0,,
11140,서울특별시 중구,202606,202506,12375394.0,,
11140,서울특별시 중구,202607,202507,11791560.0,,
11140,서울특별시 중구,202608,202508,11720366.0,,
11260,서울특별시 중랑구,201801,,2784355.0,,
11260,서울특별시 중랑구,201802,,2722276.0,,
11260,서울특별시 중랑구,201803,,3245172.0,,
11260,서울특별시 중랑구,201804,,2861243.0,,
11260,서울특별시 중랑구,201805,,3291950.0,,
11260,서울특별시 중랑구,201806,,2980520.0,,
11260,서울특별시 중랑구,201807,,2904727.0,,
11260,서울특별시 중랑구,201808,,3016716.0,,
11260,서울특별시 중랑구,201809,,3278149.0,,
11260,서울특별시 중랑구,201810,,3026772.0,,
11260,서울특별시 중랑구,201811,,2876408.0,,
11260,서울특별시 중랑구,201812,,3039586.0,,
11260,서울특별시 중랑구,201901,,2855965.0,,
11260,서울특별시 중랑구,201902,,2775955.0,,
11260,서울특별시 중랑구,201903,,3368228.0,,
11260,서울특별시 중랑구,201904,,2692854.0,,
11260,서울특별시 중랑구,201905,,3078593.0,,
11260,서울특별시 중랑구,201906,,2925226.0,,
11260,서울특별시 중랑구,201907,,3116340.0,,
11260,서울특별시 중랑구,201908,,3478153.0,,
11260,서울특별시 중랑구,201909,,3269791.0,,
11260,서울특별시 중랑구,201910,,3093699.0,,
11260,서울특별시 중랑구,201911,,3460436.0,,
11260,서울특별시 중랑구,201912,,3147756.0,,
11260,서울특별시 중랑구,202001,,3163500.0,,
11260,서울특별시 중랑구,202002,,2524144.0,,
11260,서울특별시 중랑구,202003,,2570124.0,,
11260,서울특별시 중랑구,202004,,2614832.0,,
11260,서울특별시 중랑구,202005,,3009020.0,,
11260,서울특별시 중랑구,202006,,2684930.0,,
11260,서울특별시 중랑구,202007,,2914618.0,,
11260,서울특별시 중랑구,202008,,2708850.0,,
11260,서울특별시 중랑구,202009,,2684000.0,,
11260,서울특별시 중랑구,202010,,2994250.0,,
11260,서울특별시 중랑구,202011,,2744728.0,,
11260,서울특별시 중랑구,202012,,2393128.0,,
11260,서울특별시 중랑구,202101,202001,2382905.0,,
11260,서울특별시 중랑구,202102,202002,2514410.0,,
11260,서울특별시 중랑구,202103,202003,2886054.0,,
11260,서울특별시 중랑구,202104,202004,2676254.0,,
11260,서울특별시 중랑구,202105,202005,2949534.0,,
11260,서울특별시 중랑구,202106,202006,2816376.0,,
11260,서울특별시 중랑구,202107,202007,2619414.0,,
11260,서울특별시 중랑구,202108,202008,2559389.0,,
11260,서울특별시 중랑구,202109,202009,2891154.0,,
11260,서울특별시 중랑구,202110,202010,2828721.0,,
11260,서울특별시 중랑구,202111,202011,2844944.0,,
11260,서울특별시 중랑구,202112,202012,2707512.0,,
11260,서울특별시 중랑구,202201,202101,2754808.0,,
11260,서울특별시 중랑구,202202,202102,2370347.0,,
11260,서울특별시 중랑구,202203,202103,2780974.0,,
11260,서울특별시 중랑구,202204,202104,2961872.0,,
11260,서울특별시 중랑구,202205,202105,3292919.0,,
11260,서울특별시 중랑구,202206,202106,2780670.0,,
11260,서울특별시 중랑구,202207,202107,2976018.0,,
11260,서울특별시 중랑구,202208,202108,2817759.0,,
11260,서울특별시 중랑구,202209,202109,3172656.0,,
11260,서울특별시 중랑구,202210,202110,3028868.0,,
11260,서울특별시 중랑구,202211,202111,2826257.0,,
11260,서울특별시 중랑구,202212,202112,2852636.0,,
11260,서울특별시 중랑구,202301,202201,2916336.0,,
11260,서울특별시 중랑구,202302,202202,2671718.0,,
11260,서울특별시 중랑구,202303,202203,3159768.0,,
11260,서울특별시 중랑구,202304,202204,2806822.0,,
11260,서울특별시 중랑구,202305,202205,3386618.0,,
11260,서울특별시 중랑구,202306,202206,2884004.0,,
11260,서울특별시 중랑구,202307,202207,3008411.0,,
11260,서울특별시 중랑구,202308,202208,2908070.0,,
11260,서울특별시 중랑구,202309,202209,3206724.0,,
11260,서울특별시 중랑구,202310,202210,3030006.0,,
11260,서울특별시 중랑구,202311,202211,2846459.0,,
11260,서울특별시 중랑구,202312,202212,3046274.0,,
11260,서울특별시 중랑구,202401,202301,2853546.0,,
11260,서울특별시 중랑구,202402,202302,2930711.0,,
11260,서울특별시 중랑구,202403,202303,3316372.0,,
11260,서울특별시 중랑구,202404,202304,2821066.0,,
11260,서울특별시 중랑구,202405,202305,3482182.0,,
11260,서울특별시 중랑구,202406,202306,2922990.0,,
11260,서울특별시 중랑구,202407,202307,2890584.0,,
11260,서울특별시 중랑구,202408,202308,3058178.0,,
11260,서울특별시 중랑구,202409,202309,3145188.0,,
11260,서울특별시 중랑구,202410,202310,3138384.0,,
11260,서울특별시 중랑구,202411,202311,2907782.0,,
11260,서울특별시 중랑구,202412,202312,2985556.0,,
11260,서울특별시 중랑구,202501,202401,2979386.0,,
11260,서울특별시 중랑구,202502,202402,2676356.0,,
11260,서울특별시 중랑구,202503,202403,3303486.0,,
11260,서울특별시 중랑구,202504,202404,2917509.0,,
11260,서울특별시 중랑구,202505,202405,3686428.0,,
11260,서울특별시 중랑구,202506,202406,3080410.0,,
11260,서울특별시 중랑구,202507,202407,3159870.0,,
11260,서울특별시 중랑구,202508,202408,3119994.0,,
11260,서울특별시 중랑구,202509,202409,3088092.0,,
11260,서울특별시 중랑구,202510,202410,3342826.0,,
11260,서울특별시 중랑구,202511,202411,3124205.0,,
11260,서울특별시 중랑구,202512,202412,3212594.0,,
11260,서울특별시 중랑구,202601,202501,2986557.0,,
11260,서울특별시 중랑구,202602,202502,2979372.0,,
11260,서울특별시 중랑구,202603,202503,3463411.0,,
11260,서울특별시 중랑구,202604,202504,2923991.0,,
11260,서울특별시 중랑구,202605,202505,3558618.0,,
11260,서울특별시 중랑구,202606,202506,2993098.0,,
11260,서울특별시 중랑구,202607,202507,3048920.0,,
11260,서울특별시 중랑구,202608,202508,3149202.0,,
26440,부산광역시 강서구,201801,,2588568.0,,
26440,부산광역시 강서구,201802,,2387088.0,,
26440,부산광역시 강서구,201803,,2718128.0,,
26440,부산광역시 강서구,201804,,2846910.0,,
26440,부산광역시 강서구,201805,,2792433.0,,
26440,부산광역시 강서구,201806,,2557628.0,,
