조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
52190,전북특별자치도 남원시,202501-202512,문화관광,도시공원,72905,270.0,11.1,7893,89.0,10.8
52190,전북특별자치도 남원시,202501-202512,문화관광,도시/지역문화관광,72905,270.0,11.1,2521,50.0,3.5
52190,전북특별자치도 남원시,202501-202512,레저스포츠,수상레저스포츠,29779,173.0,4.6,25,5.0,0.1
52190,전북특별자치도 남원시,202501-202512,레저스포츠,육상레저스포츠,29779,173.0,4.6,29419,172.0,98.8
52190,전북특별자치도 남원시,202501-202512,레저스포츠,기타레저스포츠,29779,173.0,4.6,335,18.0,1.1
52190,전북특별자치도 남원시,202501-202512,쇼핑,전문매장/상가,18308,135.0,2.8,4,2.0,0.0
52190,전북특별자치도 남원시,202501-202512,쇼핑,시장,18308,135.0,2.8,18304,135.0,100.0
52190,전북특별자치도 남원시,202501-202512,음식,한식,242287,492.0,37.0,134396,367.0,55.5
52190,전북특별자치도 남원시,202501-202512,음식,카페/찻집,242287,492.0,37.0,45415,213.0,18.7
52190,전북특별자치도 남원시,202501-202512,음식,간이음식,242287,492.0,37.0,28550,169.0,11.8
52190,전북특별자치도 남원시,202501-202512,음식,외국식,242287,492.0,37.0,15204,123.0,6.3
52190,전북특별자치도 남원시,202501-202512,음식,음식점기타,242287,492.0,37.0,2087,46.0,0.9
52190,전북특별자치도 남원시,202501-202512,음식,전문음식,242287,492.0,37.0,16635,129.0,6.9
52190,전북특별자치도 남원시,202501-202512,숙박,펜션/민박,99672,316.0,15.2,8409,92.0,8.4
52190,전북특별자치도 남원시,202501-202512,숙박,캠핑,99672,316.0,15.2,11920,109.0,12.0
52190,전북특별자치도 남원시,202501-202512,숙박,호텔,99672,316.0,15.2,34842,187.0,35.0
52190,전북특별자치도 남원시,202501-202512,숙박,호스텔,99672,316.0,15.2,1832,43.0,1.8
