조회_SGG_CD,조회_지역,조회기간,BASE_YM,D1,D2,D3,D4,D5,D6,D7,DA,PRE1,PRE2,PRE3,PRE4,PRE5,PRE6,PRE7,PREA,LYD1,LYD2,LYD3,LYD4,LYD5,LYD6,LYD7,LYDA
52190,전북특별자치도 남원시,201801-202608,202103,69.5,15.1,5.1,2.6,2.3,0.9,4.6,100.0,66.2,16.2,5.6,3.0,1.8,1.2,6.0,100.0,3.3,-1.1,-0.5,-0.4,0.5,-0.3,-1.4,0.0
52190,전북특별자치도 남원시,201801-202608,202104,69.9,17.7,4.7,2.1,1.3,0.7,3.6,100.0,72.6,15.5,4.1,2.1,1.1,0.8,3.7,100.0,-2.7,2.2,0.6,0.0,0.2,-0.1,-0.1,0.0
52190,전북특별자치도 남원시,201801-202608,202105,72.7,16.4,4.4,1.8,1.0,0.7,2.9,100.0,70.8,18.0,4.6,2.2,1.0,0.7,2.7,100.0,1.9,-1.6,-0.2,-0.4,0.0,0.0,0.2,0.0
52190,전북특별자치도 남원시,201801-202608,202106,71.6,17.3,4.2,1.8,1.2,0.8,3.1,100.0,72.3,15.8,4.0,2.1,1.5,0.8,3.5,100.0,-0.7,1.5,0.2,-0.3,-0.3,0.0,-0.4,0.0
52190,전북특별자치도 남원시,201801-202608,202107,68.5,20.0,4.7,1.9,1.2,0.7,2.9,100.0,70.8,17.2,4.3,2.1,1.4,0.8,3.5,100.0,-2.3,2.8,0.4,-0.2,-0.2,-0.1,-0.6,0.0
52190,전북특별자치도 남원시,201801-202608,202108,65.9,22.2,5.2,2.1,1.2,0.7,2.7,100.0,67.5,21.2,5.3,1.9,1.0,0.6,2.5,100.0,-1.6,1.0,-0.1,0.2,0.2,0.1,0.2,0.0
52190,전북특별자치도 남원시,201801-202608,202109,62.3,21.8,7.3,3.5,1.5,0.7,2.7,100.0,72.5,16.8,3.8,2.1,1.3,0.7,2.8,100.0,-10.2,5.0,3.5,1.4,0.2,0.0,-0.1,0.0
52190,전북특별자치도 남원시,201801-202608,202110,72.2,17.9,4.3,1.5,0.9,0.6,2.6,100.0,69.2,18.5,5.1,1.9,1.1,0.7,3.3,100.0,3.0,-0.6,-0.8,-0.4,-0.2,-0.1,-0.7,0.0
52190,전북특별자치도 남원시,201801-202608,202111,71.2,18.3,4.2,1.8,1.1,0.6,2.9,100.0,70.5,18.0,4.3,2.1,1.2,0.8,3.2,100.0,0.7,0.3,-0.1,-0.3,-0.1,-0.2,-0.3,0.0
52190,전북특별자치도 남원시,201801-202608,202112,69.6,15.7,4.8,2.6,1.8,0.9,4.7,100.0,64.8,17.2,6.5,2.8,1.6,1.2,5.9,100.0,4.8,-1.5,-1.7,-0.2,0.2,-0.3,-1.2,0.0
52190,전북특별자치도 남원시,201801-202608,202201,63.3,21.5,7.4,2.3,1.1,0.9,3.4,100.0,65.1,17.6,5.0,2.7,2.0,1.4,6.2,100.0,-1.8,3.9,2.4,-0.4,-0.9,-0.5,-2.8,0.0
52190,전북특별자치도 남원시,201801-202608,202202,72.8,14.4,4.0,2.4,1.5,1.1,3.8,100.0,62.3,21.1,7.4,3.5,1.5,0.9,3.3,100.0,10.5,-6.7,-3.4,-1.1,0.0,0.2,0.5,0.0
52190,전북특별자치도 남원시,201801-202608,202203,67.3,15.6,5.4,3.0,2.4,1.4,4.9,100.0,69.5,15.1,5.1,2.6,2.3,0.9,4.6,100.0,-2.2,0.5,0.3,0.4,0.1,0.5,0.3,0.0
52190,전북특별자치도 남원시,201801-202608,202204,71.4,17.9,4.0,1.9,1.1,0.8,2.9,100.0,69.9,17.7,4.7,2.1,1.3,0.7,3.6,100.0,1.5,0.2,-0.7,-0.2,-0.2,0.1,-0.7,0.0
52190,전북특별자치도 남원시,201801-202608,202205,71.0,18.0,4.9,2.1,1.1,0.7,2.3,100.0,72.7,16.4,4.4,1.8,1.0,0.7,2.9,100.0,-1.7,1.6,0.5,0.3,0.1,0.0,-0.6,0.0
52190,전북특별자치도 남원시,201801-202608,202206,67.8,17.2,4.6,2.7,1.3,1.0,5.3,100.0,71.6,17.3,4.2,1.8,1.2,0.8,3.1,100.0,-3.8,-0.1,0.4,0.9,0.1,0.2,2.2,0.0
52190,전북특별자치도 남원시,201801-202608,202207,64.9,18.9,5.5,2.4,1.4,0.9,5.9,100.0,68.5,20.0,4.7,1.9,1.2,0.7,2.9,100.0,-3.6,-1.1,0.8,0.5,0.2,0.2,3.0,0.0
52190,전북특별자치도 남원시,201801-202608,202208,67.9,21.4,5.0,2.0,1.0,0.7,2.0,100.0,65.9,22.2,5.2,2.1,1.2,0.7,2.7,100.0,2.0,-0.8,-0.2,-0.1,-0.2,0.0,-0.7,0.0
52190,전북특별자치도 남원시,201801-202608,202209,66.7,21.2,5.9,2.5,1.1,0.5,2.1,100.0,62.3,21.8,7.3,3.5,1.5,0.7,2.7,100.0,4.4,-0.6,-1.4,-1.0,-0.4,-0.2,-0.6,0.0
52190,전북특별자치도 남원시,201801-202608,202210,71.6,19.3,4.0,1.6,0.8,0.5,2.2,100.0,72.2,17.9,4.3,1.5,0.9,0.6,2.6,100.0,-0.6,1.4,-0.3,0.1,-0.1,-0.1,-0.4,0.0
52190,전북특별자치도 남원시,201801-202608,202211,72.5,18.2,4.2,1.5,1.1,0.5,2.1,100.0,71.2,18.3,4.2,1.8,1.1,0.6,2.9,100.0,1.3,-0.1,0.0,-0.3,0.0,-0.1,-0.8,0.0
52190,전북특별자치도 남원시,201801-202608,202212,70.6,17.3,4.4,2.1,1.2,0.8,3.5,100.0,69.6,15.7,4.8,2.6,1.8,0.9,4.7,100.0,1.0,1.6,-0.4,-0.5,-0.6,-0.1,-1.2,0.0
52190,전북특별자치도 남원시,201801-202608,202301,62.5,22.5,7.4,2.6,1.3,0.8,2.9,100.0,63.3,21.5,7.4,2.3,1.1,0.9,3.4,100.0,-0.8,1.0,0.0,0.3,0.2,-0.1,-0.5,0.0
52190,전북특별자치도 남원시,201801-202608,202302,69.8,16.2,4.9,2.9,1.5,0.9,3.7,100.0,72.8,14.4,4.0,2.4,1.5,1.1,3.8,100.0,-3.0,1.8,0.9,0.5,0.0,-0.2,-0.1,0.0
52190,전북특별자치도 남원시,201801-202608,202303,72.3,14.8,4.2,2.3,2.4,0.7,3.5,100.0,67.3,15.6,5.4,3.0,2.4,1.4,4.9,100.0,5.0,-0.8,-1.2,-0.7,0.0,-0.7,-1.4,0.0
52190,전북특별자치도 남원시,201801-202608,202304,72.6,17.5,4.1,1.7,0.8,0.5,2.7,100.0,71.4,17.9,4.0,1.9,1.1,0.8,2.9,100.0,1.2,-0.4,0.1,-0.2,-0.3,-0.3,-0.2,0.0
52190,전북특별자치도 남원시,201801-202608,202305,68.7,19.8,5.7,1.9,1.0,0.6,2.3,100.0,71.0,18.0,4.9,2.1,1.1,0.7,2.3,100.0,-2.3,1.8,0.8,-0.2,-0.1,-0.1,0.0,0.0
52190,전북특별자치도 남원시,201801-202608,202306,72.3,16.1,4.4,2.1,1.4,0.7,3.1,100.0,67.8,17.2,4.6,2.7,1.3,1.0,5.3,100.0,4.5,-1.1,-0.2,-0.6,0.1,-0.3,-2.2,0.0
52190,전북특별자치도 남원시,201801-202608,202307,68.5,19.7,5.4,2.0,1.0,0.7,2.6,100.0,64.9,18.9,5.5,2.4,1.4,0.9,5.9,100.0,3.6,0.8,-0.1,-0.4,-0.4,-0.2,-3.3,0.0
52190,전북특별자치도 남원시,201801-202608,202308,68.1,20.9,5.1,2.2,1.0,0.6,2.2,100.0,67.9,21.4,5.0,2.0,1.0,0.7,2.0,100.0,0.2,-0.5,0.1,0.2,0.0,-0.1,0.2,0.0
52190,전북특별자치도 남원시,201801-202608,202309,65.0,22.2,7.7,2.5,0.8,0.4,1.5,100.0,66.7,21.2,5.9,2.5,1.1,0.5,2.1,100.0,-1.7,1.0,1.8,0.0,-0.3,-0.1,-0.6,0.0
52190,전북특별자치도 남원시,201801-202608,202310,72.2,18.0,4.3,1.8,0.8,0.6,2.3,100.0,71.6,19.3,4.0,1.6,0.8,0.5,2.2,100.0,0.6,-1.3,0.3,0.2,0.0,0.1,0.1,0.0
52190,전북특별자치도 남원시,201801-202608,202311,72.5,17.6,4.1,1.9,0.9,0.5,2.5,100.0,72.5,18.2,4.2,1.5,1.1,0.5,2.1,100.0,0.0,-0.6,-0.1,0.4,-0.2,0.0,0.4,0.0
52190,전북특별자치도 남원시,201801-202608,202312,66.9,19.7,6.1,2.2,1.3,0.7,3.1,100.0,70.6,17.3,4.4,2.1,1.2,0.8,3.5,100.0,-3.7,2.4,1.7,0.1,0.1,-0.1,-0.4,0.0
52190,전북특별자치도 남원시,201801-202608,202401,68.4,16.0,5.3,2.8,1.8,1.1,4.6,100.0,62.5,22.5,7.4,2.6,1.3,0.8,2.9,100.0,5.9,-6.5,-2.1,0.2,0.5,0.3,1.7,0.0
52190,전북특별자치도 남원시,201801-202608,202402,62.7,22.0,7.4,3.2,1.1,0.7,2.8,100.0,69.8,16.2,4.9,2.9,1.5,0.9,3.7,100.0,-7.1,5.8,2.5,0.3,-0.4,-0.2,-0.9,0.0
52190,전북특별자치도 남원시,201801-202608,202403,72.8,14.6,3.9,2.1,2.1,0.9,3.5,100.0,72.3,14.8,4.2,2.3,2.4,0.7,3.5,100.0,0.5,-0.2,-0.3,-0.2,-0.3,0.2,0.0,0.0
52190,전북특별자치도 남원시,201801-202608,202404,70.9,17.9,4.4,2.0,1.1,0.7,3.0,100.0,72.6,17.5,4.1,1.7,0.8,0.5,2.7,100.0,-1.7,0.4,0.3,0.3,0.3,0.2,0.3,0.0
52190,전북특별자치도 남원시,201801-202608,202405,71.8,18.2,4.5,1.8,0.9,0.5,2.3,100.0,68.7,19.8,5.7,1.9,1.0,0.6,2.3,100.0,3.1,-1.6,-1.2,-0.1,-0.1,-0.1,0.0,0.0
52190,전북특별자치도 남원시,201801-202608,202406,73.2,15.9,4.5,2.0,1.0,0.6,2.8,100.0,72.3,16.1,4.4,2.1,1.4,0.7,3.1,100.0,0.9,-0.2,0.1,-0.1,-0.4,-0.1,-0.3,0.0
52190,전북특별자치도 남원시,201801-202608,202407,68.7,18.5,5.7,2.6,1.4,0.6,2.6,100.0,68.5,19.7,5.4,2.0,1.0,0.7,2.6,100.0,0.2,-1.2,0.3,0.6,0.4,-0.1,0.0,0.0
52190,전북특별자치도 남원시,201801-202608,202408,68.7,20.6,5.2,1.9,1.0,0.5,2.0,100.0,68.1,20.9,5.1,2.2,1.0,0.6,2.2,100.0,0.6,-0.3,0.1,-0.3,0.0,-0.1,-0.2,0.0
52190,전북특별자치도 남원시,201801-202608,202409,62.9,22.0,7.2,3.3,1.7,0.6,2.3,100.0,65.0,22.2,7.7,2.5,0.8,0.4,1.5,100.0,-2.1,-0.2,-0.5,0.8,0.9,0.2,0.8,0.0
52190,전북특별자치도 남원시,201801-202608,202410,73.0,15.8,4.8,2.3,1.1,0.6,2.5,100.0,72.2,18.0,4.3,1.8,0.8,0.6,2.3,100.0,0.8,-2.2,0.5,0.5,0.3,0.0,0.2,0.0
52190,전북특별자치도 남원시,201801-202608,202411,72.9,18.1,3.8,1.6,1.0,0.5,2.2,100.0,72.5,17.6,4.1,1.9,0.9,0.5,2.5,100.0,0.4,0.5,-0.3,-0.3,0.1,0.0,-0.3,0.0
52190,전북특별자치도 남원시,201801-202608,202412,70.7,16.4,4.7,2.9,1.3,0.7,3.3,100.0,66.9,19.7,6.1,2.2,1.3,0.7,3.1,100.0,3.8,-3.3,-1.4,0.7,0.0,0.0,0.2,0.0
52190,전북특별자치도 남원시,201801-202608,202501,59.2,21.7,8.8,4.1,2.2,1.1,2.8,100.0,68.4,16.0,5.3,2.8,1.8,1.1,4.6,100.0,-9.2,5.7,3.5,1.3,0.4,0.0,-1.8,0.0
52190,전북특별자치도 남원시,201801-202608,202502,70.6,14.7,4.6,3.2,1.9,0.9,4.2,100.0,62.7,22.0,7.4,3.2,1.1,0.7,2.8,100.0,7.9,-7.3,-2.8,0.0,0.8,0.2,1.4,0.0
52190,전북특별자치도 남원시,201801-202608,202503,71.3,16.2,3.8,2.3,2.0,0.8,3.5,100.0,72.8,14.6,3.9,2.1,2.1,0.9,3.5,100.0,-1.5,1.6,-0.1,0.2,-0.1,-0.1,0.0,0.0
52190,전북특별자치도 남원시,201801-202608,202504,70.7,18.1,4.6,1.9,1.1,0.6,2.9,100.0,70.9,17.9,4.4,2.0,1.1,0.7,3.0,100.0,-0.2,0.2,0.2,-0.1,0.0,-0.1,-0.1,0.0
52190,전북특별자치도 남원시,201801-202608,202505,67.4,19.3,5.9,2.4,1.3,0.7,3.0,100.0,71.8,18.2,4.5,1.8,0.9,0.5,2.3,100.0,-4.4,1.1,1.4,0.6,0.4,0.2,0.7,0.0
52190,전북특별자치도 남원시,201801-202608,202506,72.0,17.1,4.3,1.8,1.0,0.6,3.1,100.0,73.2,15.9,4.5,2.0,1.0,0.6,2.8,100.0,-1.2,1.2,-0.2,-0.2,0.0,0.0,0.3,0.0
52190,전북특별자치도 남원시,201801-202608,202507,67.2,19.3,5.3,2.6,1.6,0.9,3.1,100.0,68.7,18.5,5.7,2.6,1.4,0.6,2.6,100.0,-1.5,0.8,-0.4,0.0,0.2,0.3,0.5,0.0
52190,전북특별자치도 남원시,201801-202608,202508,67.1,22.2,5.2,1.9,0.9,0.6,2.2,100.0,68.7,20.6,5.2,1.9,1.0,0.5,2.0,100.0,-1.6,1.6,0.0,0.0,-0.1,0.1,0.2,0.0
52190,전북특별자치도 남원시,201801-202608,202509,73.2,15.6,3.4,2.4,1.5,0.7,3.2,100.0,62.9,22.0,7.2,3.3,1.7,0.6,2.3,100.0,10.3,-6.4,-3.8,-0.9,-0.2,0.1,0.9,0.0
52190,전북특별자치도 남원시,201801-202608,202510,60.2,22.6,7.9,3.7,1.9,1.1,2.6,100.0,73.0,15.8,4.8,2.3,1.1,0.6,2.5,100.0,-12.8,6.8,3.1,1.4,0.8,0.5,0.1,0.0
52190,전북특별자치도 남원시,201801-202608,202511,76.2,15.0,3.4,1.8,1.0,0.6,2.2,100.0,72.9,18.1,3.8,1.6,1.0,0.5,2.2,100.0,3.3,-3.1,-0.4,0.2,0.0,0.1,0.0,0.0
52190,전북특별자치도 남원시,201801-202608,202512,70.7,16.3,4.8,2.2,1.2,0.8,3.8,100.0,70.7,16.4,4.7,2.9,1.3,0.7,3.3,100.0,0.0,-0.1,0.1,-0.7,-0.1,0.1,0.5,0.0
52190,전북특별자치도 남원시,201801-202608,202601,68.1,16.4,5.4,2.6,2.0,1.0,4.5,100.0,59.2,21.7,8.8,4.1,2.2,1.1,2.8,100.0,8.9,-5.3,-3.4,-1.5,-0.2,-0.1,1.7,0.0
52190,전북특별자치도 남원시,201801-202608,202602,60.2,22.5,8.1,4.0,1.8,0.8,2.7,100.0,70.6,14.7,4.6,3.2,1.9,0.9,4.2,100.0,-10.4,7.8,3.5,0.8,-0.1,-0.1,-1.5,0.0
52190,전북특별자치도 남원시,201801-202608,202603,73.1,13.3,4.0,2.6,2.2,0.8,4.0,100.0,71.3,16.2,3.8,2.3,2.0,0.8,3.5,100.0,1.8,-2.9,0.2,0.3,0.2,0.0,0.5,0.0
52190,전북특별자치도 남원시,201801-202608,202604,72.6,16.6,4.5,2.0,0.9,0.6,2.8,100.0,70.7,18.1,4.6,1.9,1.1,0.6,2.9,100.0,1.9,-1.5,-0.1,0.1,-0.2,0.0,-0.1,0.0
52190,전북특별자치도 남원시,201801-202608,202605,70.0,20.1,4.7,1.9,0.9,0.5,2.0,100.0,67.4,19.3,5.9,2.4,1.3,0.7,3.0,100.0,2.6,0.8,-1.2,-0.5,-0.4,-0.2,-1.0,0.0
52190,전북특별자치도 남원시,201801-202608,202606,73.1,15.9,4.1,2.3,1.1,0.7,2.8,100.0,72.0,17.1,4.3,1.8,1.0,0.6,3.1,100.0,1.1,-1.2,-0.2,0.5,0.1,0.1,-0.3,0.0
52190,전북특별자치도 남원시,201801-202608,202607,69.0,19.4,5.2,2.0,1.0,0.7,2.7,100.0,67.2,19.3,5.3,2.6,1.6,0.9,3.1,100.0,1.8,0.1,-0.1,-0.6,-0.6,-0.2,-0.4,0.0
52190,전북특별자치도 남원시,201801-202608,202608,69.1,20.2,5.1,2.0,1.0,0.5,2.1,100.0,67.1,22.2,5.2,1.9,0.9,0.6,2.2,100.0,2.0,-2.0,-0.1,0.1,0.1,-0.1,-0.1,0.0
43130,충청북도 충주시,201801-202608,201801,65.9,16.9,5.6,3.4,3.0,0.9,4.3,100.0,,,,,,,,,,,,,,,,
43130,충청북도 충주시,201801-202608,201802,65.6,19.7,6.1,2.8,2.0,0.8,3.0,100.0,,,,,,,,,,,,,,,,
43130,충청북도 충주시,201801-202608,201803,63.4,12.5,4.8,4.6,5.3,2.3,7.2,100.0,,,,,,,,,,,,,,,,
43130,충청북도 충주시,201801-202608,201804,72.4,15.2,4.4,2.5,1.4,0.9,3.2,100.0,,,,,,,,,,,,,,,,
43130,충청북도 충주시,201801-202608,201805,69.8,16.6,5.8,3.0,1.3,0.7,2.8,100.0,,,,,,,,,,,,,,,,
43130,충청북도 충주시,201801-202608,201806,74.6,13.6,3.8,2.2,1.6,0.9,3.3,100.0,,,,,,,,,,,,,,,,
43130,충청북도 충주시,201801-202608,201807,67.5,16.5,6.1,2.8,1.6,0.9,4.5,100.0,,,,,,,,,,,,,,,,
43130,충청북도 충주시,201801-202608,201808,65.3,19.3,5.4,3.0,2.4,1.3,3.3,100.0,,,,,,,,,,,,,,,,
43130,충청북도 충주시,201801-202608,201809,67.7,18.3,5.7,3.1,1.7,0.8,2.6,100.0,,,,,,,,,,,,,,,,
43130,충청북도 충주시,201801-202608,201810,72.0,14.3,4.9,2.9,1.5,0.9,3.5,100.0,,,,,,,,,,,,,,,,
43130,충청북도 충주시,201801-202608,201811,72.5,15.1,4.4,2.7,1.4,0.7,3.1,100.0,,,,,,,,,,,,,,,,
43130,충청북도 충주시,201801-202608,201812,71.8,13.6,5.9,2.6,1.4,0.9,3.7,100.0,,,,,,,,,,,,,,,,
43130,충청북도 충주시,201801-202608,201901,65.3,12.9,5.1,4.4,4.8,1.1,6.4,100.0,65.9,16.9,5.6,3.4,3.0,0.9,4.3,100.0,-0.6,-4.0,-0.5,1.0,1.8,0.2,2.1,0.0
43130,충청북도 충주시,201801-202608,201902,64.4,18.5,7.0,4.2,1.9,0.9,3.1,100.0,65.6,19.7,6.1,2.8,2.0,0.8,3.0,100.0,-1.2,-1.2,0.9,1.4,-0.1,0.1,0.1,0.0
43130,충청북도 충주시,201801-202608,201903,60.9,13.4,4.9,5.4,5.6,2.2,7.6,100.0,63.4,12.5,4.8,4.6,5.3,2.3,7.2,100.0,-2.5,0.9,0.1,0.8,0.3,-0.1,0.4,0.0
43130,충청북도 충주시,201801-202608,201904,71.0,16.4,4.4,2.9,1.3,0.7,3.3,100.0,72.4,15.2,4.4,2.5,1.4,0.9,3.2,100.0,-1.4,1.2,0.0,0.4,-0.1,-0.2,0.1,0.0
43130,충청북도 충주시,201801-202608,201905,67.5,16.4,4.8,2.5,4.1,0.7,4.1,100.0,69.8,16.6,5.8,3.0,1.3,0.7,2.8,100.0,-2.3,-0.2,-1.0,-0.5,2.8,0.0,1.3,0.0
43130,충청북도 충주시,201801-202608,201906,73.2,14.3,4.4,2.7,1.5,0.8,3.0,100.0,74.6,13.6,3.8,2.2,1.6,0.9,3.3,100.0,-1.4,0.7,0.6,0.5,-0.1,-0.1,-0.3,0.0
43130,충청북도 충주시,201801-202608,201907,66.6,16.1,6.1,3.4,1.9,1.1,4.7,100.0,67.5,16.5,6.1,2.8,1.6,0.9,4.5,100.0,-0.9,-0.4,0.0,0.6,0.3,0.2,0.2,0.0
43130,충청북도 충주시,201801-202608,201908,68.7,17.3,5.0,2.5,2.4,0.9,3.1,100.0,65.3,19.3,5.4,3.0,2.4,1.3,3.3,100.0,3.4,-2.0,-0.4,-0.5,0.0,-0.4,-0.2,0.0
43130,충청북도 충주시,201801-202608,201909,62.0,17.2,6.5,4.6,3.7,1.1,5.0,100.0,67.7,18.3,5.7,3.1,1.7,0.8,2.6,100.0,-5.7,-1.1,0.8,1.5,2.0,0.3,2.4,0.0
43130,충청북도 충주시,201801-202608,201910,71.5,15.0,5.1,3.1,1.4,0.8,3.1,100.0,72.0,14.3,4.9,2.9,1.5,0.9,3.5,100.0,-0.5,0.7,0.2,0.2,-0.1,-0.1,-0.4,0.0
43130,충청북도 충주시,201801-202608,201911,72.6,15.1,4.2,2.8,1.4,0.8,3.0,100.0,72.5,15.1,4.4,2.7,1.4,0.7,3.1,100.0,0.1,0.0,-0.2,0.1,0.0,0.1,-0.1,0.0
43130,충청북도 충주시,201801-202608,201912,71.0,14.1,4.7,2.8,2.8,0.9,3.7,100.0,71.8,13.6,5.9,2.6,1.4,0.9,3.7,100.0,-0.8,0.5,-1.2,0.2,1.4,0.0,0.0,0.0
43130,충청북도 충주시,201801-202608,202001,67.1,17.7,5.9,3.6,1.3,0.8,3.5,100.0,65.3,12.9,5.1,4.4,4.8,1.1,6.4,100.0,1.8,4.8,0.8,-0.8,-3.5,-0.3,-2.9,0.0
43130,충청북도 충주시,201801-202608,202002,67.3,14.1,5.2,3.1,2.4,1.6,6.2,100.0,64.4,18.5,7.0,4.2,1.9,0.9,3.1,100.0,2.9,-4.4,-1.8,-1.1,0.5,0.7,3.1,0.0
43130,충청북도 충주시,201801-202608,202003,60.8,16.7,6.3,3.5,2.6,1.7,8.3,100.0,60.9,13.4,4.9,5.4,5.6,2.2,7.6,100.0,-0.1,3.3,1.4,-1.9,-3.0,-0.5,0.7,0.0
43130,충청북도 충주시,201801-202608,202004,70.7,14.9,4.5,2.4,1.5,1.0,4.9,100.0,71.0,16.4,4.4,2.9,1.3,0.7,3.3,100.0,-0.3,-1.5,0.1,-0.5,0.2,0.3,1.6,0.0
43130,충청북도 충주시,201801-202608,202005,70.0,16.2,4.6,2.6,1.5,1.0,4.1,100.0,67.5,16.4,4.8,2.5,4.1,0.7,4.1,100.0,2.5,-0.2,-0.2,0.1,-2.6,0.3,0.0,0.0
43130,충청북도 충주시,201801-202608,202006,70.3,15.1,4.4,3.0,1.7,1.1,4.5,100.0,73.2,14.3,4.4,2.7,1.5,0.8,3.0,100.0,-2.9,0.8,0.0,0.3,0.2,0.3,1.5,0.0
43130,충청북도 충주시,201801-202608,202007,70.7,15.8,4.5,2.5,1.6,0.9,4.0,100.0,66.6,16.1,6.1,3.4,1.9,1.1,4.7,100.0,4.1,-0.3,-1.6,-0.9,-0.3,-0.2,-0.7,0.0
43130,충청북도 충주시,201801-202608,202008,67.0,17.2,5.4,2.5,1.5,0.9,5.4,100.0,68.7,17.3,5.0,2.5,2.4,0.9,3.1,100.0,-1.7,-0.1,0.4,0.0,-0.9,0.0,2.3,0.0
43130,충청북도 충주시,201801-202608,202009,69.9,15.1,4.4,2.7,1.8,1.0,5.1,100.0,62.0,17.2,6.5,4.6,3.7,1.1,5.0,100.0,7.9,-2.1,-2.1,-1.9,-1.9,-0.1,0.1,0.0
43130,충청북도 충주시,201801-202608,202010,69.5,17.2,5.2,2.3,1.5,1.0,3.3,100.0,71.5,15.0,5.1,3.1,1.4,0.8,3.1,100.0,-2.0,2.2,0.1,-0.8,0.1,0.2,0.2,0.0
43130,충청북도 충주시,201801-202608,202011,71.6,15.6,4.4,2.3,1.6,0.9,3.5,100.0,72.6,15.1,4.2,2.8,1.4,0.8,3.0,100.0,-1.0,0.5,0.2,-0.5,0.2,0.1,0.5,0.0
43130,충청북도 충주시,201801-202608,202012,63.8,15.7,6.3,3.2,2.0,1.2,7.9,100.0,71.0,14.1,4.7,2.8,2.8,0.9,3.7,100.0,-7.2,1.6,1.6,0.4,-0.8,0.3,4.2,0.0
43130,충청북도 충주시,201801-202608,202101,65.9,16.3,4.9,2.9,2.4,1.4,6.2,100.0,67.1,17.7,5.9,3.6,1.3,0.8,3.5,100.0,-1.2,-1.4,-1.0,-0.7,1.1,0.6,2.7,0.0
43130,충청북도 충주시,201801-202608,202102,64.4,17.9,6.5,3.5,1.8,1.2,4.8,100.0,67.3,14.1,5.2,3.1,2.4,1.6,6.2,100.0,-2.9,3.8,1.3,0.4,-0.6,-0.4,-1.4,0.0
43130,충청북도 충주시,201801-202608,202103,63.7,15.3,6.1,3.8,2.9,1.3,7.0,100.0,60.8,16.7,6.3,3.5,2.6,1.7,8.3,100.0,2.9,-1.4,-0.2,0.3,0.3,-0.4,-1.3,0.0
43130,충청북도 충주시,201801-202608,202104,69.4,16.3,4.7,2.5,1.7,0.9,4.5,100.0,70.7,14.9,4.5,2.4,1.5,1.0,4.9,100.0,-1.3,1.4,0.2,0.1,0.2,-0.1,-0.4,0.0
43130,충청북도 충주시,201801-202608,202105,73.3,14.7,4.6,1.9,1.2,0.8,3.4,100.0,70.0,16.2,4.6,2.6,1.5,1.0,4.1,100.0,3.3,-1.5,0.0,-0.7,-0.3,-0.2,-0.7,0.0
43130,충청북도 충주시,201801-202608,202106,70.2,15.2,4.7,2.4,1.5,0.9,5.2,100.0,70.3,15.1,4.4,3.0,1.7,1.1,4.5,100.0,-0.1,0.1,0.3,-0.6,-0.2,-0.2,0.7,0.0
43130,충청북도 충주시,201801-202608,202107,69.5,16.5,4.9,2.3,1.6,1.0,4.3,100.0,70.7,15.8,4.5,2.5,1.6,0.9,4.0,100.0,-1.2,0.7,0.4,-0.2,0.0,0.1,0.3,0.0
43130,충청북도 충주시,201801-202608,202108,67.3,17.2,5.7,2.5,1.7,1.2,4.4,100.0,67.0,17.2,5.4,2.5,1.5,0.9,5.4,100.0,0.3,0.0,0.3,0.0,0.2,0.3,-1.0,0.0
43130,충청북도 충주시,201801-202608,202109,63.8,18.2,6.5,3.7,2.8,1.1,3.9,100.0,69.9,15.1,4.4,2.7,1.8,1.0,5.1,100.0,-6.1,3.1,2.1,1.0,1.0,0.1,-1.2,0.0
43130,충청북도 충주시,201801-202608,202110,70.2,15.9,4.9,2.4,1.6,0.9,4.1,100.0,69.5,17.2,5.2,2.3,1.5,1.0,3.3,100.0,0.7,-1.3,-0.3,0.1,0.1,-0.1,0.8,0.0
43130,충청북도 충주시,201801-202608,202111,71.8,15.8,4.3,2.1,1.5,0.9,3.6,100.0,71.6,15.6,4.4,2.3,1.6,0.9,3.5,100.0,0.2,0.2,-0.1,-0.2,-0.1,0.0,0.1,0.0
43130,충청북도 충주시,201801-202608,202112,68.8,15.7,5.0,2.7,1.9,0.9,5.0,100.0,63.8,15.7,6.3,3.2,2.0,1.2,7.9,100.0,5.0,0.0,-1.3,-0.5,-0.1,-0.3,-2.9,0.0
43130,충청북도 충주시,201801-202608,202201,66.7,17.7,5.7,2.3,1.4,0.8,5.3,100.0,65.9,16.3,4.9,2.9,2.4,1.4,6.2,100.0,0.8,1.4,0.8,-0.6,-1.0,-0.6,-0.9,0.0
43130,충청북도 충주시,201801-202608,202202,70.4,14.6,4.7,2.6,1.8,1.1,4.9,100.0,64.4,17.9,6.5,3.5,1.8,1.2,4.8,100.0,6.0,-3.3,-1.8,-0.9,0.0,-0.1,0.1,0.0
43130,충청북도 충주시,201801-202608,202203,57.8,15.1,8.1,5.5,3.0,1.5,9.0,100.0,63.7,15.3,6.1,3.8,2.9,1.3,7.0,100.0,-5.9,-0.2,2.0,1.7,0.1,0.2,2.0,0.0
43130,충청북도 충주시,201801-202608,202204,69.9,17.3,4.5,2.1,1.7,0.9,3.6,100.0,69.4,16.3,4.7,2.5,1.7,0.9,4.5,100.0,0.5,1.0,-0.2,-0.4,0.0,0.0,-0.9,0.0
