업체이용률_1만,c_자연완주율,월영야행_β,체험가격,팝업객단가
0.07823302695080049,0.16779521575639397,-0.017922256866819603,39000,13345.696517931832
0.2764675808695338,0.14462620835678675,-0.009974014701799818,12000,14088.177761028734
0.3965352901233879,0.18022501047497566,-0.004238566144351238,5000,6490.025297937499
0.30466658438973576,0.17074831090674278,-0.006173489733235617,25000,2955.6355296040556
0.1896930846842057,0.1587834454268966,-0.005578570977776684,20000,8980.724685620986
0.03096723983469186,0.15470693727399967,-0.005443704172997156,10000,6379.779727401703
0.3198999136092226,0.1611758556408455,-0.0275614989658302,3000,8371.635549928305
0.3198999136092226,0.14205659804808196,0.010517031887241474,3000,6111.439449623881
0.30466658438973576,0.14499960145753166,-0.014154654365211716,3000,8781.38100521925
0.1589499598856141,0.16909573355896998,-0.00122359692311874,4000,18495.762853876247
0.3965352901233879,0.1446209639290983,-0.0027679970554389407,3000,3180.534231222965
0.030709161363584057,0.14463926646653702,-0.0027285375258099187,15000,8266.360338630808
0.4722332058040905,0.1515866914584964,-0.014667413518347158,3000,5756.56884800299
0.30466658438973576,0.16073105690772874,-0.008596018397563044,10000,10868.15254697223
0.07498632668291193,0.14320960442954178,-0.01350168064723212,23000,10124.162225871132
0.1896930846842057,0.14728703749507416,-0.0036538591822280818,10000,2149.416136534133
0.030709161363584057,0.1539473099682057,-0.016762255298100107,39000,8371.635549928305
0.03096723983469186,0.15884037859130348,-0.006589254940023217,22000,3982.1550627694223
0.4722332058040905,0.1664927564828968,0.0021481914145557723,12000,8266.360338630808
0.03096723983469186,0.16492418286303107,-0.010472125794635816,12000,11428.776259500675
0.2764675808695338,0.1347059628581266,-0.010697833041141863,15000,8298.692961111445
0.3198999136092226,0.1688118210810249,-0.012245867083455646,22000,1388.161926428812
0.3198999136092226,0.1706851491354266,0.0007881407868983086,12000,12549.767112704283
0.030709161363584057,0.1610427789505904,-0.016410546872541672,7000,9568.06133278347
0.3198999136092226,0.16382480269516192,-0.007272292053745281,6000,7818.674849699402
0.1589499598856141,0.16860771328678964,-0.012163282652451103,8000,10124.162225871132
0.03096723983469186,0.13444890544398938,-0.014909766286735023,5000,10588.791757848958
0.3198999136092226,0.18209792212844736,-0.008226464553413668,20000,14929.56671203167
0.1896930846842057,0.1550486680250133,-0.011475638025547774,10000,14552.421047816675
0.03096723983469186,0.1791476982664191,-0.014773911934067466,12000,6111.439449623881
0.1589499598856141,0.16670031826013593,0.0012363501692635877,10000,5756.56884800299
0.1589499598856141,0.1615445697702637,-0.007851970686759038,20000,8781.38100521925
0.1589499598856141,0.15325952741072904,-0.014391350977849233,5000,1388.161926428812
0.4722332058040905,0.16822850116975746,-0.020821316482728083,25000,9921.736099442112
0.0567270438764676,0.1654829186347717,0.0015027078060863162,20000,8867.27474861856
0.0567270438764676,0.1548778399318315,-0.010847717303751322,10000,16949.69186366355
0.03096723983469186,0.15013259504349677,-0.007640235642968054,25000,9968.772979815913
0.06045829535513537,0.14833602943907281,-0.00642059028854665,8000,2641.9358544440147
0.3198999136092226,0.17043058083836246,0.00012143138003423353,20000,12472.89232435155
0.4722332058040905,0.17421222053554852,-0.0007718528640497962,20000,3982.1550627694223
0.3198999136092226,0.16805241137713361,-0.00969051326821228,10000,9308.86605146799
