_조회_시도,_조회_시군구,_조회_SGG_CD,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
충청남도,논산시,44230,노성면,노성면,40451.0,201.0,3.4,40451.0,201.0,100.0
충청남도,논산시,44230,상월면,상월면,35365.0,188.0,3.0,35365.0,188.0,100.0
충청남도,논산시,44230,부적면,부적면,41193.0,203.0,3.4,41193.0,203.0,100.0
충청남도,논산시,44230,연산면,연산면,45110.0,212.0,3.8,45110.0,212.0,100.0
충청남도,논산시,44230,벌곡면,벌곡면,31272.0,177.0,2.6,31272.0,177.0,100.0
충청남도,논산시,44230,양촌면,양촌면,47069.0,217.0,3.9,47069.0,217.0,100.0
충청남도,논산시,44230,가야곡면,가야곡면,26070.0,161.0,2.2,26070.0,161.0,100.0
충청남도,논산시,44230,은진면,은진면,101080.0,318.0,8.5,101080.0,318.0,100.0
충청남도,논산시,44230,채운면,채운면,29850.0,173.0,2.5,29850.0,173.0,100.0
충청남도,논산시,44230,취암동,취암동,290270.0,539.0,24.3,290270.0,539.0,100.0
충청남도,논산시,44230,부창동,부창동,89842.0,300.0,7.5,89842.0,300.0,100.0
충청남도,당진시,44270,합덕읍,합덕읍,176466.0,420.0,6.1,176466.0,420.0,100.0
충청남도,당진시,44270,송악읍,송악읍,800656.0,895.0,27.9,800656.0,895.0,100.0
충청남도,당진시,44270,고대면,고대면,39043.0,198.0,1.4,39043.0,198.0,100.0
충청남도,당진시,44270,석문면,석문면,446454.0,668.0,15.5,446454.0,668.0,100.0
충청남도,당진시,44270,대호지면,대호지면,17955.0,134.0,0.6,17955.0,134.0,100.0
충청남도,당진시,44270,정미면,정미면,48125.0,219.0,1.7,48125.0,219.0,100.0
충청남도,당진시,44270,면천면,면천면,59819.0,245.0,2.1,59819.0,245.0,100.0
충청남도,당진시,44270,순성면,순성면,58333.0,242.0,2.0,58333.0,242.0,100.0
충청남도,당진시,44270,우강면,우강면,50046.0,224.0,1.7,50046.0,224.0,100.0
충청남도,당진시,44270,신평면,신평면,396849.0,630.0,13.8,396849.0,630.0,100.0
충청남도,당진시,44270,송산면,송산면,383506.0,619.0,13.3,383506.0,619.0,100.0
충청남도,당진시,44270,당진1동,당진1동,236696.0,487.0,8.2,236696.0,487.0,100.0
충청남도,당진시,44270,당진2동,당진2동,92106.0,303.0,3.2,92106.0,303.0,100.0
충청남도,당진시,44270,당진3동,당진3동,68636.0,262.0,2.4,68636.0,262.0,100.0
충청남도,보령시,44180,웅천읍,웅천읍,57024.0,239.0,4.3,57024.0,239.0,100.0
충청남도,보령시,44180,주포면,주포면,47776.0,219.0,3.6,47776.0,219.0,100.0
충청남도,보령시,44180,오천면,오천면,471599.0,687.0,35.6,471599.0,687.0,100.0
충청남도,보령시,44180,천북면,천북면,51112.0,226.0,3.9,51112.0,226.0,100.0
충청남도,보령시,44180,청소면,청소면,57731.0,240.0,4.4,57731.0,240.0,100.0
충청남도,보령시,44180,청라면,청라면,14348.0,120.0,1.1,14348.0,120.0,100.0
충청남도,보령시,44180,남포면,남포면,47868.0,219.0,3.6,47868.0,219.0,100.0
충청남도,보령시,44180,주산면,주산면,16060.0,127.0,1.2,16060.0,127.0,100.0
충청남도,보령시,44180,미산면,미산면,5722.0,76.0,0.4,5722.0,76.0,100.0
충청남도,보령시,44180,성주면,성주면,17399.0,132.0,1.3,17399.0,132.0,100.0
충청남도,보령시,44180,주교면,주교면,87865.0,296.0,6.6,87865.0,296.0,100.0
충청남도,보령시,44180,대천1동,대천1동,48735.0,221.0,3.7,48735.0,221.0,100.0
충청남도,보령시,44180,대천2동,대천2동,57740.0,240.0,4.4,57740.0,240.0,100.0
충청남도,보령시,44180,대천3동,대천3동,74258.0,273.0,5.6,74258.0,273.0,100.0
충청남도,보령시,44180,대천4동,대천4동,56638.0,238.0,4.3,56638.0,238.0,100.0
충청남도,보령시,44180,대천5동,대천5동,211092.0,459.0,16.0,211092.0,459.0,100.0
충청남도,부여군,44760,부여읍,부여읍,131070.0,362.0,26.5,131070.0,362.0,100.0
충청남도,부여군,44760,규암면,규암면,111651.0,334.0,22.6,111651.0,334.0,100.0
충청남도,부여군,44760,은산면,은산면,41813.0,204.0,8.5,41813.0,204.0,100.0
충청남도,부여군,44760,외산면,외산면,6790.0,82.0,1.4,6790.0,82.0,100.0
충청남도,부여군,44760,내산면,내산면,11126.0,105.0,2.2,11126.0,105.0,100.0
충청남도,부여군,44760,구룡면,구룡면,22788.0,151.0,4.6,22788.0,151.0,100.0
충청남도,부여군,44760,홍산면,홍산면,17939.0,134.0,3.6,17939.0,134.0,100.0
충청남도,부여군,44760,옥산면,옥산면,6355.0,80.0,1.3,6355.0,80.0,100.0
충청남도,부여군,44760,남면,남면,11263.0,106.0,2.3,11263.0,106.0,100.0
충청남도,부여군,44760,충화면,충화면,5219.0,72.0,1.1,5219.0,72.0,100.0
충청남도,부여군,44760,양화면,양화면,5204.0,72.0,1.1,5204.0,72.0,100.0
충청남도,부여군,44760,임천면,임천면,10177.0,101.0,2.1,10177.0,101.0,100.0
충청남도,부여군,44760,장암면,장암면,27814.0,167.0,5.6,27814.0,167.0,100.0
충청남도,부여군,44760,세도면,세도면,35607.0,189.0,7.2,35607.0,189.0,100.0
충청남도,부여군,44760,석성면,석성면,34130.0,185.0,6.9,34130.0,185.0,100.0
충청남도,부여군,44760,초촌면,초촌면,15703.0,125.0,3.2,15703.0,125.0,100.0
충청남도,서산시,44210,대산읍,대산읍,799354.0,894.0,40.1,799354.0,894.0,100.0
충청남도,서산시,44210,인지면,인지면,36630.0,191.0,1.8,36630.0,191.0,100.0
충청남도,서산시,44210,부석면,부석면,79460.0,282.0,4.0,79460.0,282.0,100.0
충청남도,서산시,44210,팔봉면,팔봉면,26867.0,164.0,1.3,26867.0,164.0,100.0
충청남도,서산시,44210,지곡면,지곡면,89205.0,299.0,4.5,89205.0,299.0,100.0
충청남도,서산시,44210,성연면,성연면,98218.0,313.0,4.9,98218.0,313.0,100.0
충청남도,서산시,44210,음암면,음암면,57137.0,239.0,2.9,57137.0,239.0,100.0
충청남도,서산시,44210,운산면,운산면,48195.0,220.0,2.4,48195.0,220.0,100.0
충청남도,서산시,44210,해미면,해미면,147802.0,384.0,7.4,147802.0,384.0,100.0
충청남도,서산시,44210,고북면,고북면,58247.0,241.0,2.9,58247.0,241.0,100.0
충청남도,서산시,44210,부춘동,부춘동,147550.0,384.0,7.4,147550.0,384.0,100.0
충청남도,서산시,44210,동문1동,동문1동,61212.0,247.0,3.1,61212.0,247.0,100.0
충청남도,서산시,44210,동문2동,동문2동,119896.0,346.0,6.0,119896.0,346.0,100.0
충청남도,서산시,44210,수석동,수석동,97562.0,312.0,4.9,97562.0,312.0,100.0
충청남도,서산시,44210,석남동,석남동,126927.0,356.0,6.4,126927.0,356.0,100.0
충청남도,서천군,44770,장항읍,장항읍,108524.0,329.0,18.4,108524.0,329.0,100.0
충청남도,서천군,44770,서천읍,서천읍,50070.0,224.0,8.5,50070.0,224.0,100.0
충청남도,서천군,44770,마서면,마서면,94994.0,308.0,16.1,94994.0,308.0,100.0
충청남도,서천군,44770,화양면,화양면,52604.0,229.0,8.9,52604.0,229.0,100.0
충청남도,서천군,44770,기산면,기산면,24969.0,158.0,4.2,24969.0,158.0,100.0
충청남도,서천군,44770,한산면,한산면,12235.0,111.0,2.1,12235.0,111.0,100.0
충청남도,서천군,44770,마산면,마산면,9981.0,100.0,1.7,9981.0,100.0,100.0
충청남도,서천군,44770,시초면,시초면,6092.0,78.0,1.0,6092.0,78.0,100.0
충청남도,서천군,44770,문산면,문산면,4336.0,66.0,0.7,4336.0,66.0,100.0
충청남도,서천군,44770,판교면,판교면,11612.0,108.0,2.0,11612.0,108.0,100.0
충청남도,서천군,44770,종천면,종천면,37269.0,193.0,6.3,37269.0,193.0,100.0
충청남도,서천군,44770,비인면,비인면,26997.0,164.0,4.6,26997.0,164.0,100.0
충청남도,서천군,44770,서면,서면,150752.0,388.0,25.5,150752.0,388.0,100.0
충청남도,아산시,44200,염치읍,염치읍,80147.0,283.0,1.8,80147.0,283.0,100.0
충청남도,아산시,44200,배방읍,배방읍,586066.0,766.0,13.0,586066.0,766.0,100.0
충청남도,아산시,44200,송악면,송악면,29839.0,173.0,0.7,29839.0,173.0,100.0
