R:기초단체,R:광역단체,R:기준연월,C:숙박일수,C:방문자유형별,V:관광객수,V:숙박자수,V:숙박체류시간
안산시,경기도,202608,무박,외국인(c),26376.0,0.0,138753.27
안산시,경기도,202608,무박,외지인(b),5519456.0,0.0,16566762.95
안산시 단원구,경기도,202608,1박,외국인(c),2142.0,3.55,76718.09
안산시 단원구,경기도,202608,1박,외지인(b),270261.0,2.68,11664737.7
안산시 단원구,경기도,202608,2박,외국인(c),947.0,3.55,56744.45
안산시 단원구,경기도,202608,2박,외지인(b),54822.0,2.68,4717015.61
안산시 단원구,경기도,202608,3박,외국인(c),453.0,3.55,70986.2
안산시 단원구,경기도,202608,3박,외지인(b),16254.0,2.68,4483994.64
안산시 단원구,경기도,202608,4박,외국인(c),307.0,3.55,89385.56
안산시 단원구,경기도,202608,4박,외지인(b),9179.0,2.68,4731564.71
안산시 단원구,경기도,202608,5박,외국인(c),180.0,3.55,88260.86
안산시 단원구,경기도,202608,5박,외지인(b),6253.0,2.68,4984342.74
안산시 단원구,경기도,202608,6박,외국인(c),123.0,3.55,88156.19
안산시 단원구,경기도,202608,6박,외지인(b),3816.0,2.68,4394157.88
안산시 단원구,경기도,202608,7박이상,외국인(c),521.0,3.55,680823.21
안산시 단원구,경기도,202608,7박이상,외지인(b),15921.0,2.68,32226205.17
안산시 단원구,경기도,202608,무박,외국인(c),24002.0,0.0,107861.52
안산시 단원구,경기도,202608,무박,외지인(b),3944341.0,0.0,12081847.54
안산시 상록구,경기도,202608,1박,외국인(c),854.0,3.69,38480.7
안산시 상록구,경기도,202608,1박,외지인(b),99478.0,3.03,6261403.62
안산시 상록구,경기도,202608,2박,외국인(c),393.0,3.69,26541.57
안산시 상록구,경기도,202608,2박,외지인(b),23964.0,3.03,2716419.88
안산시 상록구,경기도,202608,3박,외국인(c),228.0,3.69,39531.05
안산시 상록구,경기도,202608,3박,외지인(b),10640.0,3.03,3118971.83
안산시 상록구,경기도,202608,4박,외국인(c),142.0,3.69,45729.84
안산시 상록구,경기도,202608,4박,외지인(b),5862.0,3.03,3263381.79
안산시 상록구,경기도,202608,5박,외국인(c),86.0,3.69,38563.69
안산시 상록구,경기도,202608,5박,외지인(b),3596.0,3.03,2923820.32
안산시 상록구,경기도,202608,6박,외국인(c),72.0,3.69,54423.77
안산시 상록구,경기도,202608,6박,외지인(b),2533.0,3.03,2847339.94
안산시 상록구,경기도,202608,7박이상,외국인(c),238.0,3.69,303258.86
안산시 상록구,경기도,202608,7박이상,외지인(b),12326.0,3.03,25277193.47
안산시 상록구,경기도,202608,무박,외국인(c),6506.0,0.0,40733.43
안산시 상록구,경기도,202608,무박,외지인(b),1981281.0,0.0,4958339.45
안성시,경기도,202608,1박,외국인(c),658.0,3.57,25799.16
안성시,경기도,202608,1박,외지인(b),119350.0,2.86,5710372.38
안성시,경기도,202608,2박,외국인(c),474.0,3.57,26000.0
안성시,경기도,202608,2박,외지인(b),28346.0,2.86,2475070.3
안성시,경기도,202608,3박,외국인(c),134.0,3.57,23185.4
안성시,경기도,202608,3박,외지인(b),9793.0,2.86,2709898.11
안성시,경기도,202608,4박,외국인(c),87.0,3.57,27539.41
안성시,경기도,202608,4박,외지인(b),6209.0,2.86,3208465.24
안성시,경기도,202608,5박,외국인(c),49.0,3.57,24636.68
안성시,경기도,202608,5박,외지인(b),4288.0,2.86,3528220.5
안성시,경기도,202608,6박,외국인(c),46.0,3.57,32609.42
안성시,경기도,202608,6박,외지인(b),2525.0,2.86,2866912.9
안성시,경기도,202608,7박이상,외국인(c),191.0,3.57,246832.04
안성시,경기도,202608,7박이상,외지인(b),9810.0,2.86,20013165.32
안성시,경기도,202608,무박,외국인(c),7662.0,0.0,44107.59
안성시,경기도,202608,무박,외지인(b),2754661.0,0.0,7548715.7
안양시,경기도,202608,1박,외국인(c),1143.0,3.5,44055.0
안양시,경기도,202608,1박,외지인(b),190177.0,3.02,12250687.28
안양시,경기도,202608,2박,외국인(c),593.0,3.5,30399.92
안양시,경기도,202608,2박,외지인(b),43196.0,3.02,4911180.62
안양시,경기도,202608,3박,외국인(c),320.0,3.5,46282.15
안양시,경기도,202608,3박,외지인(b),20472.0,3.02,6159545.94
안양시,경기도,202608,4박,외국인(c),150.0,3.5,38580.92
안양시,경기도,202608,4박,외지인(b),10904.0,3.02,5793371.71
안양시,경기도,202608,5박,외국인(c),125.0,3.5,59508.53
안양시,경기도,202608,5박,외지인(b),7711.0,3.02,6078020.01
안양시,경기도,202608,6박,외국인(c),86.0,3.5,58025.19
안양시,경기도,202608,6박,외지인(b),4929.0,3.02,5619052.64
안양시,경기도,202608,7박이상,외국인(c),225.0,3.5,282623.96
안양시,경기도,202608,7박이상,외지인(b),22180.0,3.02,43851464.16
안양시,경기도,202608,무박,외국인(c),10475.0,0.0,76154.23
안양시,경기도,202608,무박,외지인(b),5347765.0,0.0,15303351.11
안양시 동안구,경기도,202608,1박,외국인(c),545.0,3.44,18293.9
안양시 동안구,경기도,202608,1박,외지인(b),109198.0,3.06,7097908.1
안양시 동안구,경기도,202608,2박,외국인(c),234.0,3.44,11415.48
안양시 동안구,경기도,202608,2박,외지인(b),24822.0,3.06,2835668.8
안양시 동안구,경기도,202608,3박,외국인(c),121.0,3.44,20521.3
안양시 동안구,경기도,202608,3박,외지인(b),12078.0,3.06,3612657.16
안양시 동안구,경기도,202608,4박,외국인(c),59.0,3.44,16129.94
안양시 동안구,경기도,202608,4박,외지인(b),6609.0,3.06,3430016.71
안양시 동안구,경기도,202608,5박,외국인(c),52.0,3.44,23126.48
안양시 동안구,경기도,202608,5박,외지인(b),5088.0,3.06,3876456.81
안양시 동안구,경기도,202608,6박,외국인(c),39.0,3.44,22284.69
안양시 동안구,경기도,202608,6박,외지인(b),3105.0,3.06,3416897.42
안양시 동안구,경기도,202608,7박이상,외국인(c),99.0,3.44,111006.99
안양시 동안구,경기도,202608,7박이상,외지인(b),13163.0,3.06,25519252.48
안양시 동안구,경기도,202608,무박,외국인(c),6284.0,0.0,40036.41
안양시 동안구,경기도,202608,무박,외지인(b),3263641.0,0.0,9758902.47
안양시 만안구,경기도,202608,1박,외국인(c),614.0,3.51,25405.45
안양시 만안구,경기도,202608,1박,외지인(b),81478.0,2.96,4929194.24
안양시 만안구,경기도,202608,2박,외국인(c),377.0,3.51,19323.61
안양시 만안구,경기도,202608,2박,외지인(b),18581.0,2.96,2001869.17
안양시 만안구,경기도,202608,3박,외국인(c),193.0,3.51,24510.11
안양시 만안구,경기도,202608,3박,외지인(b),8402.0,2.96,2455940.29
안양시 만안구,경기도,202608,4박,외국인(c),89.0,3.51,22200.13
안양시 만안구,경기도,202608,4박,외지인(b),4264.0,2.96,2248408.8
안양시 만안구,경기도,202608,5박,외국인(c),71.0,3.51,33528.31
안양시 만안구,경기도,202608,5박,외지인(b),2672.0,2.96,2149248.43
안양시 만안구,경기도,202608,6박,외국인(c),47.0,3.51,34159.94
안양시 만안구,경기도,202608,6박,외지인(b),1899.0,2.96,2195554.72
안양시 만안구,경기도,202608,7박이상,외국인(c),124.0,3.51,165391.5
안양시 만안구,경기도,202608,7박이상,외지인(b),8809.0,2.96,17158165.36
안양시 만안구,경기도,202608,무박,외국인(c),5111.0,0.0,37561.99
안양시 만안구,경기도,202608,무박,외지인(b),2303991.0,0.0,5747579.66
양구군,강원특별자치도,202608,1박,외국인(c),35.0,4.82,2238.48
양구군,강원특별자치도,202608,1박,외지인(b),24563.0,2.84,1013411.86
양구군,강원특별자치도,202608,2박,외국인(c),20.0,4.82,1275.03
양구군,강원특별자치도,202608,2박,외지인(b),9822.0,2.84,600421.49
양구군,강원특별자치도,202608,3박,외국인(c),10.0,4.82,2256.81
양구군,강원특별자치도,202608,3박,외지인(b),3394.0,2.84,637333.78
양구군,강원특별자치도,202608,4박,외국인(c),7.0,4.82,3747.29
양구군,강원특별자치도,202608,4박,외지인(b),1806.0,2.84,636209.19
양구군,강원특별자치도,202608,5박,외국인(c),3.0,4.82,1848.46
양구군,강원특별자치도,202608,5박,외지인(b),826.0,2.84,554925.38
양구군,강원특별자치도,202608,6박,외국인(c),3.0,4.82,1785.03
양구군,강원특별자치도,202608,6박,외지인(b),414.0,2.84,456775.31
양구군,강원특별자치도,202608,7박이상,외국인(c),42.0,4.82,44830.67
양구군,강원특별자치도,202608,7박이상,외지인(b),1373.0,2.84,2698240.58
양구군,강원특별자치도,202608,무박,외국인(c),361.0,0.0,2295.15
양구군,강원특별자치도,202608,무박,외지인(b),189751.0,0.0,969894.99
양산시,경상남도,202608,1박,외국인(c),615.0,3.59,26848.4
양산시,경상남도,202608,1박,외지인(b),134694.0,2.94,6381494.95
양산시,경상남도,202608,2박,외국인(c),280.0,3.59,17860.57
양산시,경상남도,202608,2박,외지인(b),34944.0,2.94,2931025.84
양산시,경상남도,202608,3박,외국인(c),123.0,3.59,21838.25
양산시,경상남도,202608,3박,외지인(b),13958.0,2.94,3416582.98
양산시,경상남도,202608,4박,외국인(c),113.0,3.59,34373.68
양산시,경상남도,202608,4박,외지인(b),7358.0,2.94,3464001.01
양산시,경상남도,202608,5박,외국인(c),64.0,3.59,33577.34
양산시,경상남도,202608,5박,외지인(b),4813.0,2.94,3700935.99
양산시,경상남도,202608,6박,외국인(c),56.0,3.59,46624.12
양산시,경상남도,202608,6박,외지인(b),2899.0,2.94,3051508.18
양산시,경상남도,202608,7박이상,외국인(c),132.0,3.59,166741.28
양산시,경상남도,202608,7박이상,외지인(b),13266.0,2.94,25962545.07
양산시,경상남도,202608,무박,외국인(c),5555.0,0.0,34218.22
양산시,경상남도,202608,무박,외지인(b),2494519.0,0.0,6765903.82
양양군,강원특별자치도,202608,1박,외국인(c),326.0,2.71,7737.08
양양군,강원특별자치도,202608,1박,외지인(b),225212.0,2.51,5083790.49
양양군,강원특별자치도,202608,2박,외국인(c),183.0,2.71,7166.49
양양군,강원특별자치도,202608,2박,외지인(b),119524.0,2.51,4807603.48
양양군,강원특별자치도,202608,3박,외국인(c),48.0,2.71,6561.26
양양군,강원특별자치도,202608,3박,외지인(b),19125.0,2.51,2475566.89
양양군,강원특별자치도,202608,4박,외국인(c),21.0,2.71,6304.6
양양군,강원특별자치도,202608,4박,외지인(b),3811.0,2.51,1142089.95
양양군,강원특별자치도,202608,5박,외국인(c),6.0,2.71,2317.78
양양군,강원특별자치도,202608,5박,외지인(b),1251.0,2.51,759069.94
양양군,강원특별자치도,202608,6박,외국인(c),3.0,2.71,1974.83
양양군,강원특별자치도,202608,6박,외지인(b),735.0,2.51,632697.69
양양군,강원특별자치도,202608,7박이상,외국인(c),7.0,2.71,11280.44
양양군,강원특별자치도,202608,7박이상,외지인(b),2092.0,2.51,4024281.11
양양군,강원특별자치도,202608,무박,외국인(c),2366.0,0.0,11263.56
양양군,강원특별자치도,202608,무박,외지인(b),1084654.0,0.0,5719458.24
양주시,경기도,202608,1박,외국인(c),392.0,3.7,17659.99
양주시,경기도,202608,1박,외지인(b),126039.0,2.9,6797600.46
양주시,경기도,202608,2박,외국인(c),232.0,3.7,16013.94
양주시,경기도,202608,2박,외지인(b),29513.0,2.9,2862929.42
양주시,경기도,202608,3박,외국인(c),67.0,3.7,14573.46
양주시,경기도,202608,3박,외지인(b),11703.0,2.9,3234038.66
양주시,경기도,202608,4박,외국인(c),82.0,3.7,27476.18
양주시,경기도,202608,4박,외지인(b),5635.0,2.9,3019877.96
양주시,경기도,202608,5박,외국인(c),44.0,3.7,24012.12
양주시,경기도,202608,5박,외지인(b),3901.0,2.9,3084182.81
양주시,경기도,202608,6박,외국인(c),35.0,3.7,28503.54
양주시,경기도,202608,6박,외지인(b),2520.0,2.9,2851036.59
양주시,경기도,202608,7박이상,외국인(c),113.0,3.7,136722.57
양주시,경기도,202608,7박이상,외지인(b),12358.0,2.9,24208819.0
양주시,경기도,202608,무박,외국인(c),4196.0,0.0,27577.1
양주시,경기도,202608,무박,외지인(b),2543364.0,0.0,7723371.35
양천구,서울특별시,202608,1박,외국인(c),620.0,3.63,21684.95
양천구,서울특별시,202608,1박,외지인(b),96356.0,3.18,6400666.11
양천구,서울특별시,202608,2박,외국인(c),261.0,3.63,15395.43
양천구,서울특별시,202608,2박,외지인(b),25927.0,3.18,2918483.28
양천구,서울특별시,202608,3박,외국인(c),196.0,3.63,25183.54
양천구,서울특별시,202608,3박,외지인(b),12353.0,3.18,3483662.18
양천구,서울특별시,202608,4박,외국인(c),101.0,3.63,27547.42
양천구,서울특별시,202608,4박,외지인(b),6598.0,3.18,3341899.49
양천구,서울특별시,202608,5박,외국인(c),73.0,3.63,31888.55
양천구,서울특별시,202608,5박,외지인(b),4383.0,3.18,3540536.46
양천구,서울특별시,202608,6박,외국인(c),56.0,3.63,35319.36
양천구,서울특별시,202608,6박,외지인(b),3167.0,3.18,3502568.41
양천구,서울특별시,202608,7박이상,외국인(c),137.0,3.63,157220.61
양천구,서울특별시,202608,7박이상,외지인(b),14771.0,3.18,28423013.83
양천구,서울특별시,202608,무박,외국인(c),7886.0,0.0,37593.78
양천구,서울특별시,202608,무박,외지인(b),2964019.0,0.0,7088666.83
양평군,경기도,202608,1박,외국인(c),340.0,3.33,11873.98
양평군,경기도,202608,1박,외지인(b),221819.0,2.43,6874935.51
양평군,경기도,202608,2박,외국인(c),224.0,3.33,12599.49
양평군,경기도,202608,2박,외지인(b),47313.0,2.43,3035937.9
양평군,경기도,202608,3박,외국인(c),51.0,3.33,8825.82
양평군,경기도,202608,3박,외지인(b),9043.0,2.43,2323625.87
양평군,경기도,202608,4박,외국인(c),32.0,3.33,11392.78
양평군,경기도,202608,4박,외지인(b),3880.0,2.43,2044293.68
양평군,경기도,202608,5박,외국인(c),23.0,3.33,12881.79
양평군,경기도,202608,5박,외지인(b),2369.0,2.43,1915981.79
양평군,경기도,202608,6박,외국인(c),16.0,3.33,12989.7
양평군,경기도,202608,6박,외지인(b),1354.0,2.43,1455315.09
양평군,경기도,202608,7박이상,외국인(c),69.0,3.33,79380.37
양평군,경기도,202608,7박이상,외지인(b),5561.0,2.43,11298320.14
양평군,경기도,202608,무박,외국인(c),3092.0,0.0,15996.04
양평군,경기도,202608,무박,외지인(b),2198762.0,0.0,6891771.61
여수시,전남광주통합특별시,202608,1박,외국인(c),3290.0,2.6,81461.43
여수시,전남광주통합특별시,202608,1박,외지인(b),336362.0,2.56,9298331.03
여수시,전남광주통합특별시,202608,2박,외국인(c),797.0,2.6,35591.88
여수시,전남광주통합특별시,202608,2박,외지인(b),138140.0,2.56,6274112.87
여수시,전남광주통합특별시,202608,3박,외국인(c),242.0,2.6,33899.92
여수시,전남광주통합특별시,202608,3박,외지인(b),25114.0,2.56,4234065.51
여수시,전남광주통합특별시,202608,4박,외국인(c),160.0,2.6,39398.03
여수시,전남광주통합특별시,202608,4박,외지인(b),7622.0,2.56,3121048.16
여수시,전남광주통합특별시,202608,5박,외국인(c),60.0,2.6,25481.51
여수시,전남광주통합특별시,202608,5박,외지인(b),3873.0,2.56,2881803.62
여수시,전남광주통합특별시,202608,6박,외국인(c),39.0,2.6,23741.56
여수시,전남광주통합특별시,202608,6박,외지인(b),2289.0,2.56,2425141.71
여수시,전남광주통합특별시,202608,7박이상,외국인(c),99.0,2.6,125568.98
여수시,전남광주통합특별시,202608,7박이상,외지인(b),9282.0,2.56,19379364.99
여수시,전남광주통합특별시,202608,무박,외국인(c),53638.0,0.0,152927.22
여수시,전남광주통합특별시,202608,무박,외지인(b),1311552.0,0.0,8118200.15
여주시,경기도,202608,1박,외국인(c),485.0,3.1,18068.49
여주시,경기도,202608,1박,외지인(b),91341.0,2.68,3880353.87
여주시,경기도,202608,2박,외국인(c),463.0,3.1,28655.88
여주시,경기도,202608,2박,외지인(b),20019.0,2.68,1685982.73
여주시,경기도,202608,3박,외국인(c),41.0,3.1,6213.84
여주시,경기도,202608,3박,외지인(b),6720.0,2.68,1861173.75
여주시,경기도,202608,4박,외국인(c),41.0,3.1,12654.99
여주시,경기도,202608,4박,외지인(b),3309.0,2.68,1870918.15
